,practice,year,items,low_med_dose_items,proportion_lm_dose
4756,L81059,2018,12811,5313,0.414721723518851
4757,L81061,2018,6481,2243,0.3460885665792316
4758,L81062,2018,17887,6519,0.36445463185553756
4759,L81063,2018,10539,4222,0.4006072682417687
4760,L81064,2018,14259,7334,0.5143418192019076
4761,L81065,2018,7619,2641,0.34663341645885287
4762,L81066,2018,12344,6011,0.4869572261827609
4763,L81067,2018,13796,5964,0.43229921716439546
4764,L81068,2018,12773,6981,0.546543490174587
4765,L81069,2018,13922,4531,0.3254561126274961
4766,L81070,2018,9045,3603,0.3983416252072968
4767,L81071,2018,8561,3784,0.4420044387337928
4768,L81072,2018,16357,7237,0.44244054533227367
4769,L81073,2018,11236,5145,0.4579031683873265
4770,L81075,2018,17411,7412,0.42570788581930963
4771,L81077,2018,9660,3154,0.3265010351966874
4772,L81078,2018,9146,2761,0.30188060354253227
4773,L81079,2018,27526,12115,0.4401293322676742
4774,L81080,2018,3427,1388,0.4050189670265538
4775,L81081,2018,7959,2381,0.2991581857017213
4776,L81082,2018,10738,4314,0.40175079158130006
4777,L81083,2018,11351,3562,0.31380495110562945
4778,L81084,2018,13667,5503,0.4026487158849784
4779,L81085,2018,8787,3508,0.39922612950950265
4780,L81086,2018,49928,24326,0.4872215991027079
4781,L81087,2018,12512,4793,0.3830722506393862
4782,L81088,2018,4373,1598,0.3654241939172193
4783,L81089,2018,11148,4484,0.4022246142805884
4784,L81090,2018,8753,3510,0.40100536958757
4785,L81091,2018,10282,4340,0.4220968683135577
4786,L81094,2018,10150,3968,0.390935960591133
4787,L81095,2018,8448,3573,0.4229403409090909
4788,L81098,2018,14240,4478,0.31446629213483146
4789,L81101,2018,9833,4358,0.4432014644564223
4790,L81102,2018,8794,4418,0.5023879918125995
4791,L81103,2018,6084,2438,0.4007232084155161
4792,L81106,2018,3619,1445,0.39928156949433546
4793,L81112,2018,5013,2062,0.4113305405944544
4794,L81117,2018,6956,2726,0.3918918918918919
4795,L81118,2018,9222,3858,0.4183474300585556
4796,L81119,2018,7992,4327,0.5414164164164165
4797,L81120,2018,6871,2810,0.4089652161257459
4798,L81122,2018,10039,5464,0.5442773184580137
4799,L81123,2018,7307,3286,0.4497057615984672
4800,L81124,2018,7443,4408,0.5922343141206503
4801,L81125,2018,8553,4287,0.5012276394247632
4802,L81127,2018,3663,1843,0.5031395031395032
4803,L81130,2018,12148,4400,0.3621995390187685
4804,L81131,2018,10064,4397,0.4369038155802862
4805,L81132,2018,2456,1119,0.4556188925081433
4806,L81133,2018,50,30,0.6
4807,L81600,2018,7566,3498,0.4623314829500397
4808,L81617,2018,309,191,0.6181229773462783
4809,L81622,2018,2525,899,0.356039603960396
4810,L81632,2018,5170,2536,0.4905222437137331
4811,L81637,2018,2754,759,0.275599128540305
4812,L81642,2018,2853,1078,0.3778478794251665
4813,L81643,2018,19569,10513,0.5372272471766569
4814,L81644,2018,8294,3179,0.383289124668435
4815,L81648,2018,6975,1256,0.1800716845878136
4816,L81649,2018,8894,3678,0.41353721610074207
4817,L81655,2018,3103,1430,0.46084434418304865
4818,L81669,2018,6240,2364,0.37884615384615383
4819,L81670,2018,10574,3609,0.3413088708152071
4820,L81673,2018,2,2,1.0
4821,L82001,2018,12910,7233,0.5602633617350891
4822,L82003,2018,14516,8785,0.6051942683934969
4823,L82004,2018,12729,7362,0.5783643648362008
4824,L82006,2018,23925,11528,0.48183908045977014
4825,L82007,2018,5425,2371,0.4370506912442396
4826,L82008,2018,8595,5220,0.6073298429319371
4827,L82009,2018,17464,9586,0.548900595510765
4828,L82010,2018,13867,8675,0.6255859234153025
4829,L82011,2018,6354,2772,0.43626062322946174
4830,L82012,2018,32242,15498,0.4806773773339123
4831,L82013,2018,11735,5393,0.45956540264167023
4832,L82014,2018,2146,1122,0.5228331780055918
4833,L82015,2018,8919,5354,0.6002915125014014
4834,L82016,2018,21064,10959,0.5202715533611849
4835,L82017,2018,3896,1699,0.436088295687885
4836,L82018,2018,19954,11453,0.5739701313019946
4837,L82021,2018,9742,5539,0.5685690823239581
4838,L82022,2018,19239,9081,0.47200997972867614
4839,L82023,2018,25596,13997,0.5468432567588686
4840,L82024,2018,4448,2878,0.6470323741007195
4841,L82025,2018,9256,5725,0.6185177182368193
4842,L82026,2018,9418,5669,0.601932469738798
4843,L82028,2018,17299,9250,0.5347129891901266
4844,L82029,2018,17189,9049,0.5264413287567631
4845,L82030,2018,28861,14514,0.5028931776445723
4846,L82035,2018,14152,6832,0.4827586206896552
4847,L82036,2018,15255,8837,0.5792854801704359
4848,L82037,2018,6711,3807,0.56727760393384
4849,L82038,2018,12025,6471,0.5381288981288981
4850,L82039,2018,7309,4515,0.6177315638254207
4851,L82041,2018,35485,18330,0.5165562913907285
4852,L82042,2018,15144,9232,0.6096143687268886
4853,L82043,2018,6069,3188,0.5252924699291481
4854,L82044,2018,11132,7164,0.6435501257635645
4855,L82045,2018,11720,7492,0.6392491467576792
4856,L82046,2018,12490,5969,0.477902321857486
4857,L82047,2018,13429,6678,0.4972820016382456
4858,L82048,2018,7547,4314,0.5716178614018815
4859,L82049,2018,11664,6122,0.5248628257887518
4860,L82050,2018,17042,6648,0.39009505926534443
4861,L82051,2018,18134,10895,0.600805117458917
4862,L82052,2018,11978,5634,0.47036233094005675
4863,L82054,2018,10722,6371,0.5941988434993472
4864,L82056,2018,16086,8334,0.5180902648265573
4865,L82057,2018,6507,3186,0.4896265560165975
4866,L82058,2018,8230,3707,0.45042527339003646
4867,L82059,2018,5500,3305,0.600909090909091
4868,L82061,2018,11767,4991,0.42415229030339086
4869,L82066,2018,7183,3371,0.46930251983850757
4870,L82068,2018,9475,5386,0.5684432717678101
4871,L82070,2018,9523,4807,0.5047779061220203
4872,L82617,2018,5771,3214,0.556922543753249
4873,L82618,2018,4299,2943,0.6845778087927425
4874,L82620,2018,11006,5134,0.4664728330001817
4875,L82622,2018,5804,2791,0.4808752584424535
4876,L83002,2018,30396,7298,0.24009738123437294
4877,L83003,2018,8744,4723,0.5401418115279049
4878,L83004,2018,10259,5031,0.4903986743347305
4879,L83005,2018,15892,7326,0.4609866599546942
4880,L83006,2018,15865,7247,0.45679167979829816
4881,L83007,2018,16210,9255,0.5709438618136953
4882,L83008,2018,21370,8275,0.3872250818905007
4883,L83010,2018,9819,4414,0.44953661268968326
4884,L83011,2018,15065,7236,0.48031861931629605
4885,L83012,2018,4751,2310,0.4862134287518417
4886,L83013,2018,25168,15124,0.60092180546726
4887,L83014,2018,23168,14143,0.6104540745856354
4888,L83015,2018,7794,4392,0.5635103926096998
4889,L83016,2018,22823,12702,0.5565438373570522
4890,L83018,2018,9915,4066,0.41008572869389814
4891,L83019,2018,7859,3545,0.45107520040717647
4892,L83020,2018,24585,12308,0.5006304657311369
4893,L83021,2018,15508,8600,0.5545524890379159
4894,L83022,2018,12600,7010,0.5563492063492064
4895,L83023,2018,9330,4459,0.4779206859592712
4896,L83024,2018,10116,4881,0.482502965599051
4897,L83025,2018,12234,6455,0.5276279221840772
4898,L83026,2018,9606,2920,0.3039766812408911
4899,L83027,2018,7140,3595,0.5035014005602241
4900,L83028,2018,13701,7355,0.5368221297715495
4901,L83029,2018,13738,5630,0.40981219973795313
4902,L83030,2018,11228,3475,0.30949412183826147
4903,L83031,2018,15626,9258,0.5924740816587738
4904,L83034,2018,10598,5566,0.5251934327231553
4905,L83035,2018,23099,10093,0.43694532230832506
4906,L83036,2018,16656,8861,0.5320004803073968
4907,L83038,2018,16232,7695,0.47406357811729916
4908,L83039,2018,6125,3195,0.5216326530612245
4909,L83040,2018,15054,8651,0.5746645409857845
4910,L83041,2018,12268,5660,0.46136289533746333
4911,L83042,2018,13373,6439,0.48149255963508564
4912,L83043,2018,10317,5833,0.565377532228361
4913,L83044,2018,11490,5977,0.5201914708442124
4914,L83045,2018,15651,8440,0.5392626669222413
4915,L83046,2018,7898,3581,0.45340592555077236
4916,L83048,2018,18130,7589,0.4185879757308329
4917,L83049,2018,4430,2160,0.48758465011286684
4918,L83050,2018,20436,11714,0.5732041495400274
4919,L83051,2018,10456,5287,0.5056426931905126
4920,L83052,2018,14301,8451,0.5909376966645689
4921,L83053,2018,17600,10397,0.5907386363636363
4922,L83054,2018,13119,7484,0.5704703102370607
4923,L83055,2018,21624,11456,0.5297817240103588
4924,L83056,2018,12454,6536,0.524811305604625
4925,L83057,2018,11249,7339,0.6524135478709219
4926,L83058,2018,10976,5691,0.5184948979591837
4927,L83059,2018,12670,4958,0.39131807419100234
4928,L83061,2018,9301,4747,0.510375228470057
4929,L83064,2018,11346,5429,0.478494623655914
4930,L83065,2018,7669,2429,0.31672969096361975
4931,L83066,2018,16790,8210,0.4889815366289458
4932,L83067,2018,33783,19900,0.5890536660450523
4933,L83068,2018,3351,1682,0.5019397194867203
4934,L83069,2018,18215,9951,0.5463079879220423
4935,L83070,2018,5175,2622,0.5066666666666667
4936,L83071,2018,10341,3691,0.3569287302968765
4937,L83072,2018,11172,5025,0.44978517722878625
4938,L83073,2018,15164,9628,0.634924821946716
4939,L83074,2018,30087,14568,0.48419583208694783
4940,L83075,2018,5439,3126,0.5747380033094319
4941,L83076,2018,6879,2934,0.4265154819014392
4942,L83077,2018,8185,4208,0.5141111789859499
4943,L83078,2018,17000,8292,0.48776470588235293
4944,L83079,2018,10724,5489,0.5118425960462514
4945,L83080,2018,5331,2028,0.3804164321890827
4946,L83081,2018,11355,4809,0.4235138705416116
4947,L83082,2018,3990,1816,0.45513784461152884
4948,L83083,2018,12368,7946,0.642464424320828
4949,L83084,2018,9877,4535,0.4591475144274577
4950,L83085,2018,16518,9415,0.5699842595955927
4951,L83086,2018,6392,2597,0.40628911138923657
4952,L83087,2018,28481,12633,0.4435588638039395
4953,L83088,2018,4349,1773,0.4076799264198666
4954,L83089,2018,12647,5152,0.4073693366015656
4955,L83092,2018,22361,11396,0.5096373149680247
4956,L83094,2018,12974,7079,0.5456297209804224
4957,L83095,2018,14654,8782,0.5992902961648696
4958,L83096,2018,21041,10779,0.5122855377596122
4959,L83097,2018,8322,5872,0.7055996154770487
4960,L83098,2018,6667,3437,0.5155242237888106
4961,L83099,2018,7573,3995,0.5275320216558828
4962,L83100,2018,36720,18218,0.49613289760348583
4963,L83101,2018,24363,12190,0.5003488897098058
4964,L83102,2018,9864,5114,0.5184509326845094
4965,L83103,2018,27185,14735,0.542026853043958
4966,L83105,2018,11251,6182,0.5494622700204427
4967,L83106,2018,11160,6862,0.6148745519713261
4968,L83107,2018,3618,1631,0.4508015478164732
4969,L83111,2018,17711,9460,0.5341313308113602
4970,L83112,2018,7612,3905,0.5130057803468208
4971,L83113,2018,9279,3890,0.4192262097208751
4972,L83115,2018,5789,3020,0.5216790464674382
4973,L83116,2018,7269,2823,0.3883615352868345
4974,L83117,2018,1155,517,0.44761904761904764
4975,L83118,2018,22847,12019,0.526064691206723
4976,L83120,2018,10044,5124,0.5101553166069295
4977,L83125,2018,3289,1924,0.5849802371541502
4978,L83127,2018,8880,3661,0.41227477477477475
4979,L83128,2018,6597,2724,0.41291496134606637
4980,L83129,2018,4400,2674,0.6077272727272728
4981,L83130,2018,9833,5272,0.5361537679243364
4982,L83131,2018,19795,10889,0.5500884061631726
4983,L83134,2018,5828,2595,0.445264241592313
4984,L83136,2018,10332,4786,0.4632210607820364
4985,L83137,2018,15802,9008,0.5700544234906973
4986,L83138,2018,16,6,0.375
4987,L83139,2018,2251,1100,0.48867170146601513
4988,L83143,2018,4841,2177,0.4497004751084487
4989,L83144,2018,300,209,0.6966666666666667
4990,L83145,2018,18,12,0.6666666666666666
4991,L83146,2018,3181,1552,0.48789688777114115
4992,L83147,2018,11508,5201,0.4519464720194647
4993,L83148,2018,8101,3555,0.43883471176397976
4994,L83607,2018,6468,3224,0.49845392702535557
4995,L83616,2018,3852,1840,0.47767393561786087
4996,L83624,2018,12760,5798,0.4543887147335423
4997,L83627,2018,5060,3123,0.617193675889328
4998,L83628,2018,7632,3543,0.46422955974842767
4999,L83639,2018,6181,1915,0.3098204174081864
5000,L83642,2018,4609,2993,0.6493816446083749
5001,L83643,2018,506,142,0.28063241106719367
5002,L83644,2018,3474,1895,0.5454807138744963
5003,L83646,2018,9200,4160,0.45217391304347826
5004,L83647,2018,3777,2087,0.5525549377813079
5005,L83648,2018,8866,4536,0.5116174148432213
5006,L83651,2018,4416,1242,0.28125
5007,L83655,2018,7431,2624,0.35311532768133497
5008,L83657,2018,5103,2639,0.5171467764060357
5009,L83663,2018,4637,2636,0.5684709941772698
5010,L83666,2018,4586,1868,0.40732664631487137
5011,L83673,2018,552,31,0.05615942028985507
5012,L83679,2018,41,15,0.36585365853658536
5013,L84001,2018,7086,3465,0.48899237933954276
5014,L84002,2018,3453,2020,0.5849985519837823
5015,L84003,2018,5787,2835,0.48989113530326595
5016,L84004,2018,14420,6870,0.4764216366158114
5017,L84005,2018,6951,4222,0.6073946194792116
5018,L84006,2018,8985,3991,0.4441847523650529
5019,L84007,2018,8666,5671,0.6543964920378491
5020,L84008,2018,11480,5567,0.4849303135888502
5021,L84009,2018,17070,9654,0.5655536028119508
5022,L84010,2018,21857,12988,0.5942261060529808
5023,L84011,2018,14487,9130,0.6302201974183751
5024,L84012,2018,12333,7225,0.5858266439633504
5025,L84013,2018,3161,1806,0.5713381841189497
5026,L84014,2018,11182,7223,0.6459488463602218
5027,L84015,2018,8454,4939,0.5842204873432695
5028,L84016,2018,9307,5817,0.6250134307510476
5029,L84017,2018,8724,4532,0.519486474094452
5030,L84018,2018,12971,6893,0.5314162362192584
5031,L84020,2018,12639,6674,0.5280481050716037
5032,L84021,2018,10595,5581,0.5267579046720151
5033,L84022,2018,9214,5544,0.601693075754287
5034,L84023,2018,9430,5616,0.5955461293743373
5035,L84024,2018,7397,4465,0.6036230904420711
5036,L84025,2018,5655,3727,0.6590627763041557
5037,L84026,2018,25866,14088,0.5446532127116678
5038,L84027,2018,8654,4985,0.5760342038363763
5039,L84028,2018,15240,6252,0.41023622047244096
5040,L84029,2018,6769,3904,0.5767469345545871
5041,L84030,2018,5249,2467,0.46999428462564297
5042,L84031,2018,11137,5201,0.46700188560653677
5043,L84032,2018,13271,7795,0.587370959234421
5044,L84033,2018,14182,8847,0.6238189253983923
5045,L84034,2018,7885,4750,0.6024096385542169
5046,L84036,2018,11986,7289,0.6081261471717003
5047,L84037,2018,15875,9872,0.6218582677165354
5048,L84038,2018,21299,11589,0.5441100521151228
5049,L84039,2018,4649,2927,0.6295977629597763
5050,L84040,2018,13341,2955,0.22149763885765686
5051,L84041,2018,8461,3572,0.4221723200567309
5052,L84042,2018,3095,1884,0.6087237479806139
5053,L84043,2018,8616,4774,0.5540854224698236
5054,L84044,2018,6464,2979,0.46086014851485146
5055,L84045,2018,9779,6292,0.6434195725534309
5056,L84046,2018,6218,3460,0.556449018977163
5057,L84047,2018,14133,6868,0.4859548574258827
5058,L84048,2018,13651,7659,0.5610577979635192
5059,L84049,2018,5814,4150,0.7137942896456828
5060,L84050,2018,23407,13747,0.5873029435638911
5061,L84051,2018,11705,5660,0.48355403673643743
5062,L84052,2018,10100,7198,0.7126732673267326
5063,L84053,2018,14498,6248,0.4309559939301973
5064,L84054,2018,9884,4580,0.4633751517604209
5065,L84055,2018,75,51,0.68
5066,L84056,2018,9851,6048,0.6139478225560857
5067,L84057,2018,2086,1240,0.5944391179290508
5068,L84058,2018,10378,5322,0.5128155714010406
5069,L84059,2018,6783,3381,0.4984520123839009
5070,L84060,2018,17283,9542,0.5521032228201123
5071,L84063,2018,5061,2500,0.4939735230191662
5072,L84065,2018,6835,2956,0.43247988295537676
5073,L84067,2018,7206,3741,0.519150707743547
5074,L84068,2018,9352,5132,0.548759623609923
5075,L84069,2018,17037,10092,0.5923578094734988
5076,L84070,2018,7706,4611,0.5983649104593823
5077,L84071,2018,11981,6966,0.5814205825890995
5078,L84072,2018,8160,5154,0.6316176470588235
5079,L84073,2018,2331,1533,0.6576576576576577
5080,L84075,2018,7612,5009,0.6580399369416711
5081,L84077,2018,4847,3032,0.6255415721064576
5082,L84078,2018,5484,2367,0.43161925601750545
5083,L84080,2018,6330,3427,0.541390205371248
5084,L84081,2018,6968,3671,0.5268369690011481
5085,L84084,2018,9988,5858,0.5865038045654786
5086,L84085,2018,8637,5605,0.6489521824707654
5087,L84606,2018,14522,8260,0.5687921773860349
5088,L84613,2018,6268,2945,0.4698468410976388
5089,L84615,2018,6412,3677,0.5734560199625702
5090,L84616,2018,7615,3419,0.4489822718319107
5091,L84617,2018,4405,2232,0.5066969353007945
5092,L84620,2018,1,0,0.0
5093,L85001,2018,13011,6979,0.5363922834524633
5094,L85002,2018,10422,6104,0.5856841297255805
5095,L85003,2018,6718,2752,0.4096457278952069
5096,L85004,2018,18839,10315,0.5475343701895005
5097,L85005,2018,3593,2283,0.6354021708878375
5098,L85006,2018,10659,5452,0.5114926353316446
5099,L85007,2018,16529,9020,0.5457075443160506
5100,L85008,2018,43163,23728,0.5497300929036443
5101,L85009,2018,13227,7996,0.6045210554169502
5102,L85010,2018,18512,10842,0.5856741573033708
5103,L85011,2018,8142,3838,0.47138295259150087
5104,L85012,2018,13656,7505,0.5495752782659636
5105,L85013,2018,6463,4073,0.6302026922481819
5106,L85014,2018,10063,6076,0.6037960846666004
5107,L85015,2018,10474,6596,0.6297498567882376
5108,L85016,2018,32441,18550,0.5718072809099596
5109,L85017,2018,14156,6002,0.4239898276349251
5110,L85018,2018,8627,4801,0.5565086356786832
5111,L85019,2018,7793,4554,0.5843705889901193
5112,L85020,2018,15993,7842,0.4903395235415494
5113,L85021,2018,14761,8316,0.5633764650091457
5114,L85022,2018,13258,7125,0.537411374264595
5115,L85023,2018,11538,7163,0.6208181660599758
5116,L85024,2018,16397,8100,0.4939928035616271
5117,L85025,2018,13668,7355,0.538118232367574
5118,L85026,2018,5636,2722,0.4829666430092264
5119,L85027,2018,9603,4098,0.4267416432364886
5120,L85028,2018,9620,4714,0.49002079002079
5121,L85029,2018,14233,7884,0.5539239794842971
5122,L85030,2018,10762,4870,0.4525181193086787
5123,L85031,2018,9710,4617,0.47548918640576726
5124,L85032,2018,5123,2486,0.4852625414796018
5125,L85033,2018,19624,9522,0.4852221769262128
5126,L85034,2018,6447,4165,0.6460369163952225
5127,L85035,2018,17065,9494,0.5563433929094638
5128,L85036,2018,8069,4596,0.5695873094559425
5129,L85037,2018,7045,2758,0.3914833215046132
5130,L85038,2018,11065,4921,0.4447356529597831
5131,L85039,2018,14276,8822,0.6179602129448024
5132,L85040,2018,4444,2298,0.5171017101710171
5133,L85041,2018,8369,3708,0.44306368741785157
5134,L85042,2018,13869,7979,0.57531184656428
5135,L85043,2018,10095,5222,0.5172857850421001
5136,L85044,2018,10104,4170,0.41270783847980996
5137,L85046,2018,11103,3036,0.27343961091596863
5138,L85047,2018,3482,1720,0.4939689833429064
5139,L85048,2018,4545,2770,0.6094609460946094
5140,L85050,2018,6409,3815,0.5952566703073803
5141,L85051,2018,8571,5218,0.6087971065219928
5142,L85052,2018,8241,4440,0.5387695668001456
5143,L85053,2018,6556,2922,0.4456985967053081
5144,L85054,2018,13178,6769,0.5136591288511155
5145,L85055,2018,10215,5961,0.583553597650514
5146,L85056,2018,9125,5425,0.5945205479452055
5147,L85060,2018,1280,646,0.5046875
5148,L85061,2018,4638,3177,0.684993531694696
5149,L85062,2018,6169,3414,0.5534122224023342
5150,L85064,2018,7933,4229,0.5330896256145217
5151,L85065,2018,11559,6425,0.5558439311359115
5152,L85066,2018,5466,2538,0.4643249176728869
5153,L85601,2018,4285,2068,0.4826137689614936
5154,L85607,2018,4194,2406,0.5736766809728183
5155,L85609,2018,6041,3654,0.6048667439165701
5156,L85611,2018,3360,927,0.27589285714285716
5157,L85612,2018,3062,1606,0.5244937949052907
5158,L85619,2018,5206,3135,0.6021897810218978
5159,L85620,2018,1441,744,0.5163081193615545
5160,L85624,2018,6381,2812,0.4406832784829964
5161,L85625,2018,1,1,1.0
5162,M81001,2018,10017,5061,0.5052410901467506
5163,M81002,2018,9640,6046,0.6271784232365145
