month,pct,items,actual_cost
2017-05-01,06N,279,8620.96172
2017-05-01,07G,5,198.39271000000002
2017-05-01,04D,8,293.60935
2017-05-01,08V,18,997.7258400000001
2017-05-01,08Q,25,927.47551
2017-05-01,08P,24,596.47627
2017-05-01,07V,38,1103.22
2017-06-01,12F,125,5865.765799999999
2017-06-01,10E,25,913.85257
2017-06-01,06N,194,6948.902939999999
2017-06-01,05F,43,892.6689
2017-06-01,02R,27,1970.7626500000001
2017-06-01,99J,51,2304.73912
2017-06-01,02M,62,1404.2440299999998
2017-06-01,99F,2,239.64252
2017-06-01,99H,13,659.09754
2017-06-01,09P,15,617.6795300000001
2017-06-01,01W,96,2325.93239
2017-06-01,07W,21,773.5350699999999
2017-06-01,NVE,1,21.40684
2017-06-01,08V,14,965.19246
2017-06-01,02Y,5,260.76538999999997
2017-06-01,05R,2,154.06475999999998
2017-06-01,07X,114,2677.8579600000003
2017-06-01,05T,7,1013.68309
2017-06-01,07V,35,961.04432
2017-06-01,07T,80,2880.50276
2017-06-01,13T,41,1059.5331499999998
2017-06-01,10A,59,2396.90881
2017-06-01,03N,6,1365.03962
2017-06-01,01V,48,1660.80371
2017-06-01,06K,183,8766.79304
2017-06-01,15D,62,2603.24025
2017-06-01,99C,25,620.74875
2017-06-01,08P,27,581.03175
2017-06-01,07J,17,504.52682
2017-06-01,00P,19,667.74209
2017-06-01,08Y,21,1303.18176
2017-06-01,09W,41,1760.6224200000001
2017-06-01,00Q,83,2326.4085899999995
2017-06-01,01H,82,1838.7991299999999
2017-06-01,02W,6,504.98317
2017-06-01,07M,148,4472.1367900000005
2017-06-01,10J,2,99.34685999999999
2017-06-01,10D,5,222.56417
2017-06-01,06V,36,1144.16862
2017-06-01,05L,4,218.27288
2017-06-01,08C,17,935.1826000000001
2017-06-01,06A,6,458.82304
2017-06-01,00M,6,712.18506
2017-06-01,03Y,4,410.82283
2017-06-01,RRF,5,1016.29786
2017-06-01,04J,14,307.7595
2017-06-01,07R,49,2063.03155
2017-06-01,00J,3,81.33606
2017-06-01,11E,48,1081.01439
2017-06-01,11A,48,1378.0384
2017-06-01,00R,30,892.52011
2017-06-01,01E,119,3757.8946100000003
2017-06-01,15E,44,2465.8518400000003
2017-06-01,05X,99,2936.5447
2017-06-01,04E,2,40.40565
2017-06-01,09C,6,331.65101
2017-06-01,99K,45,1642.19371
2017-06-01,03T,13,453.11204
2017-06-01,03R,35,2293.6276099999995
2017-06-01,04F,11,773.54076
2017-06-01,08Q,23,1228.32602
2017-06-01,08J,16,617.6548799999999
2017-06-01,08H,64,1971.3887200000001
2017-06-01,02H,116,4912.5828599999995
2017-06-01,07Q,132,3958.77146
2017-06-01,05G,119,4258.580039999999
2017-06-01,15C,47,2043.4276
2017-06-01,08E,100,2946.65267
2017-06-01,RJ8,1,56.54558
2017-06-01,09X,14,378.35803
2017-06-01,00T,54,1828.6623399999999
2017-06-01,10Q,17,851.70949
2017-06-01,03A,11,261.14855
2017-06-01,RRE,1,29.96461
2017-06-01,02Q,3,102.73051
2017-06-01,01X,44,1205.05252
2017-06-01,05D,13,460.14163999999994
2017-06-01,01F,86,3154.60673
2017-06-01,99D,19,542.4007399999999
2017-06-01,99M,1,171.16791
2017-06-01,00C,2,56.55798
2017-06-01,09H,30,1419.4160699999998
2017-06-01,99E,13,750.00999
2017-06-01,01T,28,1181.3202299999998
2017-06-01,08N,130,3783.82472
2017-06-01,03M,1,128.37904
2017-06-01,08F,37,1397.5157199999999
2017-06-01,02F,111,2617.89152
2017-06-01,05C,14,509.3612499999999
2017-06-01,06H,36,1838.26233
2017-06-01,10C,9,389.49039
2017-06-01,03J,28,1446.78726
2017-06-01,02G,4,89.90625
2017-06-01,08R,7,427.97558000000004
2017-06-01,10L,15,713.52847
2017-06-01,00X,67,2046.1391899999999
2017-06-01,14L,230,8892.82501
2017-06-01,01G,33,958.8800699999999
2017-06-01,04V,2,201.13252999999997
2017-06-01,02A,15,783.88932
2017-06-01,04C,4,372.5166
2017-06-01,03K,15,669.59844
2017-06-01,11N,31,1586.90677
2017-06-01,02P,9,494.32313999999997
2017-06-01,02X,14,624.89122
2017-06-01,04G,34,887.99324
2017-06-01,01C,29,732.04941
2017-06-01,07P,227,5282.08454
2017-06-01,05V,84,3496.7069899999997
2017-06-01,99N,71,3014.9831
2017-06-01,11J,39,1882.88532
2017-06-01,01R,15,338.21814
2017-06-01,02D,9,372.37485000000004
2017-06-01,09D,12,331.25322
2017-06-01,03Q,6,339.40301999999997
2017-06-01,07N,35,1359.5644
2017-06-01,00V,17,1114.8611
2017-06-01,10X,1,305.95288
2017-06-01,06M,20,1265.71205
2017-06-01,03E,4,339.89703
2017-06-01,09A,33,1438.11552
2017-06-01,04R,1,179.72569
2017-06-01,04N,4,96.91404
2017-06-01,04D,9,331.13266
2017-06-01,07K,36,1467.63542
2017-06-01,15A,87,3730.06758
2017-06-01,01J,97,4107.055020000001
2017-06-01,09F,35,1523.10682
2017-06-01,00L,25,1059.33472
2017-06-01,06P,5,388.36645
2017-06-01,08A,11,410.90963999999997
2017-06-01,99P,111,5471.72431
2017-06-01,99G,8,352.94074
2017-06-01,12D,9,466.51036999999997
2017-06-01,10R,14,563.48639
2017-06-01,02E,12,575.65922
2017-06-01,11M,56,1759.30491
2017-06-01,00Y,98,3455.18534
2017-06-01,03F,2,90.54828
2017-06-01,09J,45,1920.06823
2017-06-01,99A,94,4379.83858
2017-06-01,99Q,28,1073.25814
2017-06-01,10V,18,720.11366
2017-06-01,07L,64,3475.9452100000003
2017-06-01,10K,20,867.58411
2017-06-01,06F,11,450.9134399999999
2017-06-01,09E,10,283.86428
2017-06-01,09N,7,363.79227000000003
2017-06-01,06Q,56,2892.36733
2017-06-01,08K,40,824.18193
2017-06-01,06T,32,1616.1400099999998
2017-06-01,06W,24,795.85581
2017-06-01,08M,60,2705.39012
2017-06-01,01D,120,3833.45436
2017-06-01,05N,52,1481.07799
2017-06-01,08D,125,4331.78453
2017-06-01,08L,111,3514.3433299999997
2017-06-01,01Y,32,1481.7995999999998
2017-06-01,05Q,34,1361.10796
2017-06-01,03D,4,298.59614
2017-06-01,01A,67,2331.3538399999998
2017-06-01,04Q,7,312.39602
2017-06-01,07H,44,2641.48986
2017-06-01,07G,2,88.86266
2017-06-01,04Y,94,3017.7167299999996
2017-06-01,08T,4,239.66732
2017-06-01,15F,65,3398.50224
2017-06-01,11X,12,1002.96452
2017-06-01,05H,6,158.39325
2017-06-01,08X,43,1183.59184
2017-06-01,05Y,26,1031.53437
2017-06-01,03H,6,272.75624999999997
2017-06-01,06Y,18,1094.15811
2017-06-01,02T,31,1361.33007
2017-06-01,02N,5,508.81106
2017-06-01,06L,8,888.4530199999999
2017-06-01,07Y,44,2289.75057
2017-06-01,03W,5,512.21951
2017-06-01,08G,116,3042.42878
2017-06-01,01K,13,351.03001
2017-06-01,09Y,9,479.34704
2017-06-01,08W,56,1689.55845
2017-06-01,09L,14,1217.8969299999999
2017-06-01,14Y,56,1521.84185
2017-06-01,09G,19,911.86083
2017-06-01,05W,220,7550.68617
2017-07-01,06Q,51,2950.95289
2017-07-01,01X,39,1346.1417000000001
2017-07-01,09L,18,1070.02895
2017-07-01,14Y,77,2587.77667
2017-07-01,99K,39,1543.54823
2017-07-01,04C,4,315.23278999999997
2017-07-01,03W,2,173.48381
2017-07-01,99J,46,2445.51431
2017-07-01,05L,7,243.73250000000002
2017-07-01,01C,51,1415.4872400000002
2017-07-01,08F,32,1297.09567
2017-07-01,06F,30,816.39982
2017-07-01,02E,10,651.9831
2017-07-01,07R,48,2116.46571
2017-07-01,09C,15,590.05265
2017-07-01,02R,21,1716.4664899999998
2017-07-01,05H,1,112.96245
2017-07-01,09G,22,808.3725000000001
2017-07-01,06V,25,920.70504
2017-07-01,02Y,2,180.21937
2017-07-01,04V,1,179.52841
2017-07-01,07N,19,960.16302
2017-07-01,07T,69,2748.23667
2017-07-01,05D,30,1236.67819
2017-07-01,11M,64,1979.5443300000002
2017-07-01,07J,11,204.53455
2017-07-01,99Q,39,1259.1622200000002
2017-07-01,05N,33,1218.55089
2017-07-01,04M,1,128.24698
2017-07-01,09H,17,1161.8902500000002
2017-07-01,02G,4,106.91175
2017-07-01,07G,3,243.6829
2017-07-01,02F,119,2839.7218199999998
2017-07-01,06W,27,851.9197000000001
2017-07-01,07W,19,1066.87713
2017-07-01,03E,6,369.81429
2017-07-01,08M,92,3212.30669
2017-07-01,00C,2,30.27928
2017-07-01,11J,27,1527.8219900000001
2017-07-01,09W,44,2354.55682
2017-07-01,03K,16,582.60944
2017-07-01,04F,9,778.70643
2017-07-01,07V,46,1096.97603
2017-07-01,03Q,1,102.58766
2017-07-01,01D,139,4574.8868999999995
2017-07-01,00Q,70,2207.5389299999997
2017-07-01,05Q,36,1524.3006300000002
2017-07-01,10A,57,2492.71971
2017-07-01,03T,16,713.5564300000001
2017-07-01,14L,266,9868.58988
2017-07-01,08Q,10,530.16025
2017-07-01,08D,149,4998.72159
2017-07-01,08H,61,2045.03986
2017-07-01,02D,8,147.56896
2017-07-01,02T,29,1963.51437
2017-07-01,99D,18,401.98767
2017-07-01,12F,98,4517.20954
2017-07-01,01E,147,4258.76669
2017-07-01,02H,95,3781.42415
2017-07-01,04Q,8,196.65116
2017-07-01,09N,4,81.26482999999999
2017-07-01,08C,19,981.34718
2017-07-01,07H,33,1263.44539
2017-07-01,03F,2,173.48381
2017-07-01,09P,35,1183.76344
2017-07-01,08K,35,1036.99685
2017-07-01,05V,87,4074.5398999999998
2017-07-01,02P,16,1321.0145499999999
2017-07-01,02M,99,2362.86864
2017-07-01,11N,37,1828.10959
2017-07-01,00Y,67,2280.03849
2017-07-01,01H,56,1100.17173
2017-07-01,00L,26,1120.2004900000002
2017-07-01,09F,17,674.0252099999999
2017-07-01,04J,12,408.36221
2017-07-01,02Q,6,264.3183
2017-07-01,06A,9,646.46569
2017-07-01,07K,14,382.521
2017-07-01,05R,2,153.9063
2017-07-01,00R,50,1847.1979199999998
2017-07-01,07Q,136,3485.7928
2017-07-01,06K,215,8858.62362
2017-07-01,10X,2,188.10218
2017-07-01,11E,38,1045.5829999999999
2017-07-01,15D,74,2657.5106100000003
2017-07-01,08V,21,1064.73694
2017-07-01,09J,43,2116.40371
2017-07-01,05T,5,410.41265
2017-07-01,99F,3,259.57806
2017-07-01,03R,31,2275.09241
2017-07-01,05G,95,3390.06816
2017-07-01,15E,41,2256.4377400000003
2017-07-01,09Y,7,346.32015
2017-07-01,08X,32,900.18605
2017-07-01,06M,24,1232.33953
2017-07-01,99A,99,3801.2825900000003
2017-07-01,06H,29,1564.02203
2017-07-01,08W,71,2225.10266
2017-07-01,04Y,102,2659.6712100000004
2017-07-01,09X,17,1132.4037
2017-07-01,08P,25,669.0079800000001
2017-07-01,05X,55,1742.535
2017-07-01,02W,7,312.12427
2017-07-01,05F,31,987.7534400000002
2017-07-01,08T,7,376.24157
2017-07-01,10D,9,222.38486999999998
2017-07-01,07Y,48,2246.35643
2017-07-01,99H,50,1517.00459
2017-07-01,99G,12,334.19709
2017-07-01,15A,46,2669.96207
2017-07-01,01A,51,1966.12798
2017-07-01,04D,7,260.98771999999997
2017-07-01,08L,117,3974.4751900000006
2017-07-01,12D,16,461.84288999999995
2017-07-01,RY5,1,48.41957
2017-07-01,07X,76,2253.59648
2017-07-01,01J,92,3274.08852
2017-07-01,10C,11,363.46771
2017-07-01,03H,4,435.36251000000004
2017-07-01,07M,125,3735.3920500000004
2017-07-01,00M,13,949.09708
2017-07-01,10L,10,513.06231
2017-07-01,00V,24,1621.0864299999998
2017-07-01,09D,10,230.4096
2017-07-01,06D,2,48.40717
2017-07-01,05Y,37,910.92431
2017-07-01,10E,15,564.41814
2017-07-01,09E,7,128.32138
2017-07-01,99C,22,577.3284
2017-07-01,10V,15,701.72906
2017-07-01,01G,34,2114.37691
2017-07-01,06Y,25,1036.59527
2017-07-01,10K,29,1148.54943
2017-07-01,15C,38,1699.8384199999998
2017-07-01,02X,10,666.94381
2017-07-01,04G,23,513.03752
2017-07-01,05W,204,6907.96157
2017-07-01,03L,2,25.67171
2017-07-01,03J,35,1339.15301
2017-07-01,01Y,37,1679.1012100000003
2017-07-01,08R,21,1017.5880200000001
2017-07-01,10J,13,429.7377900000001
2017-07-01,03X,1,119.69801
2017-07-01,08E,119,3037.12543
2017-07-01,05C,8,284.35249999999996
2017-07-01,99P,101,4940.506960000001
2017-07-01,01W,79,2019.8692500000002
2017-07-01,11A,31,953.8473200000001
2017-07-01,10R,11,544.7170000000001
2017-07-01,112,1,17.11034
2017-07-01,08N,148,3984.52729
2017-07-01,08A,12,560.10646
2017-07-01,07P,249,6413.51836
2017-07-01,07L,48,2202.64936
2017-07-01,06T,54,2820.8464299999996
2017-07-01,04R,1,119.69801
2017-07-01,08G,139,3832.62426
2017-07-01,01T,54,2159.28501
2017-07-01,08Y,19,1256.93447
2017-07-01,01K,9,179.64001
2017-07-01,03Y,3,307.80019
2017-07-01,06N,192,6036.421149999999
2017-07-01,03A,9,513.30896
2017-07-01,06P,7,600.64283
2017-07-01,99N,57,2595.2701199999997
2017-07-01,00J,5,286.45255000000003
2017-07-01,99E,24,1533.34511
2017-07-01,06L,17,839.80494
2017-07-01,08J,32,356.08584
2017-07-01,02A,30,1020.50306
2017-07-01,09A,22,1308.2655
2017-07-01,01R,9,252.30626
2017-07-01,15F,51,2875.68683
2017-07-01,RRF,3,363.3685
2017-07-01,00X,61,2191.43042
2017-07-01,00T,37,1847.9434099999999
2017-07-01,03N,8,374.11672
2017-07-01,01V,24,889.39067
2017-07-01,03D,12,517.2440799999999
2017-07-01,13T,34,1113.92519
2017-07-01,04K,5,188.13938000000002
2017-07-01,05A,3,81.25243
2017-07-01,99M,1,17.11034
2017-07-01,00P,9,350.61945
2017-07-01,01F,117,3884.71025
2017-07-01,11X,12,842.99046
2017-07-01,10Q,20,966.04739
2017-07-01,03M,3,247.93259
2017-08-01,01Y,35,1468.5097000000003
2017-08-01,02T,20,1187.9993399999998
2017-08-01,03J,32,1926.9234400000003
2017-08-01,99J,57,2552.68556
2017-08-01,09A,35,1237.99343
2017-08-01,01W,81,3095.1667099999995
2017-08-01,10X,2,331.32309
2017-08-01,01R,25,579.54767
2017-08-01,06K,193,8028.361509999999
2017-08-01,07W,25,955.7315600000001
2017-08-01,99H,34,1214.93494
2017-08-01,01J,87,3604.0174100000004
2017-08-01,03M,4,376.20867
2017-08-01,07T,64,2511.02692
2017-08-01,12F,103,4765.56042
2017-08-01,05Q,30,1413.1988900000001
2017-08-01,07K,19,965.55435
2017-08-01,09F,30,1026.9942099999998
2017-08-01,15E,40,1620.11485
2017-08-01,06W,30,1039.24498
2017-08-01,11J,45,1612.77754
2017-08-01,10E,13,551.61256
2017-08-01,02G,15,474.69064
2017-08-01,09Y,9,782.40305
2017-08-01,02R,23,1609.75371
2017-08-01,02M,70,1317.51155
2017-08-01,06T,50,2353.0553499999996
2017-08-01,06H,32,1599.8720299999998
2017-08-01,03Q,5,326.21848
2017-08-01,00Y,87,2911.12788
2017-08-01,99K,40,1239.36602
2017-08-01,03E,2,176.19907
2017-08-01,02W,8,399.79457
2017-08-01,07H,34,1439.5666
2017-08-01,13T,31,1520.0817200000001
2017-08-01,07Y,51,2682.75602
2017-08-01,10Q,28,1098.7406099999998
2017-08-01,07Q,127,4163.96002
2017-08-01,04V,1,119.70727
2017-08-01,06P,3,362.32328
2017-08-01,05F,39,1090.51223
2017-08-01,11A,19,637.72901
2017-08-01,05C,13,325.04727
2017-08-01,10A,44,1819.48011
2017-08-01,08X,31,769.85656
2017-08-01,07M,134,4723.19668
2017-08-01,06N,135,3880.9885400000003
2017-08-01,09H,24,1261.51657
2017-08-01,05V,73,2954.71672
2017-08-01,01C,30,906.6331299999999
2017-08-01,04D,6,228.93439
2017-08-01,08Y,34,2049.07999
2017-08-01,07G,3,177.11824000000001
2017-08-01,04F,5,433.63203999999996
2017-08-01,99A,94,3752.25247
2017-08-01,02D,7,254.43839999999997
2017-08-01,02X,13,861.5367699999999
2017-08-01,05Y,44,1212.45613
2017-08-01,01F,71,2516.61002
2017-08-01,03D,9,338.69169999999997
2017-08-01,03R,25,1518.35719
2017-08-01,06Y,30,1540.18187
2017-08-01,05R,7,463.90442
2017-08-01,08V,13,1118.84845
2017-08-01,01G,22,1029.80043
2017-08-01,99C,36,806.24933
2017-08-01,01D,113,3771.52116
2017-08-01,09L,20,1069.63687
2017-08-01,01A,48,2089.2373599999996
2017-08-01,02P,10,820.8888200000001
2017-08-01,00X,86,2714.3443500000003
2017-08-01,04H,1,20.18361
2017-08-01,03H,3,221.64296000000002
2017-08-01,08P,27,746.63266
2017-08-01,09W,34,2032.4492699999998
2017-08-01,99P,101,5973.01664
2017-08-01,03N,22,1708.06207
2017-08-01,05T,4,359.13419
2017-08-01,08J,38,492.98191
2017-08-01,03L,4,68.44666000000001
2017-08-01,99F,1,64.13465
2017-08-01,07R,33,1990.33636
2017-08-01,08T,2,123.99448
2017-08-01,00D,1,25.6613
2017-08-01,07X,82,2078.5777199999998
2017-08-01,01E,144,5077.24214
2017-08-01,09J,44,2330.29588
2017-08-01,09C,7,205.26559
2017-08-01,11E,52,1077.8614
2017-08-01,06A,8,687.697
2017-08-01,02F,117,2737.72487
2017-08-01,10R,9,357.14206
2017-08-01,00Q,46,1822.1475599999999
2017-08-01,06D,2,137.17665
2017-08-01,05X,80,2204.65997
2017-08-01,02N,1,338.88878
2017-08-01,09X,5,285.84237
2017-08-01,00C,3,423.63268
2017-08-01,00J,2,102.6204
2017-08-01,08E,102,3078.9996499999997
2017-08-01,04Y,86,2351.89174
2017-08-01,10C,11,359.22099000000003
2017-08-01,99D,32,795.3019199999999
2017-08-01,00R,46,1297.97728
2017-08-01,05J,3,94.08317
2017-08-01,08H,64,2710.2578299999996
2017-08-01,01V,32,1137.49804
2017-08-01,07J,14,425.96200999999996
2017-08-01,05W,237,8362.34287
2017-08-01,04Q,8,372.90263
2017-08-01,99M,4,743.8677
2017-08-01,06M,25,1140.42767
2017-08-01,15A,76,4383.51149
2017-08-01,01X,33,1550.03026
2017-08-01,09G,23,812.24109
2017-08-01,08D,145,5016.15794
2017-08-01,99Q,16,772.16368
2017-08-01,03T,19,977.01814
2017-08-01,04K,7,529.99753
2017-08-01,03F,2,90.46216
2017-08-01,07N,22,1177.48514
2017-08-01,08K,28,811.9516
2017-08-01,08W,47,1706.39194
2017-08-01,08R,9,609.2729899999999
2017-08-01,10K,28,1463.2320400000003
2017-08-01,04R,4,406.15719
2017-08-01,99E,22,1216.73869
2017-08-01,01T,66,2480.21207
2017-08-01,RRF,2,106.89521
2017-08-01,00K,2,17.12407
2017-08-01,09N,6,239.45174000000003
2017-08-01,04J,15,523.85106
2017-08-01,15C,56,2559.0702300000003
2017-08-01,14Y,50,1602.4332399999998
2017-08-01,05D,20,1077.5018
2017-08-01,00M,9,498.71069
2017-08-01,08F,27,1234.2856000000002
2017-08-01,04C,5,485.13342
2017-08-01,08A,20,759.02797
2017-08-01,01H,70,1753.54284
2017-08-01,00T,36,1218.4453
2017-08-01,03A,2,100.21466000000001
2017-08-01,03Y,3,307.824
2017-08-01,02A,20,804.57974
2017-08-01,08G,121,3668.4148799999994
2017-08-01,05A,6,89.84554
2017-08-01,10L,9,385.05791999999997
2017-08-01,07P,240,6597.95746
2017-08-01,11M,45,985.90326
2017-08-01,RY2,1,12.83685
2017-08-01,02E,10,360.14315
2017-08-01,03W,1,112.97119
2017-08-01,07V,28,767.67678
2017-08-01,09D,10,276.78422
2017-08-01,14L,271,9783.91892
2017-08-01,10D,8,320.71045
2017-08-01,05G,97,3858.83623
2017-08-01,02Y,1,60.52604
2017-08-01,08C,12,684.11947
2017-08-01,07L,63,2912.62532
2017-08-01,08M,87,3880.78954
2017-08-01,06Q,57,2725.264
2017-08-01,09E,13,356.3034
2017-08-01,RWX,1,42.76057
2017-08-01,08L,81,2696.94248
2017-08-01,08Q,15,1089.45927
2017-08-01,01K,14,367.79543
2017-08-01,05N,38,821.2236
2017-08-01,15D,60,2253.5723799999996
2017-08-01,05L,4,269.36305000000004
2017-08-01,10J,11,365.0688
2017-08-01,04G,16,433.96829
2017-08-01,06F,22,769.9611199999999
2017-08-01,02Q,7,117.64426
2017-08-01,05H,9,359.19621
2017-08-01,02H,113,4521.75149
2017-08-01,12D,9,303.62359
2017-08-01,06V,21,906.07683
2017-08-01,00L,32,1267.87994
2017-08-01,11X,12,539.29387
2017-08-01,00V,22,1431.79972
2017-08-01,11N,23,1258.53697
2017-08-01,09P,25,591.0670700000001
2017-08-01,08N,97,3302.42535
2017-08-01,99G,10,308.54924
2017-08-01,10V,12,598.53988
2017-08-01,03K,30,988.4005500000001
2017-08-01,15F,67,3113.17496
2017-08-01,06L,10,480.68001999999996
2017-08-01,99N,49,2383.76835
2017-08-01,00P,19,632.90849
2017-09-01,07Y,40,2369.2577699999997
2017-09-01,99P,85,4235.350109999999
2017-09-01,03T,17,774.77108
2017-09-01,10R,7,446.37001999999995
2017-09-01,06N,84,3290.4218600000004
2017-09-01,02T,10,480.68111999999996
2017-09-01,05F,14,312.54761
2017-09-01,03J,16,692.1976900000001
2017-09-01,10J,10,463.11806999999993
2017-09-01,08G,67,2012.4165699999999
2017-09-01,09H,42,2124.96526
2017-09-01,00T,21,1010.24736
2017-09-01,NDA,1,29.96964
2017-09-01,06A,6,334.79143999999997
2017-09-01,07H,27,1558.71327
2017-09-01,05H,9,119.94056
2017-09-01,08A,16,522.31031
2017-09-01,14L,188,8466.58548
2017-09-01,00P,6,342.44286
2017-09-01,11A,16,466.45910000000003
2017-09-01,02P,7,770.41584
2017-09-01,04F,16,1093.68398
2017-09-01,07L,34,1819.25405
2017-09-01,09C,5,509.33508
2017-09-01,08J,7,209.78748000000002
2017-09-01,02E,14,620.70404
2017-09-01,99N,57,2298.84271
2017-09-01,05J,1,21.41043
2017-09-01,04D,11,473.88506000000007
2017-09-01,08T,1,64.20649
2017-09-01,01F,91,3383.3509
2017-09-01,03D,3,117.92702
2017-09-01,00Y,52,2171.31271
2017-09-01,06V,11,455.6425
2017-09-01,00X,34,1438.36913
2017-09-01,02H,68,2974.90059
2017-09-01,09F,19,1295.87236
2017-09-01,08K,2,59.93928
2017-09-01,04Y,45,2034.13959
2017-09-01,00C,3,388.96259
2017-09-01,00N,1,21.41043
2017-09-01,01R,3,21.435229999999997
2017-09-01,07N,18,796.53556
2017-09-01,09G,20,954.8594699999999
2017-09-01,11J,28,1385.17931
2017-09-01,10K,13,1040.1424499999998
2017-09-01,06M,27,1504.30129
2017-09-01,10Q,15,684.92293
2017-09-01,06W,27,956.3079399999999
2017-09-01,09E,9,162.73663
2017-09-01,04G,14,674.17432
2017-09-01,05D,12,535.09952
2017-09-01,99Q,21,1131.99379
2017-09-01,04J,14,556.9638500000001
2017-09-01,07R,41,1665.2750299999998
2017-09-01,07X,42,1459.8663900000001
2017-09-01,03K,19,773.94711
2017-09-01,07K,15,670.19741
2017-09-01,01J,81,3075.7284299999997
2017-09-01,05L,10,321.09443
2017-09-01,02Q,3,141.26418999999999
2017-09-01,06L,15,1137.01075
2017-09-01,08M,51,3605.61667
2017-09-01,09L,14,846.67405
2017-09-01,00V,28,1669.76399
2017-09-01,02M,54,2031.3425399999999
2017-09-01,01K,9,308.24321999999995
2017-09-01,08F,18,815.48811
2017-09-01,02D,2,104.87513999999999
2017-09-01,02W,9,547.90114
2017-09-01,01A,30,1288.22764
2017-09-01,03F,2,90.56347
2017-09-01,08X,15,453.75992999999994
2017-09-01,00R,15,571.51338
2017-09-01,99C,28,907.6236099999999
2017-09-01,06K,156,7195.1736200000005
2017-09-01,07P,150,4316.1020499999995
2017-09-01,15E,29,1584.3509999999999
2017-09-01,02X,15,1035.8505899999998
2017-09-01,02A,17,1055.13362
2017-09-01,99G,15,532.13543
2017-09-01,02N,1,128.40057
2017-09-01,05Y,21,705.7469300000001
2017-09-01,05V,36,2084.5648
2017-09-01,09P,20,558.68696
2017-09-01,08D,78,2872.5826499999994
2017-09-01,07V,17,592.9362
2017-09-01,09J,32,1759.30241
2017-09-01,08C,14,558.0058999999999
2017-09-01,02R,24,1699.30109
2017-09-01,11X,13,819.9002399999999
2017-09-01,05N,18,751.2320299999999
2017-09-01,05C,11,620.6792300000001
2017-09-01,01D,76,3489.87712
2017-09-01,08P,19,598.93579
2017-09-01,05W,112,5038.4847899999995
2017-09-01,10V,4,289.50657
2017-09-01,09D,8,266.10170000000005
2017-09-01,08L,75,2733.5330999999996
2017-09-01,99E,15,1093.05709
2017-09-01,08R,12,841.09132
2017-09-01,01E,65,2712.6587799999998
2017-09-01,03W,2,189.84662
2017-09-01,06Q,56,3130.8091799999997
2017-09-01,99M,3,359.52407999999997
2017-09-01,03N,13,1848.9509
2017-09-01,02F,73,2489.4711800000005
2017-09-01,07M,80,2695.9394199999997
2017-09-01,07G,3,124.14577
2017-09-01,09A,22,1050.95878
2017-09-01,05G,47,2069.3707400000003
2017-09-01,12D,23,721.39878
2017-09-01,99H,13,701.87761
2017-09-01,13T,26,1147.25674
2017-09-01,15A,41,2459.12952
2017-09-01,01Y,33,1336.5540099999998
2017-09-01,09N,9,556.46034
2017-09-01,08Y,21,1153.61416
2017-09-01,04C,3,298.4795
2017-09-01,03A,5,133.63758
2017-09-01,15F,42,2905.7061700000004
2017-09-01,00Q,46,1473.79227
2017-09-01,07W,21,1076.58123
2017-09-01,07Q,77,2929.2155700000003
2017-09-01,01H,40,1350.71164
2017-09-01,99F,1,8.57161
2017-09-01,07J,17,453.22837
2017-09-01,04K,1,119.84136
2017-09-01,07T,48,1941.19407
2017-09-01,00M,17,514.6712799999999
2017-09-01,04H,1,17.13082
2017-09-01,10A,31,1636.2035099999998
2017-09-01,05Q,15,637.84726
2017-09-01,99A,54,2389.05088
2017-09-01,05R,7,376.69211
2017-09-01,02G,4,173.37363
2017-09-01,99K,21,722.04391
2017-09-01,15C,30,1471.2871699999998
2017-09-01,05T,3,359.52408
2017-09-01,08Q,18,993.0917300000001
2017-09-01,11E,34,781.44964
2017-09-01,01V,17,612.19443
2017-09-01,02Y,1,60.59383
2017-09-01,11N,31,1589.0257900000001
