pct,month,drug,pregab_mg
06F,2013-10-01,gabapentin,12429616.666666666
08A,2013-10-01,gabapentin,6975850.0
07Q,2013-10-01,gabapentin,6560950.0
03K,2013-10-01,gabapentin,5874883.333333333
08F,2013-10-01,gabapentin,4967483.333333333
06L,2013-10-01,gabapentin,13823616.666666666
10X,2013-10-01,gabapentin,9464250.0
02A,2013-10-01,gabapentin,8172616.666666667
03D,2013-10-01,gabapentin,5607150.0
04C,2013-10-01,gabapentin,9352883.333333334
08E,2013-10-01,gabapentin,3170400.0
05H,2013-10-01,gabapentin,6818316.666666667
14Y,2013-10-01,gabapentin,11699200.0
02H,2013-10-01,gabapentin,15573383.333333334
09N,2013-10-01,gabapentin,3696783.3333333335
00V,2013-10-01,gabapentin,9144466.666666666
04V,2013-10-01,gabapentin,10594850.0
00N,2013-10-01,gabapentin,8869483.333333334
01W,2013-10-01,gabapentin,13120133.333333334
04N,2013-10-01,gabapentin,3630350.0
01H,2013-10-01,gabapentin,12134250.0
99F,2013-10-01,gabapentin,3262516.6666666665
99A,2013-10-01,pregabalin,28106230.0
03R,2013-10-01,pregabalin,21621015.0
02H,2013-10-01,pregabalin,24666230.0
03J,2013-10-01,pregabalin,7495225.0
06N,2013-10-01,pregabalin,10458850.0
99J,2013-10-01,pregabalin,17041920.0
01X,2013-10-01,pregabalin,17656425.0
01Y,2013-10-01,pregabalin,9009070.0
04G,2013-10-01,pregabalin,18859100.0
08P,2013-10-01,pregabalin,4007355.0
02P,2013-10-01,pregabalin,13282845.0
00D,2013-10-01,pregabalin,18046420.0
08H,2013-10-01,pregabalin,4397830.0
05V,2013-10-01,pregabalin,5721075.0
07K,2013-10-01,pregabalin,13020660.0
09H,2013-10-01,pregabalin,4281575.0
01W,2013-10-01,pregabalin,11232625.0
05N,2013-10-01,pregabalin,14436810.0
04F,2013-10-01,pregabalin,4449400.0
05A,2013-10-01,pregabalin,13142310.0
14Y,2013-10-01,pregabalin,3160400.0
02D,2013-10-01,pregabalin,4357125.0
11A,2013-10-01,pregabalin,18926370.0
15D,2013-10-01,pregabalin,8432185.0
03Q,2013-10-01,pregabalin,16518020.0
12D,2013-10-01,pregabalin,7204550.0
09G,2013-10-01,pregabalin,14449250.0
03N,2013-10-01,pregabalin,27448060.0
05Y,2013-10-01,pregabalin,15881455.0
07X,2013-10-01,pregabalin,5045400.0
08Y,2013-10-01,pregabalin,7594775.0
00K,2013-10-01,pregabalin,13899850.0
02G,2013-10-01,pregabalin,5322450.0
99H,2013-10-01,pregabalin,7884470.0
08E,2013-10-01,pregabalin,4956800.0
03W,2013-10-01,pregabalin,9246665.0
05X,2013-10-01,pregabalin,10189200.0
10A,2013-10-01,pregabalin,9482800.0
09J,2013-10-01,pregabalin,10636500.0
10J,2013-10-01,pregabalin,6822750.0
05F,2013-10-01,pregabalin,4948325.0
03V,2013-10-01,pregabalin,1887500.0
07Y,2013-10-01,pregabalin,6833660.0
99D,2013-10-01,pregabalin,6463875.0
08W,2013-10-01,pregabalin,6565700.0
00C,2013-10-01,pregabalin,5754950.0
99N,2013-10-01,pregabalin,15793825.0
05Q,2013-10-01,pregabalin,10291780.0
08G,2013-10-01,pregabalin,9336175.0
08Q,2013-10-01,pregabalin,7938685.0
02Y,2013-10-01,pregabalin,12616770.0
04N,2013-10-01,pregabalin,3748300.0
04K,2013-10-01,pregabalin,11258725.0
06Y,2013-10-01,pregabalin,10892625.0
03Y,2013-10-01,pregabalin,4670740.0
09N,2013-10-01,pregabalin,5896025.0
11M,2013-10-01,pregabalin,19981330.0
15F,2013-10-01,pregabalin,32990705.0
13T,2013-10-01,pregabalin,26402975.0
06K,2013-10-01,pregabalin,11085670.0
10D,2013-10-01,pregabalin,7205725.0
08T,2013-10-01,pregabalin,4695300.0
05C,2013-10-01,pregabalin,8588260.0
10Q,2013-10-01,pregabalin,11505725.0
10C,2013-10-01,pregabalin,2503670.0
06T,2013-10-01,pregabalin,22009155.0
09L,2013-10-01,pregabalin,3549985.0
01T,2013-10-01,pregabalin,8902935.0
03K,2013-10-01,pregabalin,8740900.0
06A,2013-10-01,pregabalin,10499825.0
09P,2013-10-01,pregabalin,10361900.0
04Q,2013-10-01,pregabalin,7032970.0
07L,2013-10-01,pregabalin,5982460.0
04D,2013-10-01,pregabalin,13124350.0
05L,2013-10-01,pregabalin,15279405.0
08C,2013-10-01,pregabalin,5946810.0
00V,2013-10-01,pregabalin,10274065.0
02T,2013-10-01,pregabalin,7481500.0
06L,2013-10-01,pregabalin,15266245.0
99G,2013-10-01,pregabalin,8599785.0
08F,2013-10-01,pregabalin,8549220.0
07R,2013-10-01,pregabalin,3710300.0
09D,2013-10-01,pregabalin,12482335.0
08A,2013-10-01,pregabalin,6960325.0
06M,2013-10-01,pregabalin,8594100.0
07G,2013-10-01,pregabalin,4821875.0
01E,2013-10-01,pregabalin,9798325.0
03T,2013-10-01,pregabalin,17267735.0
11X,2013-10-01,pregabalin,13967435.0
02X,2013-10-01,pregabalin,22423550.0
06D,2013-10-01,pregabalin,2540475.0
07T,2013-10-01,pregabalin,6545875.0
00Y,2013-10-01,pregabalin,13587150.0
05H,2013-10-01,pregabalin,5844300.0
03X,2013-10-01,pregabalin,3007250.0
01C,2013-10-01,pregabalin,8265250.0
05D,2013-10-01,pregabalin,4550960.0
01R,2013-10-01,pregabalin,6255710.0
01F,2013-10-01,pregabalin,10072025.0
08D,2013-10-01,pregabalin,3763025.0
00P,2013-10-01,pregabalin,14390220.0
06V,2013-10-01,pregabalin,8914810.0
06Q,2013-10-01,pregabalin,22759240.0
07N,2013-10-01,pregabalin,8457635.0
15A,2013-10-01,pregabalin,12610960.0
02Q,2013-10-01,pregabalin,6229250.0
08J,2013-10-01,pregabalin,4140125.0
01V,2013-10-01,pregabalin,5922425.0
14L,2013-10-01,pregabalin,34793700.0
08N,2013-10-01,pregabalin,8134170.0
02E,2013-10-01,pregabalin,12931100.0
05G,2013-10-01,pregabalin,7264385.0
09A,2013-10-01,pregabalin,5820350.0
08M,2013-10-01,pregabalin,7861425.0
11N,2013-10-01,pregabalin,26314965.0
00M,2013-10-01,pregabalin,19269560.0
10X,2013-10-01,pregabalin,8010585.0
02N,2013-10-01,pregabalin,5660000.0
08L,2013-10-01,pregabalin,10583285.0
99C,2013-10-01,pregabalin,9784615.0
00T,2013-10-01,pregabalin,17500800.0
00Q,2013-10-01,pregabalin,5538925.0
04V,2013-10-01,pregabalin,11160800.0
00X,2013-10-01,pregabalin,7620435.0
09E,2013-10-01,pregabalin,10018385.0
04J,2013-10-01,pregabalin,11961375.0
09F,2013-10-01,pregabalin,8662460.0
11J,2013-10-01,pregabalin,14998110.0
11E,2013-10-01,pregabalin,3973475.0
99P,2013-10-01,pregabalin,43893735.0
04C,2013-10-01,pregabalin,8720300.0
09W,2013-10-01,pregabalin,15214305.0
04Y,2013-10-01,pregabalin,5822850.0
03E,2013-10-01,pregabalin,5808460.0
01K,2013-10-01,pregabalin,16758585.0
02M,2013-10-01,pregabalin,8793155.0
05W,2013-10-01,pregabalin,10966655.0
07H,2013-10-01,pregabalin,9616885.0
04E,2013-10-01,pregabalin,6382725.0
07P,2013-10-01,pregabalin,6207545.0
00L,2013-10-01,pregabalin,14385555.0
07V,2013-10-01,pregabalin,8511525.0
09X,2013-10-01,pregabalin,8174370.0
99M,2013-10-01,pregabalin,6323910.0
10K,2013-10-01,pregabalin,6836450.0
99F,2013-10-01,pregabalin,8016250.0
02A,2013-10-01,pregabalin,11470200.0
09Y,2013-10-01,pregabalin,11944185.0
04M,2013-10-01,pregabalin,3475125.0
04R,2013-10-01,pregabalin,10522060.0
00J,2013-10-01,pregabalin,11853500.0
10L,2013-10-01,pregabalin,6963355.0
12F,2013-10-01,pregabalin,16102025.0
00R,2013-10-01,pregabalin,9134155.0
01D,2013-10-01,pregabalin,14060800.0
02F,2013-10-01,pregabalin,10431860.0
05J,2013-10-01,pregabalin,4460200.0
01H,2013-10-01,pregabalin,10274925.0
01J,2013-10-01,pregabalin,11534425.0
00N,2013-10-01,pregabalin,6975125.0
02R,2013-10-01,pregabalin,10517785.0
08X,2013-10-01,pregabalin,6225450.0
15C,2013-10-01,pregabalin,29630500.0
03L,2013-10-01,pregabalin,11915710.0
99Q,2013-10-01,pregabalin,14790090.0
07M,2013-10-01,pregabalin,7494820.0
10E,2013-10-01,pregabalin,7574485.0
03A,2013-10-01,pregabalin,9196690.0
10R,2013-10-01,pregabalin,5151075.0
05T,2013-10-01,pregabalin,8931900.0
03H,2013-10-01,pregabalin,5057075.0
06F,2013-10-01,pregabalin,9460835.0
02W,2013-10-01,pregabalin,2063275.0
07J,2013-10-01,pregabalin,9648310.0
08V,2013-10-01,pregabalin,8051280.0
05R,2013-10-01,pregabalin,6090650.0
01A,2013-10-01,pregabalin,14364525.0
03M,2013-10-01,pregabalin,5635375.0
01G,2013-10-01,pregabalin,9334485.0
99K,2013-10-01,pregabalin,6900775.0
08K,2013-10-01,pregabalin,8075175.0
08R,2013-10-01,pregabalin,3829450.0
07Q,2013-10-01,pregabalin,9628575.0
15E,2013-10-01,pregabalin,41454080.0
06W,2013-10-01,pregabalin,12183425.0
04L,2013-10-01,pregabalin,5351670.0
03D,2013-10-01,pregabalin,6520250.0
06P,2013-10-01,pregabalin,4649100.0
06H,2013-10-01,pregabalin,19635210.0
03F,2013-10-01,pregabalin,11777655.0
04H,2013-10-01,pregabalin,4697725.0
99E,2013-10-01,pregabalin,10225020.0
07W,2013-10-01,pregabalin,9666810.0
10V,2013-10-01,pregabalin,6506125.0
09C,2013-10-01,pregabalin,4376350.0
03K,2017-10-01,gabapentin,9846433.333333334
11J,2017-10-01,gabapentin,36735266.666666664
07Q,2017-10-01,gabapentin,10243350.0
06Y,2017-10-01,gabapentin,15856050.0
99F,2017-10-01,gabapentin,7008416.666666667
04H,2017-10-01,gabapentin,8168033.333333333
04M,2017-10-01,gabapentin,5284233.333333333
02A,2017-10-01,gabapentin,13194533.333333334
04K,2017-10-01,gabapentin,18126216.666666668
02E,2017-10-01,gabapentin,11236533.333333334
14Y,2017-10-01,gabapentin,20006100.0
03Y,2017-10-01,gabapentin,12886416.666666666
07P,2017-10-01,gabapentin,6992566.666666667
08N,2017-10-01,gabapentin,3594183.3333333335
05R,2017-10-01,gabapentin,9279616.666666666
06N,2017-10-01,gabapentin,20909766.666666668
11N,2017-10-01,gabapentin,36123733.333333336
00T,2017-10-01,gabapentin,18722750.0
09P,2017-10-01,gabapentin,12077833.333333334
03X,2017-10-01,gabapentin,5814250.0
00K,2017-10-01,gabapentin,27395991.666666668
99P,2017-10-01,gabapentin,47807516.666666664
08Q,2017-10-01,gabapentin,9189750.0
01A,2017-10-01,gabapentin,32557450.0
01F,2017-10-01,gabapentin,12490666.666666666
02Q,2017-10-01,gabapentin,9223383.333333334
06H,2017-10-01,gabapentin,46343233.333333336
04L,2017-10-01,gabapentin,9450366.666666666
12F,2017-10-01,gabapentin,26337100.0
15A,2017-10-01,gabapentin,16407600.0
07L,2017-10-01,gabapentin,4304866.666666667
02H,2017-10-01,gabapentin,26749233.333333332
00P,2017-10-01,gabapentin,25123550.0
06L,2017-10-01,gabapentin,24661266.666666668
06P,2017-10-01,gabapentin,8915200.0
00R,2017-10-01,gabapentin,21406866.666666668
07H,2017-10-01,gabapentin,8489333.333333334
05A,2017-10-01,gabapentin,22632350.0
14L,2017-10-01,gabapentin,35589566.666666664
08P,2017-10-01,gabapentin,3463783.3333333335
08G,2017-10-01,gabapentin,5943233.333333333
02P,2017-10-01,gabapentin,20059983.333333332
09E,2017-10-01,gabapentin,10721750.0
08A,2017-10-01,gabapentin,11644433.333333334
04V,2017-10-01,gabapentin,18066966.666666668
07M,2017-10-01,gabapentin,9594883.333333334
99D,2017-10-01,gabapentin,9419916.666666666
09G,2017-10-01,gabapentin,23344716.666666668
99K,2017-10-01,gabapentin,8091783.333333333
06F,2017-10-01,gabapentin,22026416.666666668
04J,2017-10-01,gabapentin,28384666.666666668
01Y,2017-10-01,gabapentin,24636766.666666668
99H,2017-10-01,gabapentin,6357400.0
04G,2017-10-01,gabapentin,42520166.666666664
03J,2017-10-01,gabapentin,7699783.333333333
09W,2017-10-01,gabapentin,14686916.666666666
08L,2017-10-01,gabapentin,12331483.333333334
10E,2017-10-01,gabapentin,11280566.666666666
07V,2017-10-01,gabapentin,11583116.666666666
12D,2017-10-01,gabapentin,12194433.333333334
03M,2017-10-01,gabapentin,8185016.666666667
10L,2017-10-01,gabapentin,9817066.666666666
08D,2017-10-01,gabapentin,10137066.666666666
15E,2017-10-01,gabapentin,52231283.333333336
00L,2017-10-01,gabapentin,33974100.0
03E,2017-10-01,gabapentin,6269950.0
08H,2017-10-01,gabapentin,10886700.0
06D,2017-10-01,gabapentin,7092050.0
04Y,2017-10-01,gabapentin,7154733.333333333
02G,2017-10-01,gabapentin,9229116.666666666
10X,2017-10-01,gabapentin,16183750.0
00V,2017-10-01,gabapentin,14330700.0
11M,2017-10-01,gabapentin,27453850.0
09A,2017-10-01,gabapentin,3701816.6666666665
04C,2017-10-01,gabapentin,13204216.666666666
01T,2017-10-01,gabapentin,13797750.0
08C,2017-10-01,gabapentin,2889433.3333333335
06M,2017-10-01,gabapentin,25783500.0
08V,2017-10-01,gabapentin,7383650.0
08W,2017-10-01,gabapentin,4868866.666666667
99Q,2017-10-01,gabapentin,18803333.333333332
05V,2017-10-01,gabapentin,7425900.0
00Y,2017-10-01,gabapentin,22368566.666666668
01J,2017-10-01,gabapentin,16533916.666666666
04Q,2017-10-01,gabapentin,5878466.666666667
09N,2017-10-01,gabapentin,5256616.666666667
07J,2017-10-01,gabapentin,12340100.0
06W,2017-10-01,gabapentin,13578333.333333334
00N,2017-10-01,gabapentin,13280116.666666666
08X,2017-10-01,gabapentin,6959516.666666667
09C,2017-10-01,gabapentin,6304483.333333333
01K,2017-10-01,gabapentin,25364383.333333332
03R,2017-10-01,gabapentin,25710716.666666668
01V,2017-10-01,gabapentin,9301566.666666666
15D,2017-10-01,gabapentin,12968883.333333334
05X,2017-10-01,gabapentin,9378708.333333334
08J,2017-10-01,gabapentin,3666766.6666666665
02F,2017-10-01,gabapentin,15660200.0
09Y,2017-10-01,gabapentin,9893166.666666666
02N,2017-10-01,gabapentin,8077783.333333333
05Q,2017-10-01,gabapentin,10920633.333333334
15C,2017-10-01,gabapentin,37797100.0
06K,2017-10-01,gabapentin,24279183.333333332
10R,2017-10-01,gabapentin,10867216.666666666
08K,2017-10-01,gabapentin,8294866.666666667
10D,2017-10-01,gabapentin,7888016.666666667
13T,2017-10-01,gabapentin,41583316.666666664
04F,2017-10-01,gabapentin,11798616.666666666
00X,2017-10-01,gabapentin,9169316.666666666
00M,2017-10-01,gabapentin,26694708.333333332
10V,2017-10-01,gabapentin,11881700.0
09L,2017-10-01,gabapentin,4191750.0
99J,2017-10-01,gabapentin,19306950.0
09D,2017-10-01,gabapentin,18186100.0
04N,2017-10-01,gabapentin,5162233.333333333
03H,2017-10-01,gabapentin,10287683.333333334
05T,2017-10-01,gabapentin,14269350.0
02W,2017-10-01,gabapentin,5380433.333333333
05F,2017-10-01,gabapentin,8687183.333333334
03T,2017-10-01,gabapentin,22091650.0
00C,2017-10-01,gabapentin,8014816.666666667
08E,2017-10-01,gabapentin,4579516.666666667
03A,2017-10-01,gabapentin,11557366.666666666
03W,2017-10-01,gabapentin,13283816.666666666
01G,2017-10-01,gabapentin,27386650.0
99E,2017-10-01,gabapentin,10442933.333333334
03L,2017-10-01,gabapentin,17250216.666666668
03D,2017-10-01,gabapentin,8883800.0
07T,2017-10-01,gabapentin,7263800.0
99A,2017-10-01,gabapentin,44769350.0
09J,2017-10-01,gabapentin,11453816.666666666
10Q,2017-10-01,gabapentin,30560233.333333332
04R,2017-10-01,gabapentin,29377266.666666668
10K,2017-10-01,gabapentin,10130333.333333334
11E,2017-10-01,gabapentin,8315533.333333333
01W,2017-10-01,gabapentin,21625200.0
15F,2017-10-01,gabapentin,32538133.333333332
06A,2017-10-01,gabapentin,9130183.333333334
02Y,2017-10-01,gabapentin,16865450.0
05N,2017-10-01,gabapentin,12797483.333333334
07Y,2017-10-01,gabapentin,4501666.666666667
08Y,2017-10-01,gabapentin,4424116.666666667
07R,2017-10-01,gabapentin,7791983.333333333
07K,2017-10-01,gabapentin,13640733.333333334
07X,2017-10-01,gabapentin,10469366.666666666
07W,2017-10-01,gabapentin,7441075.0
06Q,2017-10-01,gabapentin,13296933.333333334
01E,2017-10-01,gabapentin,9959883.333333334
05H,2017-10-01,gabapentin,10747533.333333334
01H,2017-10-01,gabapentin,21978100.0
03Q,2017-10-01,gabapentin,18522216.666666668
02R,2017-10-01,gabapentin,22297016.666666668
10J,2017-10-01,gabapentin,8004183.333333333
03N,2017-10-01,gabapentin,34133516.666666664
01R,2017-10-01,gabapentin,11592766.666666666
99M,2017-10-01,gabapentin,6310583.333333333
04E,2017-10-01,gabapentin,15347066.666666666
07G,2017-10-01,gabapentin,6624700.0
11X,2017-10-01,gabapentin,30351533.333333332
01D,2017-10-01,gabapentin,17213183.333333332
08T,2017-10-01,gabapentin,3518000.0
09F,2017-10-01,gabapentin,14651516.666666666
07N,2017-10-01,gabapentin,9465116.666666666
99N,2017-10-01,gabapentin,26133666.666666668
06T,2017-10-01,gabapentin,19401966.666666668
06V,2017-10-01,gabapentin,12220383.333333334
05J,2017-10-01,gabapentin,8029916.666666667
02T,2017-10-01,gabapentin,12929066.666666666
05W,2017-10-01,gabapentin,20272250.0
02X,2017-10-01,gabapentin,25510533.333333332
03V,2017-10-01,gabapentin,6112266.666666667
00D,2017-10-01,gabapentin,32212183.333333332
02D,2017-10-01,gabapentin,7541116.666666667
99C,2017-10-01,gabapentin,18974183.333333332
09H,2017-10-01,gabapentin,3332000.0
10C,2017-10-01,gabapentin,2486916.6666666665
10A,2017-10-01,gabapentin,12395283.333333334
02M,2017-10-01,gabapentin,17701383.333333332
05D,2017-10-01,gabapentin,6535383.333333333
99G,2017-10-01,gabapentin,6278433.333333333
04D,2017-10-01,gabapentin,11054700.0
00Q,2017-10-01,gabapentin,14005066.666666666
11A,2017-10-01,gabapentin,23387916.666666668
09X,2017-10-01,gabapentin,8131933.333333333
08M,2017-10-01,gabapentin,5825033.333333333
08R,2017-10-01,gabapentin,4267433.333333333
05G,2017-10-01,gabapentin,14380400.0
05L,2017-10-01,gabapentin,32464550.0
08F,2017-10-01,gabapentin,7406350.0
01X,2017-10-01,gabapentin,18107083.333333332
03F,2017-10-01,gabapentin,18505433.333333332
00J,2017-10-01,gabapentin,24778250.0
05Y,2017-10-01,gabapentin,14153116.666666666
05C,2017-10-01,gabapentin,17250483.333333332
01C,2017-10-01,gabapentin,12389900.0
06D,2017-10-01,pregabalin,4669205.0
10R,2017-10-01,pregabalin,12226445.0
02A,2017-10-01,pregabalin,18998690.0
04L,2017-10-01,pregabalin,9675930.0
10C,2017-10-01,pregabalin,4329300.0
01E,2017-10-01,pregabalin,17152905.0
07W,2017-10-01,pregabalin,17891510.0
05W,2017-10-01,pregabalin,18382290.0
04E,2017-10-01,pregabalin,13342850.0
01X,2017-10-01,pregabalin,24196780.0
05Q,2017-10-01,pregabalin,18241915.0
04M,2017-10-01,pregabalin,5956610.0
99J,2017-10-01,pregabalin,26569455.0
07V,2017-10-01,pregabalin,15607105.0
05N,2017-10-01,pregabalin,18459820.0
11M,2017-10-01,pregabalin,37748970.0
05T,2017-10-01,pregabalin,15735895.0
01G,2017-10-01,pregabalin,19474155.0
09A,2017-10-01,pregabalin,8694070.0
07L,2017-10-01,pregabalin,11472120.0
08X,2017-10-01,pregabalin,11637615.0
06Q,2017-10-01,pregabalin,30284610.0
05H,2017-10-01,pregabalin,10457820.0
01R,2017-10-01,pregabalin,11052325.0
99P,2017-10-01,pregabalin,74718650.0
04G,2017-10-01,pregabalin,31266590.0
05X,2017-10-01,pregabalin,14215115.0
02R,2017-10-01,pregabalin,17472840.0
10E,2017-10-01,pregabalin,14728000.0
99F,2017-10-01,pregabalin,13513130.0
03E,2017-10-01,pregabalin,9500385.0
08E,2017-10-01,pregabalin,8749170.0
02Q,2017-10-01,pregabalin,11640525.0
12D,2017-10-01,pregabalin,15915820.0
09P,2017-10-01,pregabalin,10496610.0
00K,2017-10-01,pregabalin,27203910.0
08N,2017-10-01,pregabalin,13421495.0
08G,2017-10-01,pregabalin,14254395.0
09E,2017-10-01,pregabalin,18181805.0
05Y,2017-10-01,pregabalin,26775250.0
08M,2017-10-01,pregabalin,15953785.0
11X,2017-10-01,pregabalin,31342690.0
05G,2017-10-01,pregabalin,13878735.0
03K,2017-10-01,pregabalin,14380660.0
01V,2017-10-01,pregabalin,10595050.0
03X,2017-10-01,pregabalin,5045925.0
02M,2017-10-01,pregabalin,12842605.0
09L,2017-10-01,pregabalin,7698040.0
01J,2017-10-01,pregabalin,21965760.0
03W,2017-10-01,pregabalin,16137475.0
06L,2017-10-01,pregabalin,24842700.0
03L,2017-10-01,pregabalin,19466565.0
07N,2017-10-01,pregabalin,12621145.0
03N,2017-10-01,pregabalin,38647245.0
00V,2017-10-01,pregabalin,15032360.0
08J,2017-10-01,pregabalin,7513630.0
10Q,2017-10-01,pregabalin,25519620.0
00T,2017-10-01,pregabalin,25903110.0
10X,2017-10-01,pregabalin,18213195.0
09W,2017-10-01,pregabalin,21556675.0
08F,2017-10-01,pregabalin,14539605.0
04K,2017-10-01,pregabalin,17699330.0
10J,2017-10-01,pregabalin,12046570.0
03A,2017-10-01,pregabalin,15568195.0
06Y,2017-10-01,pregabalin,15877745.0
06V,2017-10-01,pregabalin,14525810.0
11A,2017-10-01,pregabalin,32001350.0
10V,2017-10-01,pregabalin,13463130.0
08H,2017-10-01,pregabalin,7627420.0
01K,2017-10-01,pregabalin,19827075.0
10L,2017-10-01,pregabalin,13548740.0
03R,2017-10-01,pregabalin,31540315.0
04F,2017-10-01,pregabalin,12588830.0
99M,2017-10-01,pregabalin,12913170.0
01D,2017-10-01,pregabalin,22399825.0
00N,2017-10-01,pregabalin,14229125.0
01Y,2017-10-01,pregabalin,17002490.0
00J,2017-10-01,pregabalin,21539065.0
02P,2017-10-01,pregabalin,25144310.0
00Y,2017-10-01,pregabalin,24915180.0
15A,2017-10-01,pregabalin,25775065.0
06A,2017-10-01,pregabalin,18222330.0
07G,2017-10-01,pregabalin,9059835.0
06K,2017-10-01,pregabalin,22524650.0
01H,2017-10-01,pregabalin,18253180.0
05C,2017-10-01,pregabalin,14824885.0
04D,2017-10-01,pregabalin,26193140.0
02F,2017-10-01,pregabalin,15514350.0
11E,2017-10-01,pregabalin,7490135.0
03M,2017-10-01,pregabalin,8727815.0
13T,2017-10-01,pregabalin,50912365.0
10D,2017-10-01,pregabalin,9298885.0
08L,2017-10-01,pregabalin,13860045.0
14L,2017-10-01,pregabalin,51164765.0
06M,2017-10-01,pregabalin,17709485.0
03V,2017-10-01,pregabalin,3644050.0
06H,2017-10-01,pregabalin,41002505.0
04R,2017-10-01,pregabalin,19479840.0
02G,2017-10-01,pregabalin,9219975.0
00X,2017-10-01,pregabalin,13043345.0
07X,2017-10-01,pregabalin,7848545.0
07Q,2017-10-01,pregabalin,16338050.0
14Y,2017-10-01,pregabalin,6829405.0
07R,2017-10-01,pregabalin,5796125.0
04Y,2017-10-01,pregabalin,10192760.0
05R,2017-10-01,pregabalin,9723815.0
08V,2017-10-01,pregabalin,12322415.0
01C,2017-10-01,pregabalin,12190270.0
06P,2017-10-01,pregabalin,7510630.0
08R,2017-10-01,pregabalin,5900185.0
15D,2017-10-01,pregabalin,12119880.0
01W,2017-10-01,pregabalin,21092735.0
99H,2017-10-01,pregabalin,12818205.0
04N,2017-10-01,pregabalin,5661360.0
08Q,2017-10-01,pregabalin,11176045.0
00D,2017-10-01,pregabalin,30259260.0
03J,2017-10-01,pregabalin,11899055.0
09D,2017-10-01,pregabalin,21204130.0
10K,2017-10-01,pregabalin,12765840.0
09J,2017-10-01,pregabalin,15157220.0
03F,2017-10-01,pregabalin,17606795.0
08Y,2017-10-01,pregabalin,9981625.0
