pct,month,drug,gaba_ddd
00X,2013-11-01,pregabalin,24788.45
02W,2013-11-01,pregabalin,7489.0
07L,2013-11-01,pregabalin,19055.75
02D,2013-11-01,pregabalin,14604.866666666667
15D,2013-11-01,pregabalin,27297.183333333334
08N,2013-11-01,pregabalin,26795.916666666668
05J,2013-11-01,pregabalin,14676.5
04C,2013-11-01,pregabalin,27826.25
03F,2013-11-01,pregabalin,37546.3
01A,2013-11-01,pregabalin,42974.25
01E,2013-11-01,gabapentin,19659.666666666668
02Q,2013-11-01,gabapentin,19658.222222222223
05Q,2013-11-01,gabapentin,24724.833333333332
13T,2013-11-01,gabapentin,104218.72222222222
02T,2013-11-01,pregabalin,24308.25
10E,2013-11-01,pregabalin,26052.616666666665
09W,2013-11-01,pregabalin,50056.416666666664
00L,2013-11-01,pregabalin,46280.183333333334
03R,2013-11-01,pregabalin,69630.56666666667
00P,2013-11-01,pregabalin,43376.95
99K,2013-11-01,pregabalin,21257.0
00D,2013-11-01,pregabalin,59135.8
03J,2013-11-01,pregabalin,24530.75
99C,2013-11-01,pregabalin,32839.61666666667
07V,2013-11-01,pregabalin,28218.116666666665
06V,2013-11-01,pregabalin,28083.033333333333
04D,2013-11-01,pregabalin,43327.416666666664
15A,2013-11-01,pregabalin,45976.2
08L,2013-11-01,pregabalin,35090.5
99E,2013-11-01,pregabalin,32615.233333333334
09Y,2013-11-01,pregabalin,42454.65
07G,2013-11-01,pregabalin,15087.333333333334
00J,2013-11-01,pregabalin,38205.25
05Q,2013-11-01,pregabalin,30527.9
10V,2013-11-01,pregabalin,21577.166666666668
01W,2013-11-01,pregabalin,36092.75
09X,2013-11-01,pregabalin,26984.116666666665
05N,2013-11-01,pregabalin,44535.666666666664
01J,2013-11-01,pregabalin,37466.7
08H,2013-11-01,pregabalin,13915.033333333333
05A,2013-11-01,pregabalin,43369.95
06M,2013-11-01,pregabalin,27570.666666666668
03T,2013-11-01,pregabalin,55668.45
14Y,2013-11-01,pregabalin,10409.833333333334
10A,2013-11-01,pregabalin,31867.666666666668
04F,2013-11-01,pregabalin,15187.416666666666
08Y,2013-11-01,pregabalin,24740.533333333333
07H,2013-11-01,pregabalin,32122.833333333332
99F,2013-11-01,pregabalin,25073.333333333332
05L,2013-11-01,pregabalin,47341.566666666666
08M,2013-11-01,pregabalin,25810.083333333332
02N,2013-11-01,pregabalin,18975.116666666665
08G,2013-11-01,pregabalin,30542.583333333332
12D,2013-11-01,pregabalin,24099.5
04L,2013-11-01,pregabalin,15746.283333333333
04Y,2013-11-01,pregabalin,18789.333333333332
09C,2013-11-01,pregabalin,15347.25
10K,2013-11-01,pregabalin,21818.583333333332
09A,2013-11-01,pregabalin,20673.25
01K,2013-11-01,pregabalin,56401.083333333336
08E,2013-11-01,pregabalin,15791.416666666666
15C,2017-11-01,gabapentin,125515.72222222222
99A,2017-11-01,gabapentin,149853.72222222222
05F,2017-11-01,gabapentin,28853.38888888889
10J,2017-11-01,gabapentin,26609.555555555555
01C,2017-11-01,gabapentin,39926.833333333336
14Y,2017-11-01,gabapentin,62409.11111111111
05A,2017-11-01,gabapentin,73203.44444444444
10C,2017-11-01,gabapentin,9020.5
06N,2017-11-01,gabapentin,65973.0
11E,2017-11-01,gabapentin,29213.61111111111
02W,2017-11-01,gabapentin,18340.166666666668
10V,2017-11-01,gabapentin,37344.72222222222
09E,2017-11-01,gabapentin,35683.055555555555
07N,2017-11-01,gabapentin,31538.0
00N,2017-11-01,gabapentin,47953.833333333336
07K,2017-11-01,gabapentin,45192.666666666664
02F,2017-11-01,gabapentin,49558.333333333336
08E,2017-11-01,gabapentin,15044.222222222223
99E,2017-11-01,gabapentin,34009.5
03T,2017-11-01,gabapentin,73607.61111111111
00M,2017-11-01,gabapentin,89418.38888888889
06D,2017-11-01,gabapentin,24254.88888888889
06P,2017-11-01,gabapentin,29979.277777777777
03Q,2017-11-01,gabapentin,62564.27777777778
08F,2017-11-01,gabapentin,24616.444444444445
03L,2017-11-01,gabapentin,57040.72222222222
01V,2017-11-01,gabapentin,33344.22222222222
00R,2017-11-01,gabapentin,69526.83333333333
00V,2017-11-01,gabapentin,48011.11111111111
07T,2017-11-01,gabapentin,26012.666666666668
01G,2017-11-01,gabapentin,89279.55555555556
02D,2017-11-01,gabapentin,25952.88888888889
06K,2017-11-01,gabapentin,80812.83333333333
99F,2017-11-01,gabapentin,23294.833333333332
00T,2017-11-01,gabapentin,65974.77777777778
12D,2017-11-01,gabapentin,39600.38888888889
02Q,2017-11-01,gabapentin,31079.5
03R,2017-11-01,gabapentin,85625.22222222222
07V,2017-11-01,gabapentin,42192.27777777778
08Y,2017-11-01,gabapentin,14133.111111111111
02E,2017-11-01,gabapentin,37222.555555555555
04M,2017-11-01,gabapentin,20956.0
15E,2017-11-01,gabapentin,170695.55555555556
03A,2017-11-01,gabapentin,39495.02777777778
04D,2017-11-01,gabapentin,36309.38888888889
11X,2017-11-01,gabapentin,103096.77777777778
09A,2017-11-01,gabapentin,12408.055555555555
02P,2017-11-01,gabapentin,66097.22222222222
00C,2017-11-01,gabapentin,26459.777777777777
08P,2017-11-01,gabapentin,11376.5
08K,2017-11-01,gabapentin,29738.833333333332
05H,2017-11-01,gabapentin,36532.27777777778
12F,2017-11-01,gabapentin,88064.94444444444
08L,2017-11-01,gabapentin,38472.0
04E,2017-11-01,gabapentin,50360.833333333336
01R,2017-11-01,gabapentin,38089.61111111111
02Y,2017-11-01,gabapentin,55643.333333333336
99D,2017-11-01,gabapentin,32201.5
02A,2017-11-01,gabapentin,41095.11111111111
02G,2017-11-01,gabapentin,31753.61111111111
01A,2017-11-01,gabapentin,107866.05555555556
00J,2017-11-01,gabapentin,81730.61111111111
08A,2017-11-01,gabapentin,40090.27777777778
04V,2017-11-01,gabapentin,58603.055555555555
07P,2017-11-01,gabapentin,23009.11111111111
03D,2017-11-01,gabapentin,28754.666666666668
07Q,2017-11-01,gabapentin,33859.166666666664
01E,2017-11-01,gabapentin,33028.444444444445
07M,2017-11-01,gabapentin,32268.666666666668
09P,2017-11-01,gabapentin,39825.055555555555
08C,2017-11-01,gabapentin,9319.333333333334
15A,2017-11-01,gabapentin,54541.833333333336
01Y,2017-11-01,gabapentin,80600.33333333333
04G,2017-11-01,gabapentin,144836.94444444444
10D,2017-11-01,gabapentin,27043.11111111111
00K,2017-11-01,gabapentin,88814.25
99N,2017-11-01,gabapentin,87332.33333333333
99H,2017-11-01,gabapentin,20930.88888888889
09W,2017-11-01,gabapentin,46569.333333333336
08T,2017-11-01,gabapentin,11935.666666666666
07W,2017-11-01,gabapentin,24487.833333333332
00Y,2017-11-01,gabapentin,75334.5
07H,2017-11-01,gabapentin,27510.444444444445
09H,2017-11-01,gabapentin,10913.944444444445
01H,2017-11-01,gabapentin,76684.38888888889
04H,2017-11-01,gabapentin,28326.88888888889
04L,2017-11-01,gabapentin,28046.777777777777
15M,2017-11-01,gabapentin,259108.66666666666
07L,2017-11-01,gabapentin,15763.833333333334
02M,2017-11-01,gabapentin,59182.38888888889
03E,2017-11-01,gabapentin,21559.833333333332
09F,2017-11-01,gabapentin,50072.61111111111
15D,2017-11-01,gabapentin,40643.833333333336
08V,2017-11-01,gabapentin,28195.38888888889
05W,2017-11-01,gabapentin,72918.38888888889
02N,2017-11-01,gabapentin,27502.444444444445
03N,2017-11-01,gabapentin,112883.44444444444
11M,2017-11-01,gabapentin,94954.33333333333
08M,2017-11-01,gabapentin,18664.722222222223
01K,2017-11-01,gabapentin,84968.94444444444
03F,2017-11-01,gabapentin,61862.0
05N,2017-11-01,gabapentin,43845.38888888889
07Y,2017-11-01,gabapentin,16409.555555555555
99J,2017-11-01,gabapentin,64416.555555555555
03W,2017-11-01,gabapentin,44950.5
11N,2017-11-01,gabapentin,120367.61111111111
08W,2017-11-01,gabapentin,16280.222222222223
00Q,2017-11-01,gabapentin,43917.88888888889
07X,2017-11-01,gabapentin,35818.055555555555
05C,2017-11-01,gabapentin,56097.083333333336
06Q,2017-11-01,gabapentin,41697.5
07G,2017-11-01,gabapentin,22113.166666666668
06F,2017-11-01,gabapentin,76171.44444444444
10Q,2017-11-01,gabapentin,103085.88888888889
01D,2017-11-01,gabapentin,55777.666666666664
09J,2017-11-01,gabapentin,35410.833333333336
05D,2017-11-01,gabapentin,23894.277777777777
11J,2017-11-01,gabapentin,121138.88888888889
01J,2017-11-01,gabapentin,53046.61111111111
01W,2017-11-01,gabapentin,71138.27777777778
08N,2017-11-01,gabapentin,13314.0
13T,2017-11-01,gabapentin,139736.27777777778
01X,2017-11-01,gabapentin,58037.833333333336
06Y,2017-11-01,gabapentin,53508.27777777778
04K,2017-11-01,gabapentin,61146.77777777778
10X,2017-11-01,gabapentin,49612.055555555555
03V,2017-11-01,gabapentin,19089.555555555555
09C,2017-11-01,gabapentin,20922.333333333332
09L,2017-11-01,gabapentin,15344.722222222223
10K,2017-11-01,gabapentin,34292.333333333336
03K,2017-11-01,gabapentin,31092.333333333332
06T,2017-11-01,gabapentin,63270.27777777778
03V,2017-11-01,pregabalin,11820.75
11N,2017-11-01,pregabalin,162551.53333333333
06P,2017-11-01,pregabalin,23091.833333333332
10X,2017-11-01,pregabalin,58751.98333333333
14L,2017-11-01,pregabalin,176347.21666666667
99F,2017-11-01,pregabalin,44292.35
03D,2017-11-01,pregabalin,34321.71666666667
08V,2017-11-01,pregabalin,46424.916666666664
05J,2017-11-01,pregabalin,27009.983333333334
15F,2017-11-01,pregabalin,164531.6
07L,2017-11-01,pregabalin,39449.433333333334
06T,2017-11-01,pregabalin,117728.73333333334
05F,2017-11-01,pregabalin,26826.25
09X,2017-11-01,pregabalin,45071.25
15M,2017-11-01,pregabalin,176396.66666666666
01A,2017-11-01,pregabalin,84238.0
00Q,2017-11-01,pregabalin,34928.666666666664
07M,2017-11-01,pregabalin,40989.63333333333
07X,2017-11-01,pregabalin,27414.433333333334
09F,2017-11-01,pregabalin,34747.95
08M,2017-11-01,pregabalin,51728.066666666666
11A,2017-11-01,pregabalin,111829.16666666667
05G,2017-11-01,pregabalin,46287.2
01C,2017-11-01,pregabalin,39669.083333333336
15C,2017-11-01,pregabalin,187557.8
05R,2017-11-01,pregabalin,33786.166666666664
09P,2017-11-01,pregabalin,33472.23333333333
15N,2017-11-01,pregabalin,336289.76666666666
05T,2017-11-01,pregabalin,53571.45
01E,2017-11-01,pregabalin,56030.15
01W,2017-11-01,pregabalin,70062.48333333334
06D,2017-11-01,pregabalin,15021.916666666666
10E,2017-11-01,pregabalin,50794.316666666666
08A,2017-11-01,pregabalin,34970.083333333336
10V,2017-11-01,pregabalin,42335.88333333333
02A,2017-11-01,pregabalin,62165.416666666664
03T,2017-11-01,pregabalin,103869.35
09N,2017-11-01,pregabalin,34398.75
15E,2017-11-01,pregabalin,238261.2
06A,2017-11-01,pregabalin,56670.88333333333
00M,2017-11-01,pregabalin,127162.9
00J,2017-11-01,pregabalin,73708.6
99A,2017-11-01,pregabalin,179546.08333333334
03H,2017-11-01,pregabalin,27852.2
00R,2017-11-01,pregabalin,34059.833333333336
08T,2017-11-01,pregabalin,24477.366666666665
02Q,2017-11-01,pregabalin,39719.4
09L,2017-11-01,pregabalin,26050.0
08L,2017-11-01,pregabalin,48424.95
02M,2017-11-01,pregabalin,43135.11666666667
03A,2017-11-01,pregabalin,54977.53333333333
08H,2017-11-01,gabapentin,38410.333333333336
06L,2017-11-01,gabapentin,81166.33333333333
08Q,2017-11-01,gabapentin,30513.833333333332
14L,2017-11-01,gabapentin,122789.0
05Y,2017-11-01,gabapentin,49704.11111111111
03H,2017-11-01,gabapentin,33746.166666666664
08X,2017-11-01,gabapentin,23692.222222222223
08R,2017-11-01,gabapentin,12898.777777777777
09D,2017-11-01,gabapentin,61501.444444444445
09Y,2017-11-01,gabapentin,33154.5
15F,2017-11-01,gabapentin,107189.88888888889
99M,2017-11-01,gabapentin,21363.555555555555
03M,2017-11-01,gabapentin,27034.0
10A,2017-11-01,gabapentin,43189.166666666664
05R,2017-11-01,gabapentin,32115.277777777777
05J,2017-11-01,gabapentin,28808.833333333332
07J,2017-11-01,gabapentin,40623.11111111111
09G,2017-11-01,gabapentin,80638.27777777778
05Q,2017-11-01,gabapentin,38230.27777777778
00L,2017-11-01,gabapentin,114845.5
04Y,2017-11-01,gabapentin,22539.777777777777
06A,2017-11-01,gabapentin,30142.777777777777
10R,2017-11-01,gabapentin,37010.38888888889
08J,2017-11-01,gabapentin,12143.111111111111
06H,2017-11-01,gabapentin,156614.66666666666
10E,2017-11-01,gabapentin,37874.38888888889
99K,2017-11-01,gabapentin,27173.88888888889
00D,2017-11-01,gabapentin,109814.33333333333
11A,2017-11-01,gabapentin,78996.61111111111
02X,2017-11-01,gabapentin,86417.44444444444
06V,2017-11-01,gabapentin,42209.0
06M,2017-11-01,gabapentin,90483.61111111111
03J,2017-11-01,gabapentin,25099.166666666668
02H,2017-11-01,gabapentin,88793.5
01T,2017-11-01,gabapentin,47476.944444444445
09X,2017-11-01,gabapentin,27840.777777777777
04C,2017-11-01,gabapentin,45040.5
01F,2017-11-01,gabapentin,43583.22222222222
99G,2017-11-01,gabapentin,19688.444444444445
15N,2017-11-01,gabapentin,224236.88888888888
10L,2017-11-01,gabapentin,31202.833333333332
06W,2017-11-01,gabapentin,44758.5
08D,2017-11-01,gabapentin,31275.38888888889
00X,2017-11-01,gabapentin,29480.38888888889
05L,2017-11-01,gabapentin,108309.38888888889
99C,2017-11-01,gabapentin,65572.11111111111
05T,2017-11-01,gabapentin,51829.333333333336
02R,2017-11-01,gabapentin,72295.0
09N,2017-11-01,gabapentin,18010.944444444445
05G,2017-11-01,gabapentin,47540.72222222222
05X,2017-11-01,gabapentin,30783.944444444445
02T,2017-11-01,gabapentin,43748.944444444445
05V,2017-11-01,gabapentin,23478.88888888889
04F,2017-11-01,gabapentin,38722.38888888889
07R,2017-11-01,gabapentin,26671.38888888889
00P,2017-11-01,gabapentin,83930.94444444444
04N,2017-11-01,gabapentin,15438.222222222223
04Q,2017-11-01,gabapentin,19842.833333333332
04C,2017-11-01,pregabalin,59566.95
08E,2017-11-01,pregabalin,32408.116666666665
09E,2017-11-01,pregabalin,60047.73333333333
10J,2017-11-01,pregabalin,39143.51666666667
08K,2017-11-01,pregabalin,40874.933333333334
02W,2017-11-01,pregabalin,13795.233333333334
04H,2017-11-01,pregabalin,28965.533333333333
08D,2017-11-01,pregabalin,18938.7
15D,2017-11-01,pregabalin,42420.01666666667
01X,2017-11-01,pregabalin,78123.56666666667
10Q,2017-11-01,pregabalin,90054.5
01G,2017-11-01,pregabalin,65236.683333333334
00Y,2017-11-01,pregabalin,81866.08333333333
09H,2017-11-01,pregabalin,21977.75
99D,2017-11-01,pregabalin,39356.9
07Q,2017-11-01,pregabalin,50499.7
07N,2017-11-01,pregabalin,39402.28333333333
09G,2017-11-01,pregabalin,89858.7
03N,2017-11-01,pregabalin,128690.98333333334
15A,2017-11-01,pregabalin,83500.53333333334
06L,2017-11-01,pregabalin,85098.11666666667
04N,2017-11-01,pregabalin,18468.033333333333
06K,2017-11-01,pregabalin,75094.18333333333
01R,2017-11-01,pregabalin,35548.666666666664
10K,2017-11-01,pregabalin,42266.7
03J,2017-11-01,pregabalin,41540.316666666666
07P,2017-11-01,pregabalin,40985.916666666664
05X,2017-11-01,pregabalin,46307.98333333333
99E,2017-11-01,pregabalin,63814.96666666667
00N,2017-11-01,pregabalin,49943.666666666664
14Y,2017-11-01,pregabalin,22330.066666666666
05C,2017-11-01,pregabalin,49258.85
04E,2017-11-01,pregabalin,44996.53333333333
06N,2017-11-01,pregabalin,64034.85
09A,2017-11-01,pregabalin,28783.983333333334
10C,2017-11-01,pregabalin,15745.316666666668
05A,2017-11-01,pregabalin,69634.4
09J,2017-11-01,pregabalin,50447.3
04M,2017-11-01,pregabalin,23087.233333333334
02E,2017-11-01,pregabalin,59965.51666666667
08W,2017-11-01,pregabalin,38850.0
08G,2017-11-01,pregabalin,48433.13333333333
07G,2017-11-01,pregabalin,29774.616666666665
02P,2017-11-01,pregabalin,82053.51666666666
99J,2017-11-01,pregabalin,88955.95
00D,2017-11-01,pregabalin,106319.61666666667
04Y,2017-11-01,pregabalin,33850.1
06V,2017-11-01,pregabalin,48061.666666666664
11X,2017-11-01,pregabalin,105467.91666666667
04Q,2017-11-01,pregabalin,41387.1
11M,2017-11-01,pregabalin,129556.8
10D,2017-11-01,pregabalin,30761.25
01H,2017-11-01,pregabalin,62055.13333333333
05N,2017-11-01,pregabalin,64682.1
08X,2017-11-01,pregabalin,38643.916666666664
01K,2017-11-01,pregabalin,68162.96666666666
09Y,2017-11-01,pregabalin,63156.45
05L,2017-11-01,pregabalin,94923.46666666666
10A,2017-11-01,pregabalin,55016.96666666667
05H,2017-11-01,pregabalin,35403.9
03F,2017-11-01,pregabalin,58996.7
03L,2017-11-01,pregabalin,63271.48333333333
05D,2017-11-01,pregabalin,23641.35
05Y,2017-11-01,pregabalin,93925.51666666666
06M,2017-11-01,pregabalin,61504.25
01T,2017-11-01,pregabalin,54533.816666666666
02D,2017-11-01,pregabalin,26873.716666666667
00C,2017-11-01,pregabalin,32068.966666666667
08J,2017-11-01,pregabalin,22946.266666666666
01J,2017-11-01,pregabalin,70768.85
08H,2017-11-01,pregabalin,28328.366666666665
00K,2017-11-01,pregabalin,90802.56666666667
11E,2017-11-01,pregabalin,25625.283333333333
00P,2017-11-01,pregabalin,86511.43333333333
99H,2017-11-01,pregabalin,43638.816666666666
00L,2017-11-01,pregabalin,79109.6
99G,2017-11-01,pregabalin,45967.65
08C,2017-11-01,pregabalin,34318.683333333334
03W,2017-11-01,pregabalin,54658.9
06Q,2017-11-01,pregabalin,98839.33333333333
08R,2017-11-01,pregabalin,21507.333333333332
02G,2017-11-01,pregabalin,32185.15
02X,2017-11-01,pregabalin,92453.03333333334
99C,2017-11-01,pregabalin,62101.73333333333
04D,2017-11-01,pregabalin,87521.53333333334
00V,2017-11-01,pregabalin,50326.73333333333
13T,2017-11-01,pregabalin,166933.41666666666
02T,2017-11-01,pregabalin,45159.316666666666
08Q,2017-11-01,pregabalin,37314.61666666667
02N,2017-11-01,pregabalin,28143.0
08G,2017-11-01,gabapentin,20531.555555555555
07V,2017-11-01,pregabalin,52429.88333333333
01V,2017-11-01,pregabalin,35468.95
10R,2017-11-01,pregabalin,40032.78333333333
07Y,2017-11-01,pregabalin,39420.15
01F,2017-11-01,pregabalin,55582.5
10L,2017-11-01,pregabalin,45178.166666666664
07W,2017-11-01,pregabalin,53981.25
04L,2017-11-01,pregabalin,28602.816666666666
07T,2017-11-01,pregabalin,39404.71666666667
09C,2017-11-01,pregabalin,26652.183333333334
12D,2017-11-01,pregabalin,55079.36666666667
02H,2017-11-01,pregabalin,119080.16666666667
07R,2017-11-01,pregabalin,19338.25
03K,2017-11-01,pregabalin,45215.6
05V,2017-11-01,pregabalin,31143.4
06F,2017-11-01,pregabalin,50829.9
08F,2017-11-01,pregabalin,45123.23333333333
04V,2017-11-01,pregabalin,77400.53333333334
99N,2017-11-01,pregabalin,98480.18333333333
00X,2017-11-01,pregabalin,45643.38333333333
12F,2017-11-01,pregabalin,82326.11666666667
04F,2017-11-01,pregabalin,41244.95
09W,2017-11-01,pregabalin,71146.83333333333
02F,2017-11-01,pregabalin,53299.083333333336
05W,2017-11-01,pregabalin,67020.86666666667
11J,2017-11-01,pregabalin,114180.93333333333
99K,2017-11-01,pregabalin,35910.88333333333
03M,2017-11-01,pregabalin,29501.033333333333
03Q,2017-11-01,pregabalin,77782.4
01Y,2017-11-01,pregabalin,55695.8
04K,2017-11-01,pregabalin,61095.333333333336
04G,2017-11-01,pregabalin,108980.58333333333
07K,2017-11-01,pregabalin,62268.416666666664
08P,2017-11-01,pregabalin,21564.866666666665
06W,2017-11-01,pregabalin,69242.83333333333
08Y,2017-11-01,pregabalin,30392.25
05Q,2017-11-01,pregabalin,58730.8
02Y,2017-11-01,pregabalin,63362.98333333333
03E,2017-11-01,pregabalin,33377.75
03R,2017-11-01,pregabalin,103997.88333333333
06H,2017-11-01,pregabalin,139773.36666666667
02R,2017-11-01,pregabalin,57507.416666666664
07H,2017-11-01,pregabalin,46308.066666666666
06Y,2017-11-01,pregabalin,56171.26666666667
09D,2017-11-01,pregabalin,66301.15
00T,2017-11-01,pregabalin,88879.3
07J,2017-11-01,pregabalin,61396.85
99M,2017-11-01,pregabalin,44099.933333333334
08N,2017-11-01,pregabalin,41307.15
01D,2017-11-01,pregabalin,78080.98333333334
99H,2013-12-01,gabapentin,16734.777777777777
00D,2013-12-01,gabapentin,71211.33333333333
01G,2013-12-01,gabapentin,58941.0
06V,2013-12-01,gabapentin,25614.61111111111
11A,2013-12-01,gabapentin,57188.666666666664
06N,2013-12-01,gabapentin,49562.61111111111
08A,2013-12-01,gabapentin,24098.944444444445
10X,2013-12-01,gabapentin,35061.444444444445
01K,2013-12-01,gabapentin,45811.333333333336
15A,2013-12-01,gabapentin,35971.166666666664
05Q,2013-12-01,gabapentin,24877.055555555555
03R,2013-12-01,gabapentin,49524.5
02N,2013-12-01,gabapentin,19228.166666666668
07R,2013-12-01,gabapentin,15441.944444444445
07G,2013-12-01,gabapentin,10524.777777777777
00C,2013-12-01,gabapentin,18949.777777777777
10L,2013-12-01,gabapentin,17565.38888888889
10V,2013-12-01,gabapentin,25669.333333333332
03V,2013-12-01,gabapentin,11198.055555555555
10E,2013-12-01,gabapentin,26474.222222222223
03Q,2013-12-01,gabapentin,47942.166666666664
10Q,2013-12-01,gabapentin,73918.16666666667
07H,2013-12-01,gabapentin,19566.88888888889
02D,2013-12-01,gabapentin,16249.388888888889
11N,2013-12-01,gabapentin,91314.11111111111
01Y,2013-12-01,gabapentin,55746.444444444445
12F,2013-12-01,gabapentin,43303.11111111111
02P,2013-12-01,gabapentin,38185.166666666664
02R,2013-12-01,gabapentin,41330.72222222222
