month,pct,dementia_register,items,cost
2014-10-01,07L,756,731,6179.499999999999
2019-03-01,07L,756,743,4194.85355
2014-05-01,07L,756,627,6922.549999999999
2015-12-01,07L,756,825,5548.18
2017-02-01,07L,756,866,5430.776210000001
2012-11-01,07L,756,489,9200.849999999993
2014-01-01,07L,756,753,9380.62
2018-11-01,07L,756,728,3788.357699999999
2017-08-01,07M,3016,2355,10373.42347
2016-06-01,07M,3016,2151,9668.04
2013-10-01,07M,3016,1668,15683.320000000005
2014-10-01,07M,3016,1773,13703.52
2018-03-01,07M,3016,2286,9387.64095
2014-05-01,07M,3016,1701,15852.99999999999
2010-11-01,07M,3016,869,66336.51000000004
2018-06-01,07M,3016,2406,10728.54279
2011-01-01,07M,3016,848,61868.05999999998
2015-08-01,07M,3016,1777,8352.840000000004
2011-08-01,07M,3016,1023,68819.68000000002
2014-07-01,07M,3016,1693,14806.870000000004
2015-12-01,07M,3016,2001,9815.77
2012-07-01,07M,3016,1199,21585.75
2013-04-01,07M,3016,1470,15332.709999999992
2013-01-01,07M,3016,1417,16190.97
2016-12-01,07M,3016,2182,10311.079999999998
2011-09-01,07M,3016,1017,68986.00000000001
2019-01-01,07M,3016,2617,10911.05494
2016-01-01,07M,3016,1901,9082.110000000004
2012-06-01,07M,3016,1172,69649.18000000002
2013-08-01,07M,3016,1606,15769.650000000005
2016-07-01,07M,3016,2095,10594.82
2014-01-01,07M,3016,1713,14899.250000000004
2012-11-01,07M,3016,1330,17992.839999999997
2016-11-01,07M,3016,2186,11032.590000000002
2013-11-01,07M,3016,1564,13943.610000000004
2012-09-01,07M,3016,1334,22183.09
2018-12-01,07M,3016,2497,9939.79821
2016-09-01,07M,3016,2144,10328.42
2013-02-01,07M,3016,1321,15976.999999999993
2015-06-01,07M,3016,1933,9852.559999999994
2017-07-01,07M,3016,2249,9434.32034
2012-02-01,07M,3016,1095,73987.36999999998
2017-03-01,07M,3016,2272,10456.547559999997
2019-02-01,07M,3016,2372,10296.25453
2018-10-01,07M,3016,2575,11756.077879999997
2015-04-01,07M,3016,1893,9702.42
2010-10-01,07M,3016,824,57341.81999999996
2016-02-01,07M,3016,1950,7940.609999999999
2013-07-01,07M,3016,1641,15952.890000000003
2016-08-01,07M,3016,2167,10917.66
2018-07-01,07M,3016,2395,10915.6699
2015-01-01,07M,3016,1875,11691.29
2018-11-01,07M,3016,2579,11164.664860000003
2011-12-01,07M,3016,1160,82502.86000000004
2018-08-01,07M,3016,2614,11324.447389999998
2018-04-01,07M,3016,2351,10132.004429999999
2017-09-01,07M,3016,2212,9702.716079999998
2016-05-01,07M,3016,1963,8362.61
2018-05-01,07M,3016,2319,10026.537339999999
2015-05-01,07M,3016,1870,9873.71
2011-11-01,07M,3016,1029,70061.91
2015-09-01,07M,3016,1878,10067.05
2012-08-01,07M,3016,1346,23595.890000000007
2013-12-01,07M,3016,1759,17289.6
2012-12-01,07M,3016,1447,17227.00000000001
2016-03-01,07M,3016,1948,9260.460000000001
2017-05-01,07M,3016,2330,9984.049270000001
2017-01-01,07M,3016,2226,9830.644839999999
2012-04-01,07M,3016,1103,73760.01000000002
2014-09-01,07M,3016,1733,14652.139999999998
2011-02-01,07M,3016,843,59141.639999999985
2019-03-01,07M,3016,2548,10415.334569999995
2010-12-01,07M,3016,880,63782.91999999996
2015-03-01,07M,3016,1822,10846.930000000006
2011-03-01,07M,3016,955,68686.33999999997
2017-06-01,07M,3016,2377,10964.947750000003
2012-05-01,07M,3016,1252,87432.28999999996
2013-03-01,07M,3016,1375,15617.080000000004
2013-06-01,07M,3016,1510,16282.61999999999
2010-08-01,07M,3016,820,60205.94999999999
2016-10-01,07M,3016,2158,10244.55
2015-11-01,07M,3016,1913,9249.439999999997
2018-09-01,07M,3016,2393,9806.172100000002
2017-12-01,07M,3016,2332,10378.106610000003
2015-10-01,07M,3016,1958,8709.869999999997
2017-11-01,07M,3016,2292,9486.75211
2017-04-01,07M,3016,2005,8773.54467
2012-10-01,07M,3016,1322,18012.839999999993
2011-07-01,07M,3016,999,70345.58
2012-03-01,07M,3016,1166,83050.83000000002
2014-06-01,07M,3016,1632,14752.11000000001
2011-06-01,07M,3016,977,66714.43000000004
2014-11-01,07M,3016,1745,12858.629999999994
2017-10-01,07M,3016,2316,10606.0306
2015-07-01,07M,3016,1970,10404.639999999998
2014-02-01,07M,3016,1533,14368.85
2011-10-01,07M,3016,1045,74253.51000000001
2014-12-01,07M,3016,1915,13602.119999999994
2013-05-01,07M,3016,1550,16108.149999999994
2017-02-01,07M,3016,2004,9244.599199999999
2014-04-01,07M,3016,1640,14050.97
2012-01-01,07M,3016,1035,70859.58999999997
2011-05-01,07M,3016,920,66781.60999999999
2015-02-01,07M,3016,1669,10615.2
2013-09-01,07M,3016,1552,13869.840000000004
2014-08-01,07M,3016,1744,14815.049999999988
2014-03-01,07M,3016,1605,14289.510000000007
2010-09-01,07M,3016,857,63625.42
2011-04-01,07M,3016,864,59820.50999999999
2016-04-01,07M,3016,2099,9912.250000000002
2018-02-01,07M,3016,2192,9109.39647
2018-01-01,07M,3016,2424,10610.719709999998
2018-05-01,07N,1742,903,4101.798489999999
2019-01-01,07N,1742,754,4288.6356000000005
2016-10-01,07N,1742,910,5833.8499999999985
2016-02-01,07N,1742,797,5060.290000000001
2017-09-01,07N,1742,896,5036.878189999999
2017-02-01,07N,1742,823,4240.91756
2014-04-01,07N,1742,762,6875.260000000002
2018-10-01,07N,1742,718,4345.37803
2015-04-01,07N,1742,811,5766.600000000002
2015-03-01,07N,1742,899,6687.259999999999
2017-10-01,07N,1742,884,4272.796780000001
2017-07-01,07N,1742,925,4708.97679
2018-11-01,07N,1742,707,3589.1641099999993
2018-03-01,07N,1742,796,4269.94341
2016-07-01,07N,1742,921,5807.959999999999
2010-10-01,07N,1742,402,23447.489999999998
2011-08-01,07N,1742,442,24838.030000000002
2012-12-01,07N,1742,530,9350.270000000002
2011-11-01,07N,1742,459,23784.149999999994
2015-08-01,07N,1742,811,5249.150000000001
2019-02-01,07N,1742,625,3374.9938099999995
2012-01-01,07N,1742,495,25708.340000000007
2017-08-01,07N,1742,866,4471.465899999999
2014-02-01,07N,1742,655,6307.910000000001
2012-03-01,07N,1742,520,29353.3
2015-12-01,07N,1742,958,6799.570000000001
2015-10-01,07N,1742,861,5859.5800000000045
2016-01-01,07N,1742,758,4732.020000000001
2012-04-01,07N,1742,446,24790.780000000002
2016-08-01,07N,1742,932,6085.679999999999
2011-04-01,07N,1742,407,21954.07
2017-01-01,07N,1742,792,4691.498819999999
2017-12-01,07N,1742,845,4380.59268
2011-10-01,07N,1742,457,26354.10000000002
2012-10-01,07N,1742,513,10380.890000000001
2016-03-01,07N,1742,885,4894.969999999999
2016-04-01,07N,1742,894,5719.9800000000005
2012-08-01,07N,1742,591,13661.050000000001
2014-01-01,07N,1742,742,6730.530000000001
2018-08-01,07N,1742,823,5103.519249999999
2015-11-01,07N,1742,836,5870.409999999996
2013-02-01,07N,1742,558,9123.229999999998
2018-09-01,07N,1742,721,3749.2214700000004
2014-11-01,07N,1742,794,6755.049999999998
2016-05-01,07N,1742,954,5530.719999999999
2014-06-01,07N,1742,790,6657.86
2018-07-01,07N,1742,803,4580.0926
2013-10-01,07N,1742,639,6998.72
2016-09-01,07N,1742,904,5397.629999999999
2012-11-01,07N,1742,527,9232.379999999997
2015-06-01,07N,1742,846,5780.359999999998
2013-01-01,07N,1742,571,9721.14
2014-10-01,07N,1742,875,6855.450000000004
2013-07-01,07N,1742,657,8423.88
2012-05-01,07N,1742,501,27428.96
2014-03-01,07N,1742,700,6428.77
2010-08-01,07N,1742,383,22520.369999999995
2017-05-01,07N,1742,916,4938.81518
2017-03-01,07N,1742,890,4693.06817
2010-12-01,07N,1742,413,24613.329999999998
2014-09-01,07N,1742,846,8102.629999999997
2018-02-01,07N,1742,781,4439.2777
2014-07-01,07N,1742,820,6975.249999999998
2018-12-01,07N,1742,682,3612.3667800000003
2015-05-01,07N,1742,829,6118.399999999997
2019-03-01,07N,1742,638,3425.4521300000006
2013-08-01,07N,1742,629,7796.219999999998
2012-07-01,07N,1742,457,10371.019999999999
2014-12-01,07N,1742,912,7569.609999999999
2013-04-01,07N,1742,577,8552.83
2011-06-01,07N,1742,426,25218.089999999982
2013-03-01,07N,1742,540,8928.200000000003
2016-12-01,07N,1742,916,5927.2300000000005
2013-06-01,07N,1742,545,7358.65
2015-09-01,07N,1742,902,7031.990000000001
2014-05-01,07N,1742,776,7371.170000000001
2011-02-01,07N,1742,361,20979.08
2012-06-01,07N,1742,514,24928.890000000003
2012-09-01,07N,1742,480,10688.459999999995
2015-07-01,07N,1742,914,7033.300000000001
2016-06-01,07N,1742,896,5775.2300000000005
2013-05-01,07N,1742,574,8891.1
2018-06-01,07N,1742,741,4502.51005
2015-01-01,07N,1742,858,6628.74
2010-09-01,07N,1742,430,24780.42999999999
2010-11-01,07N,1742,399,23895.85
2013-12-01,07N,1742,644,6530.009999999999
2011-12-01,07N,1742,476,28220.449999999997
2011-05-01,07N,1742,403,24828.959999999995
2011-01-01,07N,1742,377,22470.920000000006
2013-11-01,07N,1742,630,6879.580000000002
2016-11-01,07N,1742,839,5707.700000000001
2018-01-01,07N,1742,833,4406.74334
2011-09-01,07N,1742,507,28316.92000000001
2018-04-01,07N,1742,809,4811.33001
2015-02-01,07N,1742,810,6212.360000000001
2014-08-01,07N,1742,802,6881.82
2011-03-01,07N,1742,467,26950.469999999998
2017-06-01,07N,1742,896,4413.126339999999
2017-04-01,07N,1742,876,4475.15233
2013-09-01,07N,1742,673,8866.649999999998
2017-11-01,07N,1742,883,5005.02477
2012-02-01,07N,1742,453,24946.670000000002
2011-07-01,07N,1742,447,26816.710000000006
2012-06-01,07P,1780,454,20573.760000000006
2012-03-01,07P,1780,454,23094.44000000001
2017-01-01,07P,1780,1113,4503.00406
2012-04-01,07P,1780,418,20871.379999999997
2014-01-01,07P,1780,703,4970.090000000002
2014-05-01,07P,1780,778,5479.979999999998
2017-12-01,07P,1780,1231,5391.7219700000005
2016-07-01,07P,1780,1237,4888.469999999999
2012-01-01,07P,1780,403,19906.079999999994
2016-12-01,07P,1780,1245,4593.700000000001
2017-09-01,07P,1780,1242,4749.717780000001
2014-11-01,07P,1780,827,5849.319999999997
2015-06-01,07P,1780,1124,5911.250000000001
2015-11-01,07P,1780,1090,4778.439999999998
2018-10-01,07P,1780,1174,4932.636910000001
2013-05-01,07P,1780,645,6043.109999999994
2011-06-01,07P,1780,373,19407.78
2016-06-01,07P,1780,1219,4997.150000000001
2012-11-01,07P,1780,539,6546.029999999998
2016-11-01,07P,1780,1278,5975.9299999999985
2017-02-01,07P,1780,1072,5846.69011
2010-08-01,07P,1780,310,15114.479999999996
2019-03-01,07P,1780,1115,4635.038079999999
2014-02-01,07P,1780,683,4745.239999999997
2018-12-01,07P,1780,1074,4976.878219999999
2018-01-01,07P,1780,1219,4705.24985
2010-09-01,07P,1780,312,16421.6
2015-07-01,07P,1780,1197,4598.349999999999
2013-01-01,07P,1780,586,6780.260000000001
2014-07-01,07P,1780,890,5996.780000000001
2015-01-01,07P,1780,908,5986.560000000001
2015-04-01,07P,1780,979,6851.459999999994
2010-11-01,07P,1780,317,16847.609999999986
2018-09-01,07P,1780,1030,3697.122620000001
2013-04-01,07P,1780,620,5959.829999999997
2014-06-01,07P,1780,798,5229.289999999999
2018-05-01,07P,1780,1129,4995.607709999998
2013-07-01,07P,1780,678,6111.61
2019-02-01,07P,1780,979,4212.07449
2011-09-01,07P,1780,425,20174.960000000003
2011-11-01,07P,1780,449,23612.2
2012-08-01,07P,1780,464,7304.780000000004
2018-11-01,07P,1780,1085,4674.28564
2015-09-01,07P,1780,1068,4810.0
2011-08-01,07P,1780,426,21371.490000000005
2018-04-01,07P,1780,1134,4196.141640000001
2012-07-01,07P,1780,464,6891.249999999997
2016-04-01,07P,1780,1180,4004.0299999999997
2012-12-01,07P,1780,566,4875.680000000003
2014-03-01,07P,1780,749,5617.150000000001
2014-09-01,07P,1780,928,6512.01
2012-05-01,07P,1780,488,25913.430000000004
2011-02-01,07P,1780,318,17152.250000000007
2011-07-01,07P,1780,399,19691.710000000003
2016-09-01,07P,1780,1261,4850.59
2012-09-01,07P,1780,459,5943.599999999997
2019-01-01,07P,1780,1133,3922.2727700000005
2018-08-01,07P,1780,1138,4719.59835
2010-12-01,07P,1780,351,19251.280000000002
2012-10-01,07P,1780,521,7193.779999999997
2016-10-01,07P,1780,1114,4039.38
2014-10-01,07P,1780,909,5684.730000000001
2013-12-01,07P,1780,734,5035.18
2017-10-01,07P,1780,1191,5231.677920000002
2012-02-01,07P,1780,433,22271.620000000003
2010-10-01,07P,1780,313,16155.1
2011-03-01,07P,1780,358,18366.809999999998
2013-03-01,07P,1780,577,6421.419999999999
2016-01-01,07P,1780,1146,4297.27
2018-03-01,07P,1780,1206,4115.75354
2011-01-01,07P,1780,296,15484.230000000003
2015-02-01,07P,1780,887,6691.42
2018-06-01,07P,1780,1095,4823.74903
2011-10-01,07P,1780,387,19046.299999999996
2017-08-01,07P,1780,1098,5408.661959999999
2017-07-01,07P,1780,1173,5243.688840000001
2013-09-01,07P,1780,660,4779.230000000003
2014-08-01,07P,1780,785,4612.169999999997
2018-07-01,07P,1780,1092,4766.618740000001
2016-03-01,07P,1780,1236,4865.28
2013-08-01,07P,1780,649,5541.649999999996
2018-02-01,07P,1780,1010,4970.719290000001
2016-02-01,07P,1780,1140,4274.259999999999
2017-05-01,07P,1780,1245,6048.250700000002
2013-10-01,07P,1780,686,4834.67
2013-06-01,07P,1780,558,5237.879999999997
2013-11-01,07P,1780,698,5756.059999999999
2015-12-01,07P,1780,1183,6415.5999999999985
2016-05-01,07P,1780,1198,4763.53
2015-05-01,07P,1780,982,5464.299999999999
2011-04-01,07P,1780,365,19558.340000000004
2015-10-01,07P,1780,1106,6039.639999999996
2014-12-01,07P,1780,933,5197.540000000001
2016-08-01,07P,1780,1246,5291.28
2017-11-01,07P,1780,1174,4790.54927
2015-03-01,07P,1780,932,5332.989999999999
2013-02-01,07P,1780,525,4608.840000000001
2011-12-01,07P,1780,428,22102.39
2014-04-01,07P,1780,777,4824.4400000000005
2017-03-01,07P,1780,1244,7335.243659999998
2011-05-01,07P,1780,338,17493.130000000005
2017-04-01,07P,1780,1061,4704.530860000001
2017-06-01,07P,1780,1209,5125.88901
2015-08-01,07P,1780,981,4991.030000000004
2013-12-01,07Q,2615,689,6828.279999999997
2016-06-01,07Q,2615,799,6046.720000000001
2017-11-01,07Q,2615,784,4989.342640000002
2017-02-01,07Q,2615,665,3740.8855200000003
2015-12-01,07Q,2615,826,6340.63
2012-06-01,07Q,2615,559,37609.17000000001
2011-10-01,07Q,2615,636,46692.31000000003
2013-02-01,07Q,2615,584,8573.059999999998
2015-10-01,07Q,2615,779,5450.449999999997
2019-02-01,07Q,2615,683,5550.940389999999
2013-04-01,07Q,2615,647,8722.31
2017-10-01,07Q,2615,766,5459.705429999999
2013-09-01,07Q,2615,662,8135.720000000002
2010-09-01,07Q,2615,558,40043.43
2018-06-01,07Q,2615,797,4736.34385
2011-11-01,07Q,2615,619,47326.74999999997
2016-07-01,07Q,2615,794,7337.9800000000005
2015-05-01,07Q,2615,686,5467.569999999998
2019-03-01,07Q,2615,796,5503.13119
2011-06-01,07Q,2615,628,46324.75000000001
2011-09-01,07Q,2615,685,50358.56
2010-08-01,07Q,2615,555,39282.07000000002
2014-03-01,07Q,2615,595,9248.920000000002
2011-02-01,07Q,2615,544,39138.13
2017-06-01,07Q,2615,797,5571.174709999998
2011-01-01,07Q,2615,603,42827.41999999999
2012-08-01,07Q,2615,614,14376.919999999998
2014-11-01,07Q,2615,620,5649.789999999999
2015-07-01,07Q,2615,812,6541.179999999999
2014-08-01,07Q,2615,617,5754.340000000001
2015-09-01,07Q,2615,754,6676.370000000001
2014-02-01,07Q,2615,582,5948.57
2015-04-01,07Q,2615,743,5911.699999999999
2018-08-01,07Q,2615,770,4626.65654
2015-06-01,07Q,2615,772,6433.210000000001
2018-04-01,07Q,2615,696,4223.342979999999
2016-08-01,07Q,2615,791,5702.160000000001
2011-05-01,07Q,2615,569,42245.89999999997
2016-04-01,07Q,2615,833,7330.279999999999
2017-05-01,07Q,2615,782,5168.365470000001
2012-12-01,07Q,2615,625,9870.300000000001
2018-12-01,07Q,2615,804,6136.605089999999
2012-11-01,07Q,2615,608,9944.689999999999
2012-03-01,07Q,2615,638,48706.14000000001
2013-05-01,07Q,2615,665,11288.190000000002
2019-01-01,07Q,2615,803,4999.350960000001
2017-07-01,07Q,2615,817,5668.12693
2016-12-01,07Q,2615,802,6348.890000000001
2014-01-01,07Q,2615,662,8212.110000000004
2012-10-01,07Q,2615,610,11520.239999999996
2010-11-01,07Q,2615,566,41148.35000000001
2017-04-01,07Q,2615,766,5458.732709999999
2010-10-01,07Q,2615,541,39193.91999999997
2012-07-01,07Q,2615,613,15148.219999999998
2013-03-01,07Q,2615,647,10125.100000000004
2018-09-01,07Q,2615,692,4647.916480000002
2015-03-01,07Q,2615,715,6076.47
2011-08-01,07Q,2615,666,48487.75000000003
2015-11-01,07Q,2615,773,5904.73
2018-10-01,07Q,2615,847,5767.044400000001
2017-03-01,07Q,2615,760,5003.529399999999
2017-12-01,07Q,2615,726,4977.54693
2016-10-01,07Q,2615,733,6346.720000000001
2016-01-01,07Q,2615,737,5116.339999999999
2018-01-01,07Q,2615,790,6408.7091599999985
2015-02-01,07Q,2615,613,5258.5099999999975
2014-07-01,07Q,2615,671,6621.279999999995
2013-06-01,07Q,2615,647,10991.730000000003
2016-05-01,07Q,2615,763,6744.18
2013-11-01,07Q,2615,691,7098.33
2011-03-01,07Q,2615,620,44948.10999999997
2014-09-01,07Q,2615,654,6464.079999999997
2014-10-01,07Q,2615,700,6488.449999999997
2012-04-01,07Q,2615,541,41724.549999999996
2013-10-01,07Q,2615,707,8506.750000000002
2011-12-01,07Q,2615,666,47845.48999999999
2012-02-01,07Q,2615,594,43818.29
2013-08-01,07Q,2615,661,10277.069999999998
2014-05-01,07Q,2615,703,8637.19
2013-01-01,07Q,2615,621,9649.540000000006
2012-01-01,07Q,2615,651,48646.52
2018-05-01,07Q,2615,759,5433.654740000002
2018-03-01,07Q,2615,789,5859.36871
2017-09-01,07Q,2615,779,5972.000209999998
2017-08-01,07Q,2615,787,5242.977569999999
2016-11-01,07Q,2615,736,5500.49
2014-04-01,07Q,2615,584,4599.9400000000005
2016-03-01,07Q,2615,800,5906.07
2018-11-01,07Q,2615,769,6212.94744
2010-12-01,07Q,2615,585,43987.760000000024
2016-09-01,07Q,2615,768,6936.58
2016-02-01,07Q,2615,802,6696.889999999999
2015-01-01,07Q,2615,732,6726.149999999999
2012-05-01,07Q,2615,599,48409.45999999997
2015-08-01,07Q,2615,702,5200.420000000003
2011-07-01,07Q,2615,639,47072.67000000004
2013-07-01,07Q,2615,710,8873.859999999995
2017-01-01,07Q,2615,745,5779.4313999999995
2014-06-01,07Q,2615,631,4954.549999999999
2011-04-01,07Q,2615,610,45219.700000000004
2012-09-01,07Q,2615,618,13299.919999999996
2014-12-01,07Q,2615,764,7051.050000000002
2018-02-01,07Q,2615,678,4576.035290000001
2018-07-01,07Q,2615,765,5778.65068
2016-08-01,07R,1084,583,4455.639999999999
2012-07-01,07R,1084,408,5475.2
2017-09-01,07R,1084,572,4233.859050000001
2014-11-01,07R,1084,491,4585.779999999999
2011-05-01,07R,1084,368,22995.039999999997
2011-08-01,07R,1084,393,22644.21000000001
2013-05-01,07R,1084,412,3143.2399999999993
2017-02-01,07R,1084,534,3719.2853299999997
2013-09-01,07R,1084,443,4308.75
2016-02-01,07R,1084,492,2110.54
2017-11-01,07R,1084,585,5372.18147
2012-12-01,07R,1084,415,3768.460000000001
2010-10-01,07R,1084,295,20278.689999999988
2014-12-01,07R,1084,547,4005.559999999999
2015-06-01,07R,1084,460,3625.850000000001
2015-11-01,07R,1084,496,3138.63
2013-12-01,07R,1084,489,4504.740000000001
2014-07-01,07R,1084,502,4333.73
2010-09-01,07R,1084,299,21267.06
2014-08-01,07R,1084,474,3882.5699999999993
2012-02-01,07R,1084,362,22729.259999999984
2013-11-01,07R,1084,437,3292.6500000000015
2015-04-01,07R,1084,526,3932.9799999999987
2012-03-01,07R,1084,422,27309.270000000004
2018-06-01,07R,1084,603,5125.4748899999995
2018-07-01,07R,1084,582,5087.78441
2012-10-01,07R,1084,423,3500.340000000001
2015-05-01,07R,1084,492,3982.029999999997
2010-11-01,07R,1084,276,19836.940000000002
2017-10-01,07R,1084,654,5803.810609999999
2010-08-01,07R,1084,277,17778.29
2011-04-01,07R,1084,336,21527.799999999992
2017-05-01,07R,1084,627,5495.69375
2012-08-01,07R,1084,406,4922.51
2015-01-01,07R,1084,487,4787.03
2018-09-01,07R,1084,529,4431.70168
2016-11-01,07R,1084,549,4392.81
2011-02-01,07R,1084,286,19901.479999999992
2015-03-01,07R,1084,434,3665.4100000000003
2014-03-01,07R,1084,454,3984.769999999999
2012-11-01,07R,1084,377,3184.7200000000007
2011-03-01,07R,1084,313,20237.810000000005
2014-02-01,07R,1084,432,3513.27
2015-10-01,07R,1084,532,3605.759999999999
2014-05-01,07R,1084,485,3818.859999999999
2012-01-01,07R,1084,404,23950.530000000002
2017-07-01,07R,1084,621,6206.224260000001
2018-03-01,07R,1084,616,5875.477510000001
2017-08-01,07R,1084,623,4982.44115
2016-12-01,07R,1084,525,4935.330000000001
2016-03-01,07R,1084,574,3558.6699999999996
2013-10-01,07R,1084,424,3887.7400000000007
2019-02-01,07R,1084,587,4363.0066
2018-02-01,07R,1084,545,4326.82653
2018-04-01,07R,1084,571,4104.1484
2016-01-01,07R,1084,537,2957.5799999999995
2015-12-01,07R,1084,572,4243.15
2014-06-01,07R,1084,489,3915.9099999999976
2014-10-01,07R,1084,483,3862.9500000000007
2011-09-01,07R,1084,377,23012.920000000006
2011-10-01,07R,1084,389,23509.030000000006
2012-04-01,07R,1084,365,21212.910000000003
2011-01-01,07R,1084,301,20052.44
2018-01-01,07R,1084,621,5558.7128299999995
2016-05-01,07R,1084,529,4076.84
2017-12-01,07R,1084,616,4748.381099999999
2011-07-01,07R,1084,347,21157.809999999998
2010-12-01,07R,1084,311,20855.540000000015
2016-04-01,07R,1084,524,2872.9500000000003
2012-09-01,07R,1084,384,5376.059999999999
2013-07-01,07R,1084,460,4095.749999999999
2013-01-01,07R,1084,391,4443.81
2013-06-01,07R,1084,432,4063.1600000000003
2013-08-01,07R,1084,432,3764.2599999999998
2018-08-01,07R,1084,600,4507.71128
2013-04-01,07R,1084,437,3384.1
2018-10-01,07R,1084,609,4682.30003
2019-01-01,07R,1084,580,4938.24198
2011-11-01,07R,1084,375,22671.29
2017-03-01,07R,1084,608,5420.3732
2016-07-01,07R,1084,525,4545.719999999999
