year,month,pct,total_items,total_cost,actual_cost_per_1000
2019,2019-03-01,06L,4,415.04071,9.413275044793721
2019,2019-03-01,02N,1,31.93479,6.650310287380258
2019,2019-03-01,08L,6,315.14325,4.196203163697372
2019,2019-03-01,12F,1,31.93479,3.325155143690129
2019,2019-03-01,15C,6,351.22072000000003,4.173894731838331
2019,2019-03-01,09N,2,65.03801,1.8685324790990316
2019,2019-03-01,00T,4,223.50635,7.577257009187376
2019,2019-03-01,03D,2,63.85718,2.406798582843359
2019,2019-03-01,15M,10,475.00482,4.558893783651493
2019,2019-03-01,09X,6,223.53115,3.6043528387377655
2019,2019-03-01,04V,12,510.90710000000007,16.022426067049267
2019,2019-03-01,09Y,1,95.77958,8.651393731370247
2019,2019-03-01,07P,6,702.3670500000001,13.384283590906493
2019,2019-03-01,11M,7,351.43312000000003,7.169178294573644
2019,2019-03-01,08X,2,127.71438,2.3376355383094776
2019,2019-03-01,08K,6,457.72560999999996,7.799437865285326
2019,2019-03-01,99K,3,111.86558,4.911555145767474
2019,2019-03-01,06P,7,383.14312,8.462949660945817
2019,2019-03-01,06K,8,372.70852,5.724114141786461
2019,2019-03-01,05D,2,127.71437,21.76084000681547
2019,2019-03-01,02D,1,63.85719,2.5769648910411624
2019,2019-03-01,07Y,15,1081.39229,12.735447168833616
2019,2019-03-01,03N,5,351.20832,8.819233106496247
2019,2019-03-01,08V,4,127.73916,2.2025512104283056
2019,2019-03-01,10L,2,191.55916000000002,8.730250660833107
2019,2019-03-01,00V,3,151.33901,4.108565494773992
2019,2019-03-01,15A,7,415.0407,7.401132351367738
2019,2019-03-01,14Y,1,95.77958,9.517994633807016
2019,2019-03-01,04L,1,31.93479,2.6728146970204216
2019,2019-03-01,00J,7,234.28124,2.085558730582632
2019,2019-03-01,15D,2,223.48155,11.633604893284748
2019,2019-03-01,01V,2,127.71437,7.59345799393543
2019,2019-03-01,14L,2,95.79198,4.9909852550409
2019,2019-03-01,03T,3,127.71437,3.5999202300081743
2019,2019-03-01,07J,2,127.68957,29.72981839348079
2019,2019-03-01,09P,1,31.93479,2.8288413499867127
2019,2019-03-01,03K,7,221.51602000000003,5.099121127019935
2019,2019-03-01,99J,10,478.93509000000006,4.741321315078258
2019,2019-03-01,07X,3,319.26114,9.94706941674975
2019,2019-03-01,08R,2,159.63677,3.7838481594728486
2019,2019-03-01,11N,33,1100.34532,4.551696505394135
2019,2019-03-01,15E,18,1330.4260199999999,6.845445480365522
2019,2019-03-01,01J,2,95.79198,4.098403285842639
2019,2019-03-01,08C,7,438.69013,6.983843508716071
2019,2019-03-01,09A,6,181.07105,3.5495079685570348
2019,2019-03-01,03F,4,223.50635,3.3786275754689883
2019,2019-03-01,08H,5,415.05312000000004,16.599468884978407
2019,2019-03-01,07W,4,127.73917,5.121448560660733
2019,2019-03-01,03E,2,127.71437,4.716710492299738
2019,2019-03-01,08E,2,159.63676,7.319765234536201
2019,2019-03-01,10E,1,59.70211,3.069359415968331
2019,2019-03-01,06H,32,1537.4337600000003,4.838105332057803
2019,2019-03-01,04N,2,95.76718,3.028402744837618
2019,2019-03-01,08Y,13,860.1382699999999,8.649038904363039
2019,2019-03-01,00D,4,249.14613,6.053848378082857
2019,2019-03-01,15F,7,447.00030000000004,5.218613040686475
2019,2019-03-01,07T,5,202.33406,4.229390886287625
2019,2019-03-01,00N,1,31.93479,3.2773799261083743
2019,2019-03-01,03Q,6,255.44114,4.159263046487014
2019,2019-03-01,99G,2,95.79198,3.842129793037061
2019,2019-03-01,04C,21,1254.15319,8.504232542685491
2019,2019-03-01,02T,2,127.71438,5.031294516230696
2019,2019-03-01,02X,6,255.44115,5.487457572502685
2019,2019-03-01,01Y,1,31.93479,4.015944416498994
2019,2019-03-01,04Q,2,95.79198,6.087828408007626
2019,2019-03-01,04Y,1,63.85719,8.663300773300772
2019,2019-03-01,11X,6,415.06551,9.770155356260151
2019,2019-03-01,10R,4,223.50635,7.6766735359780185
2019,2019-03-01,01H,1,63.85719,5.084576001273987
2019,2019-03-01,03R,11,1043.0376700000002,11.908454011965112
2019,2019-03-01,02W,1,31.93479,3.635563524590164
2019,2019-03-01,06Q,9,446.9755,5.719822125535863
2019,2019-03-01,06W,2,93.76444000000001,5.115912265386295
2019,2019-03-01,08W,4,191.58396,5.218280764830855
2019,2019-03-01,02H,1,319.23633,25.168427152317882
2019,2019-03-01,05C,1,59.70211,3.4452138034508626
2019,2019-03-01,04F,1,63.85719,6.072961483594865
2019,2019-03-01,05W,8,349.21798,5.237850671946245
2019,2019-03-01,07L,6,253.73529000000002,10.083666097047251
2019,2019-03-01,00Y,1,127.70197,49.80576053042122
2019,2019-03-01,99A,1,29.90725,9.219250924784218
2019,2019-03-01,06Y,4,159.62436,6.347902648532569
2019,2019-03-01,10K,1,63.85719,4.950169767441861
2019,2019-03-01,05R,1,31.93479,1.7534063580958656
2019,2019-03-01,09F,1,63.85719,4.5093701009815685
2019,2019-03-01,00K,5,223.51876000000001,5.197627197470003
2019,2019-03-01,05V,1,63.84479,7.888890399110343
2019,2019-03-01,03H,3,191.57156,6.7868197116236235
2019,2019-03-01,00L,9,560.4219,11.02606685423102
2019,2019-03-01,08Q,1,127.70197,1.740022209807742
2019,2019-03-01,08A,4,287.35114,7.7538827275425675
2019,2019-03-01,09J,5,287.36354,5.994233208176888
2019,2019-03-01,02R,3,319.26113000000004,11.569528175394094
2019,2019-03-01,05N,3,255.41634,7.207414075286415
2019,2019-03-01,03W,6,232.2506,2.728475934258291
2019,2019-03-01,00M,12,441.93878,6.037744958740915
2019,2019-03-01,04H,4,221.46641,8.799873246711963
2019,2019-03-01,09D,4,283.19606,10.141309221128022
2019,2019-03-01,06V,2,93.76444000000001,3.835730824299448
2019,2019-03-01,07N,1,95.77958,7.918940057875155
2019,2019-03-01,99F,1,127.70197,9.845949884348498
2019,2019-03-01,07V,2,63.86959,8.92532001117943
2019,2019-03-01,06T,4,223.50635,3.887810711614396
2019,2019-03-01,06F,6,287.37593000000004,3.0915596794147713
2019,2019-03-01,10C,1,31.93479,1.1546729580214772
2019,2019-03-01,09G,5,223.51874999999998,4.485716149230368
2019,2019-03-01,99E,4,219.32648,8.584878659777674
2019,2019-03-01,00P,2,71.42063,2.6950164144749253
2019,2019-03-01,09E,2,215.07139,8.267842617152962
2019,2019-03-01,99C,7,376.97290000000004,14.595512621960665
2019,2019-03-01,10A,2,95.79198,7.115731689199228
2019,2019-03-01,01T,2,63.86958,5.304782392026578
2019,2019-03-01,02Y,5,255.44114000000002,3.155074479385391
2019,2019-03-01,02A,1,63.85719,8.745164338537387
2019,2019-03-01,01G,2,93.76444000000001,14.564218701460081
2019,2019-03-01,05L,3,138.46447,2.049291370047509
2019,2019-03-01,05Q,3,187.41649,7.9296166701925115
2019,2019-04-01,03J,3,247.01399,27.98391186133454
2019,2019-04-01,08K,1,95.78261,10.223354680328743
2019,2019-04-01,15C,2,185.2824,12.674081674533141
2019,2019-04-01,02F,2,63.87161,8.274596450317398
2019,2019-04-01,00J,13,698.30847,5.452212479895064
2019,2019-04-01,10R,2,63.8716,1.5250370087388376
2019,2019-04-01,10E,1,59.70399,3.0692982726711904
2019,2019-04-01,04G,6,180.94268,3.1656026172606238
2019,2019-04-01,06K,10,617.3818799999999,7.761611706875525
2019,2019-04-01,09X,3,159.65421999999998,3.5651426912598807
2019,2019-04-01,03E,1,127.70601,9.368792458366958
2019,2019-04-01,08R,3,191.57762,6.474404190604934
2019,2019-04-01,08J,5,223.52582999999998,4.986966891258756
2019,2019-04-01,07M,1,31.9358,2.775819209039548
2019,2019-04-01,00V,4,183.27958,6.2232039659094776
2019,2019-04-01,08F,1,31.9358,7.560558712121212
2019,2019-04-01,99C,6,268.63656000000003,12.657206935544668
2019,2019-04-01,15M,12,671.14956,5.678516638322715
2019,2019-04-01,09N,1,31.9358,2.6493943919031024
2019,2019-04-01,15D,3,191.57761000000002,7.15135354063235
2019,2019-04-01,99E,5,187.4348,6.432879157085493
2019,2019-04-01,00K,6,251.30641,5.860007228634721
2019,2019-04-01,03N,8,383.18004,6.122749628493361
2019,2019-04-01,10Q,8,351.24424,4.59431067859572
2019,2019-04-01,07L,4,30.25469,3.6254871180347514
2019,2019-04-01,08Q,4,319.28364,3.295865144414394
2019,2019-04-01,03F,2,63.87161,2.027863288567165
2019,2019-04-01,04C,20,990.28281,7.09885239320712
2019,2019-04-01,05Y,3,191.57762,13.835315952913987
2019,2019-04-01,99K,5,239.58753,5.747020317110029
2019,2019-04-01,08V,6,191.61481,2.9699434266406275
2019,2019-04-01,99N,2,42.67384,4.2072207433698114
2019,2019-04-01,06F,7,255.47402,2.6528974039460023
2019,2019-04-01,11J,10,606.6686500000001,6.494060630064548
2019,2019-04-01,03K,3,159.65421,5.405044688198253
2019,2019-04-01,07Y,14,857.9502699999999,15.78826797445759
2019,2019-04-01,04H,3,159.64182,5.60009190725085
2019,2019-04-01,08L,3,159.65421999999998,4.173420990720167
2019,2019-04-01,06Y,6,223.48862,4.635923913043479
2019,2019-04-01,09D,6,447.00203999999997,7.675831372885721
2019,2019-04-01,08P,2,95.79500999999999,4.728983067581576
2019,2019-04-01,01R,1,31.9358,1.7315946429539661
2019,2019-04-01,06P,11,632.39994,6.269765924750906
2019,2019-04-01,02A,1,31.9358,6.611966873706004
2019,2019-04-01,01D,2,255.41203,19.65917718596059
2019,2019-04-01,03V,1,59.70399,1.2138411336559183
2019,2019-04-01,10V,2,127.71842,7.1893284548269065
2019,2019-04-01,08D,5,255.44923,5.679426163902352
2019,2019-04-01,05R,1,63.84681,24.5093320537428
2019,2019-04-01,00P,4,223.51342,7.832956719817768
2019,2019-04-01,03R,6,436.464,9.231276834246314
2019,2019-04-01,09J,2,63.87161,4.742823940001485
2019,2019-04-01,06V,4,168.25225,3.3740875546464526
2019,2019-04-01,09G,9,340.80931,5.1563553975338525
2019,2019-04-01,15E,14,787.72064,5.445851527176694
2019,2019-04-01,99F,1,127.70601,9.872140538033396
2019,2019-04-01,04Q,1,31.9358,4.081252396166135
2019,2019-04-01,15A,7,351.23181999999997,3.6728588608058224
2019,2019-04-01,10X,1,31.9358,1.7315946429539661
2019,2019-04-01,07K,1,31.9358,1.8766997708174178
2019,2019-04-01,01W,3,542.73504,25.49847498238196
2019,2019-04-01,00C,2,63.87161,6.17415273078782
2019,2019-04-01,07G,1,63.85921,23.748311640014876
2019,2019-04-01,03T,6,202.31565999999998,3.1434999999999995
2019,2019-04-01,06Q,5,223.51343,5.318329407285793
2019,2019-04-01,06W,3,255.42443,6.848758010457165
2019,2019-04-01,03D,4,127.7308,3.4989946582659908
2019,2019-04-01,08E,2,159.64181000000002,9.08707934881603
2019,2019-04-01,04E,3,159.65422,7.8693917586750795
2019,2019-04-01,09F,2,127.71841,9.00694005641749
2019,2019-04-01,03H,1,31.9358,1.2975175720147891
2019,2019-04-01,11N,43,1462.3964799999999,5.087144979110791
2019,2019-04-01,01V,3,223.50102,13.286233503745096
2019,2019-04-01,04D,10,383.19243000000006,11.663493942898889
2019,2019-04-01,01Y,3,127.73082,10.196441286820468
2019,2019-04-01,05N,2,159.64181000000002,8.345975010455877
2019,2019-04-01,99A,1,29.9082,9.228077753779697
2019,2019-04-01,02Y,5,287.37262,4.201906976064102
2019,2019-04-01,07H,6,272.89178000000004,3.722842214400699
2019,2019-04-01,99J,10,415.07864000000006,5.311510870538857
2019,2019-04-01,08Y,10,702.43887,9.149556093939275
2019,2019-04-01,99H,2,95.79500999999999,2.333333576909024
2019,2019-04-01,08X,3,223.50102,8.762340533971068
2019,2019-04-01,99M,1,31.9358,2.5477303550059833
2019,2019-04-01,02E,1,255.39962,38.43485628291949
2019,2019-04-01,03A,1,63.85921,24.29954718417047
2019,2019-04-01,07R,3,191.57762,8.842724209554582
2019,2019-04-01,08W,4,159.66661,4.396954534188858
2019,2019-04-01,10J,2,127.70601,6.507644211169996
2019,2019-04-01,13T,3,159.65421999999998,5.659289638793378
2019,2019-04-01,04K,5,547.32435,14.703929022378636
2019,2019-04-01,15N,31,1505.5488799999998,4.878294094393789
2019,2019-04-01,10L,2,123.5632,4.503032069970845
2019,2019-04-01,02D,1,63.85921,2.5734116461817447
2019,2019-04-01,09C,1,31.9358,1.5336054552439493
2019,2019-04-01,02W,2,127.71841,7.150686411735065
2019,2019-04-01,05W,10,474.81982999999997,7.8985249937619555
2019,2019-04-01,05A,5,157.6514,2.310452267198171
2019,2019-04-01,00D,7,408.80821000000003,7.1836685527518105
2019,2019-04-01,05X,2,127.71841,9.236217095747758
2019,2019-04-01,99G,5,255.44922,7.242266386935813
2019,2019-04-01,09A,12,500.58521999999994,10.072339886114408
2019,2019-04-01,06L,3,323.72645,7.344066470054447
2019,2019-04-01,04M,1,127.70601,6.465145041259556
2019,2019-04-01,04N,3,155.4866,3.748652297603549
2019,2019-04-01,09E,3,159.65422,7.435461065573771
2019,2019-04-01,04V,9,399.24174,6.371454971992148
2019,2019-04-01,05G,8,506.70603000000006,8.252675613609343
2019,2019-04-01,07X,3,127.73080999999999,3.0383884012464613
2019,2019-04-01,11X,3,159.65421999999998,5.466674199623351
2019,2019-04-01,00L,3,285.41092000000003,10.982411882407266
2019,2019-04-01,07V,1,31.9358,4.468420316216594
2019,2019-04-01,99D,4,202.31565999999998,3.8762987373785753
2019,2019-04-01,05V,2,95.78261,5.152927157305789
2019,2019-04-01,01J,1,31.9358,3.1751640485185924
2019,2019-04-01,01G,1,29.9082,27.11532184950136
2019,2019-04-01,03Q,7,287.36022,19.516450692746538
2019,2019-04-01,11M,1,31.9358,2.44531393568147
2019,2019-04-01,15F,2,127.71842,15.202763956671824
2019,2019-04-01,09W,1,31.9358,2.430796163799665
2019,2019-04-01,02X,4,159.65421,4.359040299240976
2019,2019-04-01,08A,3,159.65422,7.490931356449116
2019,2019-04-01,07N,1,106.52065,6.044067748524739
2019,2019-04-01,07J,2,63.8592,1.555113968439509
2019,2019-04-01,02Q,1,31.9358,1.0490014452765735
2019,2019-04-01,00T,1,63.85921,19.415995743387047
2019,2019-04-01,05H,3,127.71842,4.752666989171287
2019,2019-04-01,11E,1,31.9358,6.561701253338812
2019,2019-04-01,10D,1,31.9358,3.009971724787936
2019,2019-04-01,05L,4,157.63900999999998,4.3957116167531085
2019,2019-04-01,12D,6,306.74278000000004,14.814913305964744
2019,2019-04-01,00N,4,127.74321,3.5774395093536464
2019,2019-04-01,10C,1,31.9358,1.5304452005559015
2019,2019-04-01,05C,1,59.70399,3.4552919729150995
2019,2019-04-01,06H,26,1198.84717,3.8860398183474283
2019,2019-04-01,07P,6,989.69988,26.880870226519637
2019,2019-04-01,01T,1,31.9358,2.971324897655378
2019,2019-04-01,02R,3,95.80741,11.006020677771396
2019,2019-04-01,03W,5,287.37264,4.022010356892932
2019,2019-04-01,06T,4,187.4348,2.8210288672827426
2019,2019-04-01,07Q,4,223.51342,9.655841541385865
2019,2019-04-01,07W,9,606.65626,10.18238406149818
2019,2019-04-01,08M,9,766.27327,9.650553764388807
2019,2019-04-01,04L,3,159.85422,10.150763271526543
2019,2019-04-01,10A,1,31.9358,4.408586416344561
2019,2019-04-01,08N,1,63.85921,4.627814334372056
2019,2019-04-01,08C,5,189.57480999999999,2.3476756656346747
2019,2019-04-01,08H,1,63.85921,20.579829197550758
2019,2019-04-01,02G,2,127.71841,7.624979701492538
2019,2019-04-01,00M,7,223.55061,4.439579973785598
2019,2019-04-01,06N,2,191.56522,5.6577341327268975
2019,2019-04-01,04Y,1,31.9358,3.251124910923343
2019,2019-04-01,01H,1,127.70601,3.488663333879692
2019,2019-04-01,05Q,3,187.4224,10.82240443469223
2019,2019-04-01,07T,5,287.37262999999996,11.27437835929224
2019,2019-04-01,11A,5,351.21943,6.7006148885836385
2019,2019-04-01,03M,1,63.85921,3.1112891595615104
2019,2019-04-01,09H,1,31.9358,2.0381517646308
2019,2019-05-01,05W,8,380.97655000000003,7.2923941963516645
2019,2019-05-01,08M,10,510.66261999999995,8.675443317533935
2019,2019-05-01,00J,6,351.04491,4.342572923625029
2019,2019-05-01,05F,1,63.82973,7.40398213664308
2019,2019-05-01,04C,17,978.9462699999999,7.889319982270217
2019,2019-05-01,10L,5,410.72139,8.32565859888105
2019,2019-05-01,08N,1,63.82973,4.621993482983346
2019,2019-05-01,15N,28,1538.82744,6.112036541287684
2019,2019-05-01,06W,3,319.12385,20.94950764786976
2019,2019-05-01,07H,6,191.72638,2.9135533774029327
2019,2019-05-01,08X,3,159.58052,2.2496090897556984
2019,2019-05-01,09D,6,336.38333,7.916764650506002
2019,2019-05-01,05A,4,127.68424999999999,4.701533618086751
2019,2019-05-01,04L,3,271.36084999999997,13.280519258062936
2019,2019-05-01,11E,2,63.82972,4.6313829632854455
2019,2019-05-01,07W,10,542.5713,13.234091906922288
2019,2019-05-01,02F,2,63.84212,4.961308672676407
2019,2019-05-01,14L,4,135.23208,5.101172387778197
2019,2019-05-01,07Y,12,868.26262,12.953536827343388
2019,2019-05-01,06V,2,61.8155,2.1369481799011307
2019,2019-05-01,07G,1,63.82973,23.76386075949367
2019,2019-05-01,02G,1,31.92106,3.344270298585647
2019,2019-05-01,11N,39,1398.45475,5.04387519927288
2019,2019-05-01,08Y,12,1053.13472,12.764186311464481
2019,2019-05-01,10K,1,63.82973,4.960345819086105
2019,2019-05-01,05D,1,127.63466,14.810241355302855
2019,2019-05-01,09J,2,127.65946,4.36472442560175
2019,2019-05-01,00X,1,31.92106,3.7540938492296836
2019,2019-05-01,02X,4,159.58051,4.345046151332808
2019,2019-05-01,02E,1,31.92106,3.0043350588235294
2019,2019-05-01,10C,1,31.92106,1.157189052021026
2019,2019-05-01,06H,31,1466.1850100000001,4.472598904870125
2019,2019-05-01,15F,5,285.21336,6.638735626833016
2019,2019-05-01,08P,1,31.92106,2.73835978382088
2019,2019-05-01,03D,5,191.48917999999998,4.797904838265139
2019,2019-05-01,99D,3,138.40498,2.6504716674007547
2019,2019-05-01,02N,1,31.92106,6.585735506498865
2019,2019-05-01,09A,9,404.39111999999994,8.019019215134147
2019,2019-05-01,12D,4,191.50158,6.680676085818942
2019,2019-05-01,09P,2,95.75079,6.345734641129299
2019,2019-05-01,04M,1,31.92106,4.362588492551592
2019,2019-05-01,00V,2,91.59754,5.1522972212847336
2019,2019-05-01,99A,3,121.49198,6.4250875244592525
2019,2019-05-01,04Q,4,127.68426,5.004870649106302
2019,2019-05-01,09W,4,159.59291,6.519051917813814
2019,2019-05-01,04H,2,93.72417,3.7187703844780384
2019,2019-05-01,04E,3,223.39784,5.554949273920828
2019,2019-05-01,15A,4,191.48918,2.971588764742396
2019,2019-05-01,07V,3,95.76319,13.270952050997781
2019,2019-05-01,08G,3,302.20155,17.059077053344623
2019,2019-05-01,13T,6,287.25238,5.9098131917870225
2019,2019-05-01,05X,1,95.73839,6.93806725125009
2019,2019-05-01,03T,4,191.46438,6.236218487394958
2019,2019-05-01,03H,3,95.76319,3.881452253566796
2019,2019-05-01,10A,3,127.67184999999999,5.201542065593808
2019,2019-05-01,99H,1,63.82973,8.398648684210526
2019,2019-05-01,07N,1,127.64706,7.974950643508683
2019,2019-05-01,04G,6,223.43504000000001,3.8811019628278616
2019,2019-05-01,10Q,3,159.58052,3.872185771134621
2019,2019-05-01,02W,1,31.92106,3.6216314953483093
2019,2019-05-01,09E,3,366.12818,15.606486786018754
2019,2019-05-01,09G,5,191.51398,3.773377073728179
2019,2019-05-01,06T,3,159.58052,3.480415258118689
2019,2019-05-01,08Q,3,191.48919,2.502014660151044
2019,2019-05-01,01W,3,542.4845,25.454415352852855
2019,2019-05-01,01G,2,93.72417,14.515126219606628
2019,2019-05-01,07L,4,30.24093,3.6035426596758815
2019,2019-05-01,00C,1,31.92106,3.0773218933770363
2019,2019-05-01,99E,3,95.76319,7.657379657764272
2019,2019-05-01,00N,1,31.92106,1.59080334894847
2019,2019-05-01,15M,12,679.24654,5.180777368449153
2019,2019-05-01,07J,1,31.90866,7.462268475210477
2019,2019-05-01,00L,4,366.03128,7.759338604710321
2019,2019-05-01,04V,17,877.7866799999999,11.82554669396993
2019,2019-05-01,03W,9,404.39110999999997,4.122401626977654
2019,2019-05-01,08D,6,414.88703999999996,9.882262820665508
2019,2019-05-01,99C,4,247.01242,12.423922140629715
2019,2019-05-01,03A,1,63.82973,8.56430028176573
2019,2019-05-01,02Y,3,159.58051,3.8843441326095953
2019,2019-05-01,05L,7,315.12019,3.940874290287886
2019,2019-05-01,99J,11,446.8204999999999,5.818884461113715
2019,2019-05-01,99F,2,191.47679,5.578185340558178
2019,2019-05-01,01F,1,63.82973,7.479462151394422
2019,2019-05-01,03Q,4,159.56811,10.813778124152886
2019,2019-05-01,07X,1,31.92106,8.507745202558635
2019,2019-05-01,11A,4,319.12384,7.422520351676978
2019,2019-05-01,06Y,6,266.05203,4.277363826366559
2019,2019-05-01,10V,1,63.82973,7.009634307050296
2019,2019-05-01,03F,1,95.73839,3.6441226400730815
2019,2019-05-01,05N,5,319.14865,9.014480002259631
2019,2019-05-01,05H,1,63.82973,6.091785646115671
2019,2019-05-01,09C,2,63.84213,3.063441938579654
2019,2019-05-01,05G,11,468.53323,6.381460753735307
2019,2019-05-01,08L,5,306.68889,7.3583552868350965
2019,2019-05-01,05R,4,191.47679,5.895765926655787
2019,2019-05-01,08H,5,340.52419,11.440807351162476
2019,2019-05-01,08V,6,191.52637,3.8683599604128376
2019,2019-05-01,04N,3,155.40247,3.2015341985990937
2019,2019-05-01,03K,3,95.76318,2.205000690766751
2019,2019-05-01,03N,14,883.0830699999999,10.852819501284273
2019,2019-05-01,03M,1,63.82973,3.1068255049890485
2019,2019-05-01,04Y,3,159.58052,9.279555736465662
2019,2019-05-01,00M,10,383.02795000000003,5.548556466566231
2019,2019-05-01,07K,1,106.47152,10.563698779640838
2019,2019-05-01,04D,7,255.34369999999998,5.939054286644647
2019,2019-05-01,01H,1,63.82973,5.068667513698086
2019,2019-05-01,01V,1,95.73839,23.419371330724072
2019,2019-05-01,10R,2,95.75079,4.117959315327713
2019,2019-05-01,08K,9,1180.73219,15.259472323817155
2019,2019-05-01,02D,2,95.75079,3.0099899405865895
2019,2019-05-01,15D,1,31.92106,4.3084167903900665
2019,2019-05-01,08C,3,183.08268,10.536526243093922
2019,2019-05-01,08R,1,63.82973,2.156482651440927
2019,2019-05-01,07M,3,223.39785,6.665409058360186
2019,2019-05-01,10D,2,63.84212,2.383591696535245
