year,month,pct,total_items,total_cost
2017,2017-05-01,05C,3,159.2876
2017,2017-05-01,04K,5,252.81015000000002
2017,2017-05-01,10R,3,222.98776
2017,2017-05-01,05Y,7,130.53679
2017,2017-05-01,02W,2,127.42512
2017,2017-05-01,03M,2,73.01302
2017,2017-05-01,15M,25,951.16039
2017,2017-05-01,01H,7,347.83662000000004
2017,2017-05-01,01J,7,173.33755000000002
2017,2017-05-01,04L,1,31.86248
2017,2017-05-01,00L,8,361.15128
2017,2017-05-01,05D,7,382.27536
2017,2017-05-01,04M,4,159.3
2017,2017-05-01,10D,3,44.61237
2017,2017-05-01,09C,4,80.79942
2017,2017-05-01,06Y,6,191.13768
2017,2017-05-01,00P,11,348.77383000000003
2017,2017-05-01,04V,17,741.1658199999999
2017,2017-05-01,06L,12,618.2211199999999
2017,2017-05-01,00D,7,344.16952000000003
2017,2017-05-01,05T,2,62.14054
2017,2017-05-01,08W,16,905.04624
2017,2017-05-01,02E,1,31.86248
2017,2017-05-01,08F,7,344.16952
2017,2017-05-01,03Q,9,296.9165
2017,2017-05-01,02M,3,127.57126000000001
2017,2017-05-01,08K,18,1071.59998
2017,2017-05-01,01E,1,63.71256
2017,2017-05-01,00J,19,875.5560800000001
2017,2017-05-01,01R,3,21.764960000000002
2017,2017-05-01,08N,19,882.64192
2017,2017-05-01,08P,2,63.72496
2017,2017-05-01,03H,6,286.72512
2017,2017-05-01,07P,17,1219.05108
2017,2017-05-01,08J,6,143.24217000000002
2017,2017-05-01,02T,4,205.16419000000002
2017,2017-05-01,12D,4,187.00464
2017,2017-05-01,10J,9,272.14115
2017,2017-05-01,03L,3,184.86952
2017,2017-05-01,07L,13,388.18287000000004
2017,2017-05-01,11N,39,1639.3921999999998
2017,2017-06-01,06N,16,963.40561
2017,2017-06-01,02G,1,31.83547
2017,2017-06-01,00C,5,164.3157
2017,2017-06-01,03D,9,371.44664
2017,2017-06-01,01A,13,524.578
2017,2017-06-01,02X,3,68.93281999999999
2017,2017-06-01,05T,7,183.39660000000003
2017,2017-06-01,11N,46,1604.99442
2017,2017-06-01,03W,37,1524.73418
2017,2017-06-01,02W,2,127.31708
2017,2017-06-01,14L,7,168.12664
2017,2017-06-01,02Q,3,98.39465
2017,2017-06-01,07R,13,577.0848799999999
2017,2017-06-01,09P,4,159.16495
2017,2017-06-01,04N,4,186.83378
2017,2017-06-01,03L,1,63.65854
2017,2017-06-01,99D,8,307.90364
2017,2017-06-01,RJ8,1,19.20995
2017,2017-06-01,10X,7,234.33275000000003
2017,2017-06-01,10R,8,564.53078
2017,2017-06-01,07H,16,746.17332
2017,2017-06-01,09D,6,369.42572
2017,2017-06-01,03F,9,419.98904000000005
2017,2017-06-01,03N,9,419.55374000000006
2017,2017-06-01,08G,6,191.01282
2017,2017-06-01,00X,1,4.66175
2017,2017-06-01,99K,9,223.60901
2017,2017-06-01,06A,4,73.19633
2017,2017-06-01,10D,6,334.90012
2017,2017-06-01,08Q,14,543.40153
2017,2017-06-01,12F,19,282.86668
2017,2017-06-01,09L,4,193.97766000000001
2017,2017-06-01,05X,2,127.31708
2017,2017-06-01,05R,1,36.8501
2017,2017-06-01,01G,6,143.03553
2017,2017-06-01,05L,5,252.62563999999998
2017,2017-06-01,04M,1,31.83547
2017,2017-06-01,15C,27,1138.3644800000002
2017,2017-06-01,99H,7,477.99593
2017,2017-06-01,05Y,10,291.11616000000004
2017,2017-06-01,03T,10,360.84516999999994
2017,2017-06-01,08R,12,512.9114500000001
2017,2017-06-01,08Y,16,1235.32612
2017,2017-06-01,10L,7,243.35724
2017,2017-06-01,10K,4,217.14926
2017,2017-06-01,00M,10,332.54533000000004
2017,2017-06-01,04E,2,127.31708
2017,2017-06-01,08W,13,880.94888
2017,2017-06-01,03Q,7,200.24968
2017,2017-06-01,06D,1,31.83547
2017,2017-06-01,11E,4,233.49089
2017,2017-06-01,09J,9,381.98843999999997
2017,2017-06-01,07G,1,31.83547
2017,2017-06-01,13T,12,668.43327
2017,2017-06-01,99N,6,222.83589
2017,2017-06-01,01W,3,604.67555
2017,2017-06-01,01H,9,471.19489
2017,2017-06-01,99A,17,315.92901
2017,2017-06-01,08V,16,482.45663
2017,2017-06-01,04V,16,708.7406599999999
2017,2017-06-01,11A,21,900.77106
2017,2017-06-01,04F,1,63.65854
2017,2017-06-01,04L,5,238.83503000000002
2017,2017-06-01,02A,9,313.25464999999997
2017,2017-06-01,99G,7,362.53267000000005
2017,2017-06-01,09E,10,573.69715
2017,2017-06-01,06K,28,1542.03321
2017,2017-06-01,00K,8,477.44525000000004
2017,2017-06-01,06T,8,456.31438
2017,2017-06-01,04H,4,158.25448
2017,2017-06-01,07P,13,785.2333500000001
2017,2017-06-01,15E,39,2139.9433200000003
2017,2017-06-01,02M,4,117.00586
2017,2017-06-01,15D,4,230.65862000000004
2017,2017-06-01,00V,5,242.22104000000002
2017,2017-06-01,10A,4,131.71151
2017,2017-06-01,09C,2,40.36546
2017,2017-06-01,09N,5,163.82670000000002
2017,2017-06-01,05D,5,191.00042000000002
2017,2017-06-01,10J,7,196.76745
2017,2017-06-01,07X,26,1004.94223
2017,2017-06-01,00Q,4,289.08566
2017,2017-06-01,02H,8,190.49856
2017,2017-06-01,02P,6,192.58791
2017,2017-06-01,04D,6,286.05224000000004
2017,2017-06-01,09G,16,896.4002800000001
2017,2017-06-01,11X,26,1190.45113
2017,2017-06-01,10E,5,219.03579000000002
2017,2017-06-01,02F,4,135.0264
2017,2017-06-01,08E,16,744.41723
2017,2017-06-01,10V,16,648.73701
2017,2017-06-01,07J,11,437.97614000000004
2017,2017-06-01,12D,11,317.43906
2017,2017-06-01,03J,5,437.2013
2017,2017-06-01,99E,5,222.82349
2017,2017-06-01,08L,10,335.39615000000003
2017,2017-06-01,08P,7,286.49442999999997
2017,2017-06-01,06L,15,717.1073900000001
2017,2017-06-01,08F,7,331.14302
2017,2017-06-01,08T,11,378.90495
2017,2017-06-01,06Y,9,386.80859999999996
2017,2017-06-01,07M,27,1140.95876
2017,2017-06-01,03A,6,273.21933
2017,2017-06-01,08J,3,95.50641
2017,2017-06-01,04Y,6,350.12817
2017,2017-06-01,06M,6,238.81169
2017,2017-06-01,08A,7,362.96609
2017,2017-06-01,09F,9,381.98843999999997
2017,2017-06-01,07K,6,345.96153
2017,2017-06-01,14Y,7,195.61587
2017,2017-06-01,99F,7,350.4313
2017,2017-06-01,05J,2,95.49401
2017,2017-06-01,07V,13,569.5328700000001
2017,2017-06-01,08X,1,16.8501
2017,2017-06-01,09Y,9,397.89071
2017,2017-06-01,10C,2,68.32029
2017,2017-06-01,02E,6,210.84941999999998
2017,2017-06-01,05Q,5,218.66925
2017,2017-06-01,01J,9,419.21468000000004
2017,2017-06-01,11J,19,844.91698
2017,2017-06-01,99J,18,616.8425
2017,2017-06-01,07L,9,225.25508000000002
2017,2017-06-01,00P,23,758.69839
2017,2017-06-01,99C,10,475.44913
2017,2017-06-01,01F,2,13.972859999999999
2017,2017-06-01,03E,2,95.49401
2017,2017-06-01,01D,3,159.15255000000002
2017,2017-06-01,02Y,17,545.19901
2017,2017-06-01,04G,20,698.7637400000001
2017,2017-06-01,08C,7,424.69131
2017,2017-06-01,01E,1,59.5167
2017,2017-06-01,00R,1,16.8501
2017,2017-06-01,03K,5,188.97949999999997
2017,2017-06-01,04K,6,543.38752
2017,2017-06-01,00D,6,375.68848
2017,2017-06-01,09W,21,431.30174999999997
2017,2017-06-01,00N,1,31.83547
2017,2017-06-01,02N,7,215.91054000000003
2017,2017-06-01,99M,7,234.54020000000003
2017,2017-06-01,04C,19,883.39788
2017,2017-06-01,15F,20,1412.58837
2017,2017-06-01,02T,2,95.49401
2017,2017-06-01,05V,4,131.96643
2017,2017-06-01,03R,15,1404.9521900000002
2017,2017-06-01,07Y,13,1039.6956300000002
2017,2017-06-01,01C,4,154.87178
2017,2017-06-01,01V,6,141.84864000000002
2017,2017-06-01,07T,25,1048.55402
2017,2017-06-01,03H,7,445.60978
2017,2017-06-01,08D,14,676.98806
2017,2017-06-01,06H,29,1188.8620600000002
2017,2017-06-01,06Q,9,413.79911000000004
2017,2017-06-01,03M,2,18.58518
2017,2017-06-01,01R,3,45.039609999999996
2017,2017-06-01,09X,12,937.99819
2017,2017-06-01,15M,32,1715.4852100000003
2017,2017-06-01,06V,7,231.39164
2017,2017-06-01,00L,9,326.97638
2017,2017-06-01,09H,2,63.67094
2017,2017-06-01,07N,10,658.8725900000001
2017,2017-06-01,RRF,1,29.81455
2017,2017-06-01,02D,3,76.52739
2017,2017-06-01,08M,13,715.5559900000001
2017,2017-06-01,04Q,2,95.49401
2017,2017-06-01,01Y,5,110.14974000000001
2017,2017-06-01,02R,6,191.01281999999998
2017,2017-06-01,08N,23,1101.85599
2017,2017-06-01,05N,13,531.07176
2017,2017-06-01,06F,7,286.49443
2017,2017-06-01,08K,18,1349.48801
2017,2017-06-01,05F,1,63.65854
2017,2017-06-01,15A,20,698.92329
2017,2017-06-01,10Q,14,821.2858600000001
2017,2017-06-01,00Y,3,157.13163
2017,2017-06-01,05A,7,239.78224
2017,2017-06-01,11M,34,1490.2994800000001
2017,2017-06-01,15N,93,4689.37859
2017,2017-06-01,00J,17,838.6904200000001
2017,2017-06-01,07Q,13,610.4473800000001
2017,2017-06-01,05G,29,1131.7644799999998
2017,2017-06-01,08H,32,1044.56576
2017,2017-06-01,06W,8,288.67407000000003
2017,2017-06-01,07W,9,795.68836
2017,2017-06-01,09A,18,812.38602
2017,2017-06-01,01K,3,56.11343
2017,2017-06-01,06P,10,374.83043000000004
2017,2017-06-01,05H,3,82.24371000000001
2017,2017-06-01,00T,7,131.78351
2017,2017-06-01,05W,16,481.67879
2017,2017-06-01,01X,3,25.01215
2017,2017-06-01,05C,7,527.3883900000001
2017,2017-06-01,03V,2,63.67094
2017,2017-07-01,01J,7,180.91621
2017,2017-07-01,02F,1,39.51122
2017,2017-07-01,09X,10,458.1182
2017,2017-07-01,04F,3,286.15018
2017,2017-07-01,12F,19,284.48976000000005
2017,2017-07-01,02H,5,553.43961
2017,2017-07-01,04K,5,409.06005999999996
2017,2017-07-01,03T,6,222.56951
2017,2017-07-01,12D,6,237.04753
2017,2017-07-01,04L,5,302.17015000000004
2017,2017-07-01,05Q,11,532.27226
2017,2017-07-01,00C,6,227.73988
2017,2017-07-01,05Y,10,431.19016999999997
2017,2017-07-01,04M,4,222.58192
2017,2017-07-01,08T,7,326.66506
2017,2017-07-01,08P,4,127.21092
2017,2017-07-01,07P,7,612.62432
2017,2017-07-01,00D,9,407.12968
2017,2017-07-01,01D,2,95.39579
2017,2017-07-01,99F,4,201.48528000000002
2017,2017-07-01,06T,4,317.95292
2017,2017-07-01,09P,5,218.95154
2017,2017-07-01,00T,4,194.81449
2017,2017-07-01,05H,1,63.59306
2017,2017-07-01,04Y,2,95.39579
2017,2017-07-01,02E,2,135.70735000000002
2017,2017-07-01,05L,8,474.93543999999997
2017,2017-07-01,08H,35,1252.56342
2017,2017-07-01,10J,8,265.89448000000004
2017,2017-07-01,06D,2,63.59306
2017,2017-07-01,01K,2,41.07337
2017,2017-07-01,03M,4,134.53054
2017,2017-07-01,01V,4,110.72976
2017,2017-07-01,07J,7,284.10663
2017,2017-07-01,05V,6,286.16257
2017,2017-07-01,99K,12,378.17995
2017,2017-07-01,15D,7,304.56525
2017,2017-07-01,04N,3,123.03625
2017,2017-07-01,02P,7,243.98171000000002
2017,2017-07-01,99G,7,413.3611
2017,2017-07-01,04C,14,644.2278200000001
2017,2017-07-01,09W,18,541.6328699999999
2017,2017-07-01,99H,8,337.14340000000004
2017,2017-07-01,99M,11,871.41378
2017,2017-07-01,11J,16,756.02351
2017,2017-07-01,08K,18,1076.13806
2017,2017-07-01,01H,7,349.78043
2017,2017-07-01,05N,21,922.5897500000001
2017,2017-07-01,10Q,12,876.47928
2017,2017-07-01,05X,6,349.76804000000004
2017,2017-07-01,02D,1,31.80273
2017,2017-07-01,01X,10,149.68223
2017,2017-07-01,05J,3,64.74307
2017,2017-07-01,04H,3,152.07873
2017,2017-07-01,09H,3,222.56952
2017,2017-07-01,02M,8,228.19074999999998
2017,2017-07-01,10A,5,195.16922000000002
2017,2017-07-01,00M,12,475.18503
2017,2017-07-01,07K,5,313.80304
2017,2017-07-01,14L,12,456.80542
2017,2017-07-01,04D,8,320.41061
2017,2017-07-01,10V,13,612.50443
2017,2017-07-01,03D,7,210.89607
2017,2017-07-01,01A,11,612.66151
2017,2017-07-01,03K,10,388.85987
2017,2017-07-01,08G,6,168.80534
2017,2017-07-01,00X,1,63.59306
2017,2017-07-01,03F,10,319.53184999999996
2017,2017-07-01,07H,13,624.56388
2017,2017-07-01,11E,7,381.55836999999997
2017,2017-07-01,09F,12,612.68632
2017,2017-07-01,99J,20,761.9161200000001
2017,2017-07-01,01G,5,166.37835
2017,2017-07-01,05C,1,63.59306
2017,2017-07-01,07W,8,390.85381000000007
2017,2017-07-01,08C,6,155.08857
2017,2017-07-01,99N,8,301.60219
2017,2017-07-01,02Q,3,66.84331
2017,2017-07-01,00J,20,981.986
2017,2017-07-01,02W,2,127.18612999999999
2017,2017-07-01,06K,22,1461.83885
2017,2017-07-01,08Y,17,967.1331700000001
2017,2017-07-01,10K,8,441.66472999999996
2017,2017-07-01,02A,6,201.09550000000002
2017,2017-07-01,03N,9,407.87163999999996
2017,2017-07-01,06V,6,241.73502
2017,2017-07-01,15C,28,1243.11021
2017,2017-07-01,07G,1,31.80273
2017,2017-07-01,01C,5,95.29675999999999
2017,2017-07-01,99A,21,419.95735
2017,2017-07-01,02X,3,104.66643
2017,2017-07-01,99D,8,349.76803
2017,2017-07-01,08D,11,502.91407000000004
2017,2017-07-01,08X,7,572.31276
2017,2017-07-01,00Y,2,132.55696999999998
2017,2017-07-01,02N,5,204.99498
2017,2017-07-01,09D,13,962.6165699999999
2017,2017-07-01,00P,11,475.18188
2017,2017-07-01,09E,11,519.43174
2017,2017-07-01,13T,16,699.58568
2017,2017-07-01,08F,8,426.18593
2017,2017-07-01,04Q,2,95.39579
2017,2017-07-01,02Y,9,344.55729
2017,2017-07-01,11M,36,1613.6275099999998
2017,2017-07-01,15F,21,1007.5163400000001
2017,2017-07-01,00N,1,31.80273
2017,2017-07-01,06Q,10,410.43092
2017,2017-07-01,07V,18,615.08515
2017,2017-07-01,05W,20,725.9192200000001
2017,2017-07-01,11N,43,1594.29992
2017,2017-07-01,06P,6,413.33631
2017,2017-07-01,07Q,18,752.0220300000001
2017,2017-07-01,10E,3,200.04983000000001
2017,2017-07-01,09C,5,167.51007
2017,2017-07-01,01R,3,159.13512000000003
2017,2017-07-01,04G,14,633.11467
2017,2017-07-01,01W,5,536.36018
2017,2017-07-01,00L,11,572.32515
2017,2017-07-01,06A,6,142.67753
2017,2017-07-01,05D,9,486.21241
2017,2017-07-01,08A,7,362.59287
2017,2017-07-01,11X,31,1397.34947
2017,2017-07-01,09L,4,193.77826
2017,2017-07-01,10C,4,163.64582
2017,2017-07-01,09N,8,476.94177
2017,2017-07-01,05R,5,254.34744999999998
2017,2017-07-01,05A,11,401.09827
2017,2017-07-01,06M,8,351.74938
2017,2017-07-01,04V,10,413.3859
2017,2017-07-01,08Q,14,587.70829
2017,2017-07-01,08L,12,790.81588
2017,2017-07-01,14Y,6,195.4147
2017,2017-07-01,03Q,8,237.4995
2017,2017-07-01,02R,4,254.37225
2017,2017-07-01,06H,42,2137.83986
2017,2017-07-01,06L,10,453.8154
2017,2017-07-01,03V,2,63.60546
2017,2017-07-01,07N,10,464.94809000000004
2017,2017-07-01,03A,5,254.38464
2017,2017-07-01,15M,30,1497.9841800000002
2017,2017-07-01,08M,19,1484.8831799999998
2017,2017-07-01,09J,6,254.38464000000002
2017,2017-07-01,03J,6,296.88107
2017,2017-07-01,10D,4,56.474830000000004
2017,2017-07-01,01F,4,50.41821
2017,2017-07-01,99C,8,409.23603
2017,2017-07-01,05G,21,636.57491
2017,2017-07-01,08N,12,785.57167
2017,2017-07-01,00Q,5,384.17181
2017,2017-07-01,05T,5,221.05223
2017,2017-07-01,06W,8,325.35718
2017,2017-07-01,07Y,15,1214.56203
2017,2017-07-01,15N,71,3265.5499
2017,2017-07-01,15A,20,730.8254400000001
2017,2017-07-01,10L,8,484.11043
2017,2017-07-01,06Y,9,392.23966
2017,2017-07-01,06F,19,780.45345
2017,2017-07-01,08E,7,411.34236
2017,2017-07-01,10R,4,222.58192
2017,2017-07-01,03L,5,295.24028999999996
2017,2017-07-01,02T,4,217.80317000000002
2017,2017-07-01,99E,9,486.23721
2017,2017-07-01,07T,17,772.2348
2017,2017-07-01,00K,9,441.03876
2017,2017-07-01,01Y,3,78.02166
2017,2017-07-01,04E,3,222.56953
2017,2017-07-01,08R,7,263.68009
2017,2017-07-01,03E,5,327.21116
2017,2017-07-01,07M,20,860.1664499999999
2017,2017-07-01,07X,19,1119.39968
2017,2017-07-01,09G,19,843.20657
2017,2017-07-01,07R,9,532.27229
2017,2017-07-01,08W,11,602.13395
2017,2017-07-01,09A,14,434.16507
2017,2017-07-01,08J,7,285.11729
2017,2017-07-01,10X,5,173.42537000000002
2017,2017-07-01,07L,7,157.32897
2017,2017-07-01,03H,6,317.9653
2017,2017-07-01,03R,15,1366.51551
2017,2017-07-01,09Y,6,294.7086
2017,2017-07-01,05F,4,180.29789
2017,2017-07-01,15E,32,1738.05967
2017,2017-07-01,06N,11,296.81813999999997
2017,2017-07-01,03W,36,1177.67132
2017,2017-07-01,08V,15,638.94266
2017,2017-07-01,11A,25,916.11197
2017,2017-07-01,00V,5,214.31937
2017,2017-08-01,00L,8,315.97103000000004
2017,2017-08-01,15M,19,1232.4261900000001
2017,2017-08-01,03F,9,403.79317000000003
2017,2017-08-01,05Y,5,163.33601000000002
2017,2017-08-01,05G,21,880.3988300000001
2017,2017-08-01,09A,25,958.0924
2017,2017-08-01,10K,6,401.01534000000004
2017,2017-08-01,01A,10,500.17874
2017,2017-08-01,06Q,13,591.85576
2017,2017-08-01,08N,23,1186.66179
2017,2017-08-01,08J,4,114.10022
2017,2017-08-01,00P,17,653.83996
2017,2017-08-01,05H,3,82.16550000000001
2017,2017-08-01,06P,12,699.57783
2017,2017-08-01,03T,7,233.30605000000003
2017,2017-08-01,08H,22,806.0998500000001
2017,2017-08-01,08G,4,127.22076
2017,2017-08-01,07P,17,994.7978800000001
2017,2017-08-01,03D,9,339.40061000000003
2017,2017-08-01,04D,6,317.98992
2017,2017-08-01,99M,14,575.3941000000001
2017,2017-08-01,99E,5,254.40435000000002
2017,2017-08-01,05D,3,222.57435
2017,2017-08-01,15C,24,1220.16111
2017,2017-08-01,10V,16,839.93155
2017,2017-08-01,02F,2,63.61038
2017,2017-08-01,02G,1,89.13407
2017,2017-08-01,01F,4,172.94835
2017,2017-08-01,00R,1,31.80519
2017,2017-08-01,00M,10,522.78619
2017,2017-08-01,11N,45,1425.7455300000001
2017,2017-08-01,03A,6,335.74225
2017,2017-08-01,05C,8,631.91726
2017,2017-08-01,06T,13,619.3353400000001
2017,2017-08-01,04C,20,994.6094500000002
2017,2017-08-01,09G,14,588.24561
2017,2017-08-01,09E,6,186.96168
2017,2017-08-01,01C,6,218.32254
2017,2017-08-01,03H,5,222.61156
2017,2017-08-01,04K,4,256.71085
2017,2017-08-01,08K,13,821.79833
2017,2017-08-01,99J,23,758.51647
2017,2017-08-01,10L,5,291.65454
2017,2017-08-01,10R,6,536.61407
2017,2017-08-01,06A,2,9.75524
2017,2017-08-01,01R,5,113.25211
2017,2017-08-01,02H,5,388.19699
2017,2017-08-01,07K,5,282.04692
2017,2017-08-01,01X,5,65.19899
2017,2017-08-01,09W,21,432.6068599999999
2017,2017-08-01,00K,3,127.20837
2017,2017-08-01,04H,3,152.65338
2017,2017-08-01,05X,7,445.1859
2017,2017-08-01,00T,2,35.8408
2017,2017-08-01,01D,5,250.26654000000002
2017,2017-08-01,02X,7,370.21458
2017,2017-08-01,07M,23,1037.89586
2017,2017-08-01,10Q,15,1589.82564
2017,2017-08-01,03K,8,325.27958
2017,2017-08-01,08W,17,967.9314999999999
2017,2017-08-01,99N,8,251.51151
2017,2017-08-01,00D,10,417.86811
2017,2017-08-01,04L,2,63.61038
2017,2017-08-01,05V,7,266.03971
2017,2017-08-01,09X,9,384.83552
2017,2017-08-01,03N,14,619.2633000000001
2017,2017-08-01,03J,6,360.48963000000003
2017,2017-08-01,06M,2,79.27426
2017,2017-08-01,04N,3,158.98876
2017,2017-08-01,10D,6,93.65415
2017,2017-08-01,01V,6,186.73078
2017,2017-08-01,03E,3,252.41794000000002
2017,2017-08-01,08E,6,474.9474
2017,2017-08-01,07V,13,476.04937
2017,2017-08-01,02E,7,521.01243
2017,2017-08-01,99G,5,286.19715
2017,2017-08-01,06Y,7,254.37953
2017,2017-08-01,08V,10,305.25271
2017,2017-08-01,00Y,1,95.39078
2017,2017-08-01,99C,9,445.21069
2017,2017-08-01,06H,37,1698.43136
2017,2017-08-01,07G,6,339.30060000000003
2017,2017-08-01,07R,6,318.00232
2017,2017-08-01,14Y,6,263.70661
2017,2017-08-01,02M,4,131.8657
2017,2017-08-01,01T,2,23.249450000000003
2017,2017-08-01,02R,7,221.12347
2017,2017-08-01,01G,9,230.20042999999998
2017,2017-08-01,04F,1,63.59799
2017,2017-08-01,05Q,4,195.4389
2017,2017-08-01,04Y,4,190.80636
2017,2017-08-01,07T,27,1051.66873
2017,2017-08-01,11X,26,1079.5154
2017,2017-08-01,09P,4,127.20837
2017,2017-08-01,00N,2,63.61039
2017,2017-08-01,02T,2,95.40318
2017,2017-08-01,05L,8,432.68489000000005
2017,2017-08-01,04E,2,127.19597
2017,2017-08-01,06N,14,540.10617
2017,2017-08-01,08C,10,656.3140599999999
2017,2017-08-01,15D,4,158.6942
2017,2017-08-01,11J,21,959.5399600000001
2017,2017-08-01,07X,22,1109.1585499999999
2017,2017-08-01,03V,1,44.61861
2017,2017-08-01,01Y,2,63.61038
2017,2017-08-01,05W,22,739.6438
2017,2017-08-01,08Y,12,407.48915
2017,2017-08-01,08L,6,413.38071
2017,2017-08-01,15A,21,847.37535
2017,2017-08-01,02Y,14,501.37672
2017,2017-08-01,15E,35,2977.22786
2017,2017-08-01,06V,7,233.17811
2017,2017-08-01,07H,14,696.4858
2017,2017-08-01,08R,9,274.64992
2017,2017-08-01,10J,8,233.03044
2017,2017-08-01,12F,21,311.55328
2017,2017-08-01,08T,4,133.41093
2017,2017-08-01,01W,4,663.56044
2017,2017-08-01,05J,2,190.78156
2017,2017-08-01,99D,9,332.75766
2017,2017-08-01,07Q,17,768.4379
2017,2017-08-01,02W,2,127.19597
2017,2017-08-01,01K,7,246.84163
2017,2017-08-01,02P,7,132.28481
2017,2017-08-01,15N,77,3826.8809699999997
2017,2017-08-01,11A,23,777.1451500000001
2017,2017-08-01,00C,7,288.83405
2017,2017-08-01,00X,3,66.24880999999999
2017,2017-08-01,03W,39,1606.50135
2017,2017-08-01,09Y,11,588.29382
2017,2017-08-01,99F,3,74.3173
2017,2017-08-01,13T,10,508.80868
2017,2017-08-01,15F,27,1722.32189
2017,2017-08-01,03R,11,842.9454099999999
2017,2017-08-01,07L,9,284.53709000000003
2017,2017-08-01,08F,7,288.96825
2017,2017-08-01,07N,13,685.70876
2017,2017-08-01,08Q,12,528.4495300000001
2017,2017-08-01,09H,2,63.61038
2017,2017-08-01,14L,9,297.65015
2017,2017-08-01,02A,9,146.13295
2017,2017-08-01,03L,5,333.31265
2017,2017-08-01,11M,29,1229.83968
2017,2017-08-01,00J,18,836.0206700000001
2017,2017-08-01,08D,13,731.39544
2017,2017-08-01,07J,12,545.76063
2017,2017-08-01,07Y,15,1102.31719
2017,2017-08-01,08X,1,31.80519
2017,2017-08-01,10A,4,99.79352999999999
2017,2017-08-01,10C,6,183.29933
2017,2017-08-01,09F,5,159.02595
2017,2017-08-01,00V,7,305.6013
2017,2017-08-01,12D,5,123.36547999999999
2017,2017-08-01,09J,7,349.80753000000004
2017,2017-08-01,03Q,7,227.22556000000003
2017,2017-08-01,02N,6,236.90363
2017,2017-08-01,06W,5,180.64062000000004
2017,2017-08-01,99H,14,723.5596400000001
2017,2017-08-01,09N,7,272.98407000000003
2017,2017-08-01,01H,5,222.61156
2017,2017-08-01,05T,6,200.74845
2017,2017-08-01,04G,12,462.2314
2017,2017-08-01,05N,17,623.6230200000001
2017,2017-08-01,99K,5,158.73598000000004
2017,2017-08-01,02D,2,68.25532
2017,2017-08-01,04V,16,636.04187
2017,2017-08-01,09C,3,95.40317
2017,2017-08-01,00Q,2,156.96986
2017,2017-08-01,01E,1,59.46018
2017,2017-08-01,09L,4,190.80636
2017,2017-08-01,05R,4,210.76756
2017,2017-08-01,08M,12,642.5076200000001
2017,2017-08-01,03M,3,59.87820000000001
2017,2017-08-01,99A,17,359.01698999999996
2017,2017-08-01,06F,13,657.5153400000002
2017,2017-08-01,08A,10,744.17165
2017,2017-08-01,10E,5,373.29991
2017,2017-08-01,06K,24,1731.3792
2017,2017-08-01,01J,7,200.74055
2017,2017-08-01,04M,4,159.01356
2017,2017-08-01,07W,13,873.13059
2017,2017-08-01,09D,14,969.19897
2017,2017-08-01,08P,5,216.35483
2017,2017-08-01,05F,2,190.78156
2017,2017-08-01,11E,2,95.39078
2017,2017-08-01,02Q,3,67.34065000000001
2017,2017-08-01,05A,6,219.11177999999998
2017,2017-08-01,06L,12,499.57824
2017,2017-08-01,10X,3,75.09633000000001
2017,2017-09-01,02A,5,262.21838
2017,2017-09-01,03K,8,325.64376000000004
2017,2017-09-01,05Q,5,282.36274000000003
2017,2017-09-01,08E,18,1129.39806
2017,2017-09-01,04G,20,629.9193300000001
2017,2017-09-01,05A,7,274.21484
2017,2017-09-01,05F,5,254.67687999999998
2017,2017-09-01,10A,5,131.74598
2017,2017-09-01,12F,21,405.20008
2017,2017-09-01,02W,2,127.33844
2017,2017-09-01,04H,3,132.80184
2017,2017-09-01,06H,41,1882.3944700000002
2017,2017-09-01,06K,30,1114.0753200000001
2017,2017-09-01,07X,23,924.35393
2017,2017-09-01,09G,14,730.98334
2017,2017-09-01,13T,13,604.90099
2017,2017-09-01,99H,12,565.28455
2017,2017-09-01,01A,12,619.5737799999999
2017,2017-09-01,00D,7,322.81345000000005
