month,supplier,practice,pct,chemical_code,chemical,total_items,total_cost
2019-01-01,EMIS,L83052,15N,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,F82018,07L,0402020Z0,Zuclopenthixol Decanoate,2,6.07213
2019-01-01,EMIS,A84614,00L,0402020Z0,Zuclopenthixol Decanoate,4,19.658170000000002
2019-01-01,EMIS,P92626,02H,0402020Z0,Zuclopenthixol Decanoate,2,11.91946
2019-01-01,EMIS,K84013,10Q,0402020Z0,Zuclopenthixol Decanoate,7,40.37442
2019-01-01,EMIS,L83087,15N,0402020Z0,Zuclopenthixol Decanoate,6,38.34485
2019-01-01,EMIS,A87019,99C,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,TPP,D82050,06Y,0402020Z0,Zuclopenthixol Decanoate,1,7.01782
2019-01-01,EMIS,N83028,01J,0402020Z0,Zuclopenthixol Decanoate,2,19.87369
2019-01-01,TPP,C84059,04H,0402020Z0,Zuclopenthixol Decanoate,1,14.62761
2019-01-01,TPP,B81097,03F,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,EMIS,M84059,05R,0402020Z0,Zuclopenthixol Decanoate,8,38.25825
2019-01-01,TPP,A83034,00C,0402020Z0,Zuclopenthixol Decanoate,2,11.69466
2019-01-01,EMIS,A82012,01H,0402020Z0,Zuclopenthixol Decanoate,2,17.77608
2019-01-01,TPP,B86014,15F,0402020Z0,Zuclopenthixol Decanoate,2,11.91946
2019-01-01,TPP,A83025,00D,0402020Z0,Zuclopenthixol Decanoate,3,8.771
2019-01-01,Vision,G82037,99J,0402020Z0,Zuclopenthixol Decanoate,1,3.03607
2019-01-01,TPP,B82016,03E,0402020Z0,Zuclopenthixol Decanoate,1,13.91396
2019-01-01,TPP,B86057,15F,0402020Z0,Zuclopenthixol Decanoate,7,59.41999
2019-01-01,EMIS,M91613,05Y,0402020Z0,Zuclopenthixol Decanoate,1,11.80706
2019-01-01,EMIS,Y02117,08D,0402020Z0,Zuclopenthixol Decanoate,2,49.26094
2019-01-01,EMIS,A82617,01H,0402020Z0,Zuclopenthixol Decanoate,3,17.54199
2019-01-01,TPP,J84013,10L,0402020Z0,Zuclopenthixol Decanoate,1,17.66367
2019-01-01,EMIS,G81025,09P,0402020Z0,Zuclopenthixol Decanoate,9,32.16032
2019-01-01,EMIS,Y00060,05A,0402020Z0,Zuclopenthixol Decanoate,2,58.51666
2019-01-01,EMIS,F85032,07X,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,TPP,E87755,08Y,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,M86002,05A,0402020Z0,Zuclopenthixol Decanoate,5,217.49498
2019-01-01,TPP,K82015,04F,0402020Z0,Zuclopenthixol Decanoate,1,41.52635
2019-01-01,TPP,C82028,04V,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,EMIS,D81054,06H,0402020Z0,Zuclopenthixol Decanoate,4,19.658170000000002
2019-01-01,TPP,D83058,06L,0402020Z0,Zuclopenthixol Decanoate,2,64.464
2019-01-01,EMIS,H83017,07V,0402020Z0,Zuclopenthixol Decanoate,4,19.658170000000002
2019-01-01,EMIS,K84038,10Q,0402020Z0,Zuclopenthixol Decanoate,1,8.8834
2019-01-01,EMIS,L81033,15C,0402020Z0,Zuclopenthixol Decanoate,1,5.95973
2019-01-01,TPP,F81215,99E,0402020Z0,Zuclopenthixol Decanoate,1,29.24593
2019-01-01,EMIS,B82041,03Q,0402020Z0,Zuclopenthixol Decanoate,2,11.91946
2019-01-01,TPP,B83067,02R,0402020Z0,Zuclopenthixol Decanoate,2,87.76259999999999
2019-01-01,EMIS,M85680,15E,0402020Z0,Zuclopenthixol Decanoate,2,13.81084
2019-01-01,TPP,D81082,06H,0402020Z0,Zuclopenthixol Decanoate,2,10.05389
2019-01-01,EMIS,J82622,10X,0402020Z0,Zuclopenthixol Decanoate,2,32.182
2019-01-01,TPP,F81133,06T,0402020Z0,Zuclopenthixol Decanoate,4,17.541990000000002
2019-01-01,EMIS,L85014,11X,0402020Z0,Zuclopenthixol Decanoate,4,19.658170000000002
2019-01-01,TPP,B81049,03F,0402020Z0,Zuclopenthixol Decanoate,2,11.91946
2019-01-01,EMIS,M83727,04Y,0402020Z0,Zuclopenthixol Decanoate,2,11.91946
2019-01-01,EMIS,N81074,02D,0402020Z0,Zuclopenthixol Decanoate,2,58.03193
2019-01-01,EMIS,M86624,05A,0402020Z0,Zuclopenthixol Decanoate,3,42.56792
2019-01-01,EMIS,K82603,14Y,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,TPP,A83022,00J,0402020Z0,Zuclopenthixol Decanoate,4,80.93652
2019-01-01,TPP,B87026,03R,0402020Z0,Zuclopenthixol Decanoate,2,55.43103
2019-01-01,EMIS,G85014,08K,0402020Z0,Zuclopenthixol Decanoate,1,69.02946
2019-01-01,TPP,B83627,02W,0402020Z0,Zuclopenthixol Decanoate,1,35.20567
2019-01-01,TPP,C83014,04D,0402020Z0,Zuclopenthixol Decanoate,1,23.511
2019-01-01,TPP,G81011,09D,0402020Z0,Zuclopenthixol Decanoate,5,37.666290000000004
2019-01-01,EMIS,C84047,04L,0402020Z0,Zuclopenthixol Decanoate,1,2.92367
2019-01-01,EMIS,P86619,01D,0402020Z0,Zuclopenthixol Decanoate,1,11.80706
2019-01-01,EMIS,M82060,05N,0402020Z0,Zuclopenthixol Decanoate,1,5.95973
2019-01-01,EMIS,H81042,09Y,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,B86081,15F,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,TPP,B84613,02T,0402020Z0,Zuclopenthixol Decanoate,4,106.23478
2019-01-01,TPP,C88069,03N,0402020Z0,Zuclopenthixol Decanoate,2,69.04186
2019-01-01,Microtest,L82025,11N,0402020Z0,Zuclopenthixol Decanoate,3,17.54199
2019-01-01,TPP,D81053,06H,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,TPP,F86025,08N,0402020Z0,Zuclopenthixol Decanoate,1,11.80706
2019-01-01,TPP,B82027,03E,0402020Z0,Zuclopenthixol Decanoate,3,16.73451
2019-01-01,EMIS,G82121,10A,0402020Z0,Zuclopenthixol Decanoate,1,2.92367
2019-01-01,EMIS,J82144,10J,0402020Z0,Zuclopenthixol Decanoate,1,3.03607
2019-01-01,EMIS,N85016,12F,0402020Z0,Zuclopenthixol Decanoate,1,13.91396
2019-01-01,EMIS,C83048,04Q,0402020Z0,Zuclopenthixol Decanoate,2,5.84733
2019-01-01,EMIS,P84066,14L,0402020Z0,Zuclopenthixol Decanoate,2,11.91946
2019-01-01,EMIS,P86021,01D,0402020Z0,Zuclopenthixol Decanoate,1,14.74001
2019-01-01,TPP,F81156,06T,0402020Z0,Zuclopenthixol Decanoate,5,103.09149
2019-01-01,EMIS,P81118,01A,0402020Z0,Zuclopenthixol Decanoate,4,106.65754
2019-01-01,EMIS,B81004,02Y,0402020Z0,Zuclopenthixol Decanoate,8,160.21575
2019-01-01,EMIS,M91015,05Y,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,F84018,07T,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,E84008,08E,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,TPP,B81056,03F,0402020Z0,Zuclopenthixol Decanoate,1,7.01782
2019-01-01,TPP,K83021,04G,0402020Z0,Zuclopenthixol Decanoate,1,11.80706
2019-01-01,TPP,F81681,06T,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,EMIS,E86612,08G,0402020Z0,Zuclopenthixol Decanoate,1,13.91396
2019-01-01,EMIS,L81131,15C,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,EMIS,F84686,07T,0402020Z0,Zuclopenthixol Decanoate,2,138.05893
2019-01-01,TPP,B86062,15F,0402020Z0,Zuclopenthixol Decanoate,3,8.9958
2019-01-01,Vision,Y02274,02H,0402020Z0,Zuclopenthixol Decanoate,4,69.45738
2019-01-01,TPP,P92007,02H,0402020Z0,Zuclopenthixol Decanoate,3,26.89151
2019-01-01,EMIS,F82675,08F,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,TPP,L83624,15N,0402020Z0,Zuclopenthixol Decanoate,2,70.78468000000001
2019-01-01,EMIS,M86015,05A,0402020Z0,Zuclopenthixol Decanoate,5,26.563589999999998
2019-01-01,EMIS,E82020,06N,0402020Z0,Zuclopenthixol Decanoate,2,55.43103
2019-01-01,TPP,L83065,15N,0402020Z0,Zuclopenthixol Decanoate,3,17.87919
2019-01-01,EMIS,F86666,08W,0402020Z0,Zuclopenthixol Decanoate,4,117.03334
2019-01-01,TPP,L83136,15N,0402020Z0,Zuclopenthixol Decanoate,4,39.747370000000004
2019-01-01,TPP,H82017,09X,0402020Z0,Zuclopenthixol Decanoate,2,39.52257
2019-01-01,EMIS,L81118,15C,0402020Z0,Zuclopenthixol Decanoate,6,17.54199
2019-01-01,TPP,F81097,99G,0402020Z0,Zuclopenthixol Decanoate,3,55.54342
2019-01-01,EMIS,M81026,05F,0402020Z0,Zuclopenthixol Decanoate,1,14.74001
2019-01-01,Vision,P83015,00V,0402020Z0,Zuclopenthixol Decanoate,1,5.95973
2019-01-01,EMIS,M92007,06A,0402020Z0,Zuclopenthixol Decanoate,4,79.41641000000001
2019-01-01,TPP,D83046,06L,0402020Z0,Zuclopenthixol Decanoate,1,29.24593
2019-01-01,EMIS,E84007,07P,0402020Z0,Zuclopenthixol Decanoate,1,13.91396
2019-01-01,TPP,A83015,00D,0402020Z0,Zuclopenthixol Decanoate,2,14.03564
2019-01-01,TPP,A84039,00L,0402020Z0,Zuclopenthixol Decanoate,2,13.81084
2019-01-01,EMIS,B86069,15F,0402020Z0,Zuclopenthixol Decanoate,5,34.52709
2019-01-01,EMIS,F84636,07T,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,TPP,A84015,00L,0402020Z0,Zuclopenthixol Decanoate,3,37.52808
2019-01-01,TPP,C83056,03T,0402020Z0,Zuclopenthixol Decanoate,4,38.25413
2019-01-01,Vision,M84019,05H,0402020Z0,Zuclopenthixol Decanoate,1,2.92367
2019-01-01,EMIS,L83014,15N,0402020Z0,Zuclopenthixol Decanoate,2,5.95974
2019-01-01,EMIS,M84002,05R,0402020Z0,Zuclopenthixol Decanoate,1,13.91396
2019-01-01,TPP,Y04957,11N,0402020Z0,Zuclopenthixol Decanoate,2,13.81084
2019-01-01,TPP,A81025,00K,0402020Z0,Zuclopenthixol Decanoate,1,27.71551
2019-01-01,EMIS,M83045,05V,0402020Z0,Zuclopenthixol Decanoate,2,11.91946
2019-01-01,EMIS,P92011,02H,0402020Z0,Zuclopenthixol Decanoate,3,47.5892
2019-01-01,EMIS,J82207,10X,0402020Z0,Zuclopenthixol Decanoate,4,146.81752999999998
2019-01-01,TPP,B83012,02R,0402020Z0,Zuclopenthixol Decanoate,1,27.71551
2019-01-01,EMIS,E85750,07Y,0402020Z0,Zuclopenthixol Decanoate,1,5.95973
2019-01-01,EMIS,G82161,09W,0402020Z0,Zuclopenthixol Decanoate,1,11.80706
2019-01-01,Microtest,L82016,11N,0402020Z0,Zuclopenthixol Decanoate,4,43.28882
2019-01-01,EMIS,N85057,12F,0402020Z0,Zuclopenthixol Decanoate,1,13.91396
2019-01-01,EMIS,N82037,99A,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,Vision,G82681,99J,040201010,Zuclopenthixol Acetate,1,22.48286
2019-01-01,TPP,C83052,04D,0402020Z0,Zuclopenthixol Decanoate,2,5.84733
2019-01-01,EMIS,K84041,10Q,0402020Z0,Zuclopenthixol Decanoate,2,5.84733
2019-01-01,TPP,A87022,99C,0402020Z0,Zuclopenthixol Decanoate,1,7.01782
2019-01-01,TPP,C81041,15M,0402020Z0,Zuclopenthixol Decanoate,1,2.92367
2019-01-01,TPP,C82070,04V,0402020Z0,Zuclopenthixol Decanoate,1,3.03607
2019-01-01,EMIS,H83005,07V,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,F86652,08N,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,M85803,15E,0402020Z0,Zuclopenthixol Decanoate,3,12.03186
2019-01-01,TPP,L83005,15N,0402020Z0,Zuclopenthixol Decanoate,4,11.69466
2019-01-01,EMIS,M81007,05T,0402020Z0,Zuclopenthixol Decanoate,1,2.92367
2019-01-01,EMIS,M86638,05A,0402020Z0,Zuclopenthixol Decanoate,1,6.90542
2019-01-01,EMIS,A82035,01H,0402020Z0,Zuclopenthixol Decanoate,2,13.92324
2019-01-01,EMIS,L81016,15C,0402020Z0,Zuclopenthixol Decanoate,11,74.16206
2019-01-01,TPP,Y02469,04C,0402020Z0,Zuclopenthixol Decanoate,2,11.91946
2019-01-01,EMIS,G85130,08K,0402020Z0,Zuclopenthixol Decanoate,3,75.68633
2019-01-01,EMIS,K82033,14Y,0402020Z0,Zuclopenthixol Decanoate,4,20.46566
2019-01-01,EMIS,N81056,02E,0402020Z0,Zuclopenthixol Decanoate,1,11.80706
2019-01-01,EMIS,A88004,00N,0402020Z0,Zuclopenthixol Decanoate,1,69.02946
2019-01-01,EMIS,G81017,09F,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,TPP,C82063,04C,0402020Z0,Zuclopenthixol Decanoate,2,37.557
2019-01-01,TPP,D83084,06L,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,TPP,F81095,06T,0402020Z0,Zuclopenthixol Decanoate,2,32.182
2019-01-01,EMIS,N85003,12F,0402020Z0,Zuclopenthixol Decanoate,1,3.03607
2019-01-01,TPP,A86036,13T,0402020Z0,Zuclopenthixol Decanoate,2,19.87369
2019-01-01,EMIS,L81643,15C,0402020Z0,Zuclopenthixol Decanoate,1,3.03607
2019-01-01,TPP,L83084,15N,0402020Z0,Zuclopenthixol Decanoate,2,13.81084
2019-01-01,EMIS,L83023,15N,0402020Z0,Zuclopenthixol Decanoate,2,13.81084
2019-01-01,EMIS,Y02321,02H,0402020Z0,Zuclopenthixol Decanoate,6,29.91105
2019-01-01,EMIS,M82616,05X,0402020Z0,Zuclopenthixol Decanoate,1,5.95973
2019-01-01,TPP,D83045,07K,0402020Z0,Zuclopenthixol Decanoate,1,2.92367
2019-01-01,EMIS,D83035,06M,0402020Z0,Zuclopenthixol Decanoate,1,6.90542
2019-01-01,Vision,P82023,00T,0402020Z0,Zuclopenthixol Decanoate,1,23.511
2019-01-01,TPP,E85122,07W,0402020Z0,Zuclopenthixol Decanoate,4,61.50315
2019-01-01,TPP,L84049,11M,0402020Z0,Zuclopenthixol Decanoate,1,35.20567
2019-01-01,Microtest,L83147,15N,0402020Z0,Zuclopenthixol Decanoate,1,5.95973
2019-01-01,EMIS,G85023,08L,0402020Z0,Zuclopenthixol Decanoate,2,27.82791
2019-01-01,EMIS,L81084,15C,0402020Z0,Zuclopenthixol Decanoate,2,11.91946
2019-01-01,EMIS,L81087,15C,0402020Z0,Zuclopenthixol Decanoate,3,207.08839
2019-01-01,EMIS,F84121,08M,0402020Z0,Zuclopenthixol Decanoate,5,52.38977
2019-01-01,EMIS,G81074,09P,0402020Z0,Zuclopenthixol Decanoate,2,16.950029999999998
2019-01-01,EMIS,A87015,99C,0402020Z0,Zuclopenthixol Decanoate,1,5.95973
2019-01-01,TPP,B81074,03F,0402020Z0,Zuclopenthixol Decanoate,1,5.95973
2019-01-01,TPP,D83028,06L,0402020Z0,Zuclopenthixol Decanoate,6,41.43252
2019-01-01,Vision,F82017,07L,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,EMIS,F84640,07T,0402020Z0,Zuclopenthixol Decanoate,1,14.74001
2019-01-01,EMIS,H85030,08T,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,G81070,09D,0402020Z0,Zuclopenthixol Decanoate,2,63.77926
2019-01-01,EMIS,J82152,10K,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,G85022,08K,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,EMIS,K84004,10Q,0402020Z0,Zuclopenthixol Decanoate,5,186.01319999999998
2019-01-01,TPP,B86643,15F,0402020Z0,Zuclopenthixol Decanoate,1,2.92367
2019-01-01,EMIS,F84083,08V,0402020Z0,Zuclopenthixol Decanoate,2,11.91946
2019-01-01,EMIS,A88003,00N,0402020Z0,Zuclopenthixol Decanoate,2,34.733329999999995
2019-01-01,TPP,F81085,99E,0402020Z0,Zuclopenthixol Decanoate,2,13.81084
2019-01-01,EMIS,F81757,06T,0402020Z0,Zuclopenthixol Decanoate,3,14.61833
2019-01-01,EMIS,B81037,02Y,0402020Z0,Zuclopenthixol Decanoate,1,2.92367
2019-01-01,EMIS,F84681,08M,0402020Z0,Zuclopenthixol Decanoate,1,7.01782
2019-01-01,EMIS,D83002,06M,0402020Z0,Zuclopenthixol Decanoate,3,9.1082
2019-01-01,EMIS,M83148,05Q,0402020Z0,Zuclopenthixol Decanoate,4,11.69466
2019-01-01,TPP,L83089,15N,0402020Z0,Zuclopenthixol Decanoate,2,11.69466
2019-01-01,EMIS,K84045,10Q,0402020Z0,Zuclopenthixol Decanoate,2,11.69466
2019-01-01,TPP,A84002,00L,0402020Z0,Zuclopenthixol Decanoate,1,29.24593
2019-01-01,EMIS,H85038,08R,040201010,Zuclopenthixol Acetate,1,22.48286
2019-01-01,EMIS,F82012,07L,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,M83036,05V,0402020Z0,Zuclopenthixol Decanoate,3,8.8834
2019-01-01,Vision,Y03296,08A,0402020Z0,Zuclopenthixol Decanoate,4,80.58796
2019-01-01,EMIS,H82063,09X,0402020Z0,Zuclopenthixol Decanoate,1,5.95973
2019-01-01,EMIS,P88031,01W,0402020Z0,Zuclopenthixol Decanoate,1,69.02946
2019-01-01,TPP,C82096,04V,0402020Z0,Zuclopenthixol Decanoate,1,7.01782
2019-01-01,EMIS,E83653,07M,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,TPP,E85643,07W,0402020Z0,Zuclopenthixol Decanoate,1,5.95973
2019-01-01,TPP,B86667,15F,0402020Z0,Zuclopenthixol Decanoate,2,19.87369
2019-01-01,TPP,F81036,99E,0402020Z0,Zuclopenthixol Decanoate,2,46.32799
2019-01-01,EMIS,J82012,10K,0402020Z0,Zuclopenthixol Decanoate,2,5.84733
2019-01-01,TPP,J82122,10X,0402020Z0,Zuclopenthixol Decanoate,2,41.62947
2019-01-01,EMIS,L81022,15C,0402020Z0,Zuclopenthixol Decanoate,5,34.52709
2019-01-01,TPP,B86043,15F,0402020Z0,Zuclopenthixol Decanoate,5,97.67619
2019-01-01,EMIS,F83012,08H,0402020Z0,Zuclopenthixol Decanoate,17,102.24475
2019-01-01,EMIS,L83016,15N,0402020Z0,Zuclopenthixol Decanoate,4,81.55534
2019-01-01,EMIS,M82022,05N,0402020Z0,Zuclopenthixol Decanoate,2,30.63918
2019-01-01,EMIS,G81087,09P,0402020Z0,Zuclopenthixol Decanoate,1,2.92367
2019-01-01,EMIS,C81092,15M,0402020Z0,Zuclopenthixol Decanoate,2,13.81084
2019-01-01,EMIS,M82032,05N,0402020Z0,Zuclopenthixol Decanoate,1,5.95973
2019-01-01,EMIS,B82072,03D,0402020Z0,Zuclopenthixol Decanoate,3,17.541990000000002
2019-01-01,EMIS,M82025,05N,0402020Z0,Zuclopenthixol Decanoate,2,11.69466
2019-01-01,TPP,A83006,00C,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,EMIS,E84036,07P,0402020Z0,Zuclopenthixol Decanoate,8,103.6194
2019-01-01,EMIS,P86005,01D,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,A86017,13T,0402020Z0,Zuclopenthixol Decanoate,1,69.02946
2019-01-01,TPP,M89013,15E,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,H85008,08X,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,TPP,J81027,11J,0402020Z0,Zuclopenthixol Decanoate,2,196.55079999999998
2019-01-01,TPP,F86074,08W,0402020Z0,Zuclopenthixol Decanoate,1,55.32791
2019-01-01,EMIS,F83665,07R,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,H81004,09Y,0402020Z0,Zuclopenthixol Decanoate,2,18.82488
2019-01-01,TPP,F81062,07H,0402020Z0,Zuclopenthixol Decanoate,2,96.84498
2019-01-01,EMIS,P85011,00Y,0402020Z0,Zuclopenthixol Decanoate,1,23.511
2019-01-01,EMIS,M82035,05N,040201010,Zuclopenthixol Acetate,1,4.60463
2019-01-01,EMIS,E84013,07P,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,E84012,07P,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,EMIS,N84008,01V,0402020Z0,Zuclopenthixol Decanoate,2,34.733329999999995
2019-01-01,EMIS,H81084,09N,0402020Z0,Zuclopenthixol Decanoate,1,3.03607
2019-01-01,EMIS,N82641,99A,0402020Z0,Zuclopenthixol Decanoate,1,13.91396
2019-01-01,TPP,B82025,03M,0402020Z0,Zuclopenthixol Decanoate,2,5.84733
2019-01-01,TPP,B86675,15F,0402020Z0,Zuclopenthixol Decanoate,4,20.107770000000002
2019-01-01,TPP,D82100,06Y,0402020Z0,Zuclopenthixol Decanoate,2,13.81084
2019-01-01,TPP,A87011,99C,0402020Z0,Zuclopenthixol Decanoate,1,27.71551
2019-01-01,EMIS,F83660,08H,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,EMIS,L85047,11X,0402020Z0,Zuclopenthixol Decanoate,2,49.26094
2019-01-01,EMIS,Y02627,05Y,0402020Z0,Zuclopenthixol Decanoate,3,31.68075
2019-01-01,TPP,C81058,15M,0402020Z0,Zuclopenthixol Decanoate,7,114.94897999999999
2019-01-01,EMIS,M84032,05R,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,P88632,01W,0402020Z0,Zuclopenthixol Decanoate,8,82.66902000000002
2019-01-01,TPP,C82094,04C,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,EMIS,M82014,05N,0402020Z0,Zuclopenthixol Decanoate,1,69.02946
2019-01-01,EMIS,K84009,10Q,0402020Z0,Zuclopenthixol Decanoate,1,6.90542
2019-01-01,TPP,M85117,15E,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,TPP,B83038,02R,0402020Z0,Zuclopenthixol Decanoate,3,25.83342
2019-01-01,TPP,J81021,11J,0402020Z0,Zuclopenthixol Decanoate,1,29.24593
2019-01-01,EMIS,M85088,15E,0402020Z0,Zuclopenthixol Decanoate,1,13.91396
2019-01-01,EMIS,G82059,99J,0402020Z0,Zuclopenthixol Decanoate,1,3.03607
2019-01-01,EMIS,B81109,03K,0402020Z0,Zuclopenthixol Decanoate,2,11.69466
2019-01-01,EMIS,P91615,02A,0402020Z0,Zuclopenthixol Decanoate,3,17.87919
2019-01-01,EMIS,M86035,05A,0402020Z0,Zuclopenthixol Decanoate,3,44.10762
2019-01-01,TPP,D81022,06H,0402020Z0,Zuclopenthixol Decanoate,2,5.95974
2019-01-01,TPP,D82043,07J,0402020Z0,Zuclopenthixol Decanoate,2,5.84733
2019-01-01,EMIS,B84011,02T,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,EMIS,M86627,05A,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,M82048,05N,0402020Z0,Zuclopenthixol Decanoate,1,69.02946
2019-01-01,TPP,L83134,15N,0402020Z0,Zuclopenthixol Decanoate,2,69.01706
2019-01-01,EMIS,P91012,02A,0402020Z0,Zuclopenthixol Decanoate,2,32.2944
2019-01-01,EMIS,G83018,07N,0402020Z0,Zuclopenthixol Decanoate,1,11.80706
2019-01-01,TPP,A81052,00M,0402020Z0,Zuclopenthixol Decanoate,2,39.52257
2019-01-01,EMIS,A89007,00P,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,E83038,07M,0402020Z0,Zuclopenthixol Decanoate,1,11.80706
2019-01-01,TPP,L83069,15N,0402020Z0,Zuclopenthixol Decanoate,5,26.67599
2019-01-01,TPP,B81030,03H,0402020Z0,Zuclopenthixol Decanoate,1,17.66367
2019-01-01,TPP,E87026,08Y,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,EMIS,M86013,05A,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,TPP,E85040,07Y,0402020Z0,Zuclopenthixol Decanoate,1,46.90961
2019-01-01,EMIS,K84031,10Q,0402020Z0,Zuclopenthixol Decanoate,1,2.92367
2019-01-01,EMIS,K81651,15A,040201010,Zuclopenthixol Acetate,1,9.09687
2019-01-01,TPP,A87612,99C,0402020Z0,Zuclopenthixol Decanoate,2,11.91946
2019-01-01,TPP,B81014,02Y,0402020Z0,Zuclopenthixol Decanoate,2,27.82791
2019-01-01,EMIS,M92006,06A,0402020Z0,Zuclopenthixol Decanoate,3,41.74187
2019-01-01,EMIS,A82020,01H,0402020Z0,Zuclopenthixol Decanoate,4,19.658170000000002
2019-01-01,TPP,C82020,04C,0402020Z0,Zuclopenthixol Decanoate,1,5.95973
2019-01-01,EMIS,F82642,07L,0402020Z0,Zuclopenthixol Decanoate,1,5.95973
2019-01-01,Vision,F85061,08D,0402020Z0,Zuclopenthixol Decanoate,2,5.84733
2019-01-01,EMIS,L84615,11M,0402020Z0,Zuclopenthixol Decanoate,2,5.84733
2019-01-01,EMIS,Y04273,08M,0402020Z0,Zuclopenthixol Decanoate,2,11.91946
2019-01-01,TPP,A86015,13T,0402020Z0,Zuclopenthixol Decanoate,3,41.40467
2019-01-01,EMIS,C88033,03N,0402020Z0,Zuclopenthixol Decanoate,2,17.76679
2019-01-01,EMIS,F86011,08W,0402020Z0,Zuclopenthixol Decanoate,1,5.95973
2019-01-01,EMIS,A82016,01H,0402020Z0,Zuclopenthixol Decanoate,2,49.26094
2019-01-01,TPP,M88004,05L,0402020Z0,Zuclopenthixol Decanoate,1,23.511
2019-01-01,EMIS,G85042,08Q,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,EMIS,P86013,01D,0402020Z0,Zuclopenthixol Decanoate,1,23.511
2019-01-01,TPP,C88048,03N,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,TPP,K83029,04G,0402020Z0,Zuclopenthixol Decanoate,1,3.03607
2019-01-01,EMIS,K84075,10Q,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
2019-01-01,EMIS,K81656,15D,0402020Z0,Zuclopenthixol Decanoate,2,40.48066
2019-01-01,TPP,Y02494,15F,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,EMIS,H85001,08X,0402020Z0,Zuclopenthixol Decanoate,2,6.07213
2019-01-01,EMIS,C88035,03N,0402020Z0,Zuclopenthixol Decanoate,3,165.98372
2019-01-01,EMIS,L83044,15N,0402020Z0,Zuclopenthixol Decanoate,1,13.80156
2019-01-01,TPP,B85032,03A,0402020Z0,Zuclopenthixol Decanoate,1,14.74001
2019-01-01,TPP,C82026,04V,0402020Z0,Zuclopenthixol Decanoate,1,34.52093
2019-01-01,EMIS,M91009,05Y,0402020Z0,Zuclopenthixol Decanoate,1,29.25833
