month,pct,items_more_than_twenty,items_more_than_ten,items_more_than_eight,items_more_than_six,items_more_than_four,all_items
2017-03-01,08P,0,0,0,2,3,4078
2017-03-01,01T,0,0,0,3,4,6594
2017-03-01,01V,0,0,0,0,1,3744
2017-03-01,05N,0,0,0,1,15,9063
2017-03-01,99E,0,0,0,1,2,8421
2017-03-01,07G,0,0,0,1,7,6035
2017-03-01,10X,0,0,0,0,5,8377
2017-03-01,05W,0,0,0,0,10,14259
2017-03-01,08R,0,0,0,0,0,4642
2017-03-01,08T,0,0,0,0,0,5062
2017-03-01,05R,0,0,0,1,2,6430
2017-03-01,13T,0,0,0,1,10,19857
2017-10-01,00K,0,0,1,4,8,12225
2017-10-01,02E,0,0,0,0,1,6154
2017-10-01,14L,0,0,0,2,20,22593
2017-10-01,03R,0,1,2,3,5,15376
2017-10-01,02A,0,1,1,1,1,7225
2017-10-01,00P,0,0,0,4,6,12458
2017-10-01,07G,0,0,0,0,7,5865
2017-10-01,99E,0,1,1,1,2,8072
2017-10-01,01V,0,0,0,0,1,3771
2017-10-01,04N,0,0,0,0,2,3139
2017-10-01,03T,0,0,0,0,7,9647
2017-10-01,04Q,0,0,0,0,0,3887
2017-10-01,03F,0,0,0,0,9,14375
2017-10-01,10V,0,2,3,3,11,6148
2017-10-01,11M,0,0,0,1,9,16427
2017-10-01,07W,0,0,0,1,6,8991
2017-10-01,02X,0,1,1,2,7,14166
2017-10-01,00D,0,0,1,1,5,13862
2017-10-01,02W,0,0,0,1,1,5672
2017-10-01,02P,0,0,0,0,2,12624
2017-10-01,05T,0,0,0,2,7,7807
2017-10-01,12F,0,0,0,0,6,12942
2017-10-01,01Y,0,0,0,0,2,10146
2017-10-01,05X,0,0,0,3,11,6003
2017-10-01,10C,0,0,0,0,1,2128
2017-10-01,07K,0,0,0,0,2,8481
2017-10-01,06L,0,0,0,0,3,11219
2017-10-01,05D,0,0,0,0,0,4630
2017-10-01,08N,0,0,0,0,2,6543
2017-10-01,01G,0,0,0,1,3,11091
2017-10-01,03N,0,1,1,11,22,20216
2017-10-01,10R,0,0,0,1,5,6260
2017-10-01,07P,0,1,1,1,3,7695
2017-10-01,06K,0,0,1,3,10,17777
2017-10-01,99C,0,0,0,0,4,7351
2017-10-01,00L,0,0,0,1,1,11728
2017-10-01,02N,0,0,0,1,8,5072
2017-10-01,03Q,0,0,0,0,7,8947
2017-10-01,03M,0,0,0,0,0,4747
2017-10-01,02M,0,0,0,0,4,6146
2017-10-01,07J,0,0,0,0,2,7309
2017-10-01,06Y,0,0,0,1,1,6507
2017-10-01,06V,0,0,0,1,2,6065
2017-10-01,08M,0,0,0,2,2,8727
2017-10-01,15F,0,0,2,2,12,23278
2017-10-01,08K,0,0,0,0,4,6523
2017-10-01,08G,0,0,1,2,2,7023
2017-10-01,01X,0,0,0,0,2,8921
2017-10-01,01F,0,0,0,0,4,5365
2017-10-01,10E,0,0,0,0,4,5713
2017-10-01,10A,0,0,0,0,1,6446
2017-10-01,11N,0,0,0,5,15,21082
2017-10-01,02D,0,0,0,0,0,3836
2017-10-01,06H,0,0,0,0,2,26618
2017-10-01,07R,0,0,0,0,8,4625
2017-10-01,07Q,0,0,0,0,5,6942
2017-10-01,14Y,0,1,1,2,5,14336
2017-10-01,00Q,0,0,0,0,2,7277
2017-10-01,07N,0,0,1,1,1,5935
2018-01-01,08T,0,0,0,0,0,5196
2018-01-01,03R,0,0,2,3,6,16104
2018-01-01,05H,0,0,0,2,3,7565
2018-01-01,03H,0,0,0,0,2,8039
2018-01-01,00Y,0,0,0,0,0,9476
2018-01-01,08P,0,0,0,1,1,4131
2018-01-01,04E,0,0,1,1,5,9344
2018-01-01,04L,0,0,0,0,0,4786
2018-01-01,03K,0,0,0,0,1,6881
2018-01-01,03T,0,0,0,1,7,10399
2018-01-01,04D,0,0,0,0,1,7725
2018-01-01,03A,0,0,0,1,4,6716
2018-01-01,08Y,0,1,1,2,5,4051
2018-01-01,08H,0,0,0,2,5,5984
2018-01-01,03F,0,1,1,1,5,14787
2018-01-01,09P,0,0,0,0,7,7040
2018-01-01,10K,0,1,1,2,2,5478
2018-01-01,08C,0,0,0,0,2,3789
2018-01-01,10V,0,2,3,3,10,6497
2018-01-01,02Y,0,0,0,0,2,12765
2018-01-01,09F,0,0,0,0,3,6191
2018-01-01,00V,0,0,0,0,1,7850
2018-01-01,02G,0,0,0,0,1,3964
2018-01-01,02W,0,0,0,1,1,5458
2018-01-01,06D,0,0,0,1,4,3624
2018-01-01,04K,0,2,2,4,6,12389
2018-01-01,05Y,0,0,0,2,3,11953
2018-01-01,09X,0,0,0,1,1,5164
2018-01-01,08X,0,0,0,2,4,6802
2018-01-01,01Y,0,0,1,1,2,10600
2018-01-01,15N,0,1,2,6,27,39338
2018-01-01,05X,0,0,0,6,12,6397
2018-01-01,99H,0,0,0,0,4,6245
2018-01-01,09Y,0,0,1,1,5,7880
2018-01-01,03N,0,0,0,4,13,21201
2018-01-01,04Y,0,0,0,1,1,5110
2018-01-01,01G,0,0,1,1,5,11157
2018-01-01,04G,0,0,2,3,5,22651
2018-01-01,02N,0,0,0,0,8,5291
2018-01-01,99C,0,0,0,0,6,7740
2018-01-01,01K,0,0,0,1,4,12961
2018-01-01,01E,0,0,0,0,2,6604
2018-01-01,02M,0,0,0,0,2,6334
2018-01-01,07J,0,0,0,0,2,7504
2018-01-01,06Y,0,0,0,2,4,7305
2018-01-01,06V,0,0,0,1,2,6610
2018-01-01,06Q,0,0,0,0,2,12403
2018-01-01,04F,0,0,0,1,4,7557
2018-01-01,08F,0,0,0,0,2,7631
2018-01-01,07Y,0,0,0,1,12,6295
2018-01-01,01D,0,1,1,1,3,10384
2018-01-01,05F,0,0,0,0,0,5401
2018-01-01,05A,0,0,0,2,5,14429
2018-01-01,06M,0,0,0,1,9,9685
2018-01-01,08E,0,1,1,1,1,5976
2018-01-01,07X,0,0,0,1,5,8205
2018-01-01,09C,0,0,0,1,1,3818
2018-01-01,09E,0,0,0,0,0,6308
2018-01-01,07V,0,0,1,1,1,9289
2018-01-01,01H,0,0,0,2,4,12226
2018-01-01,07R,0,0,0,0,7,4879
2018-01-01,06H,0,0,0,0,3,28279
2018-01-01,00Q,0,0,0,0,2,7116
2018-01-01,15A,0,1,1,1,4,13632
2018-01-01,15D,0,0,0,1,8,10809
2018-01-01,02Q,0,0,0,0,0,4885
2018-08-01,99N,0,0,0,1,6,11371
2018-08-01,15E,0,1,1,4,27,37569
2018-08-01,14L,0,0,0,3,17,20447
2018-08-01,14Y,0,0,0,1,2,12443
2018-08-01,13T,0,0,0,1,10,18326
2018-08-01,03W,0,2,2,2,6,8003
2018-08-01,03R,0,0,1,4,6,14812
2018-08-01,02A,0,0,0,0,1,6290
2018-08-01,99E,0,0,0,2,3,7338
2018-08-01,04N,0,0,0,0,1,2969
2018-08-01,04D,0,0,0,2,4,6944
2018-08-01,03T,0,0,0,0,5,9533
2018-08-01,03J,0,1,1,1,8,5805
2018-08-01,03A,0,0,0,1,5,5791
2018-08-01,03F,0,0,0,0,5,13882
2018-08-01,08D,0,0,0,0,1,4785
2018-08-01,09F,0,0,0,0,1,5304
2018-08-01,10J,0,0,0,0,3,4867
2018-08-01,10V,0,1,1,1,8,5485
2018-08-01,99K,0,0,0,0,0,3545
2018-08-01,00C,0,0,0,1,4,3214
2018-08-01,00J,0,0,0,0,1,9673
2018-08-01,02G,0,0,0,0,0,3348
2018-08-01,00X,0,0,0,0,0,4775
2018-08-01,09D,0,0,0,2,5,6183
2018-08-01,02R,0,0,1,3,18,10588
2018-08-01,02P,0,0,0,0,5,12365
2018-08-01,06D,0,0,0,2,4,2957
2018-08-01,12F,0,0,0,1,2,12192
2018-08-01,09X,0,1,1,1,1,4039
2018-08-01,09J,0,1,1,1,2,6225
2018-08-01,08X,0,0,0,2,4,5622
2018-08-01,08W,0,0,0,0,0,5178
2018-08-01,09N,0,0,0,1,3,3794
2018-08-01,10C,0,0,0,0,1,1912
2018-08-01,09Y,0,0,0,0,3,6354
2018-08-01,06L,0,0,0,0,2,10859
2018-08-01,07K,0,0,0,0,0,7905
2018-08-01,05Q,0,0,0,0,3,6232
2018-08-01,01G,0,0,0,0,2,10196
2018-08-01,10R,0,0,0,4,7,5416
2018-08-01,00L,0,0,0,2,4,11211
2018-08-01,04K,0,0,0,2,10,10767
2018-08-01,03D,0,1,2,3,5,4250
2018-08-01,02N,0,0,0,0,8,4484
2018-08-01,03E,0,0,0,0,4,3736
2018-08-01,00R,0,0,1,1,3,6902
2018-08-01,06Y,0,0,0,1,2,6388
2018-08-01,01D,0,1,1,1,5,8580
2018-08-01,08E,0,0,0,1,1,4399
2018-08-01,01C,0,0,0,1,3,4582
2018-08-01,08A,0,1,1,3,6,6901
2018-08-01,09C,0,0,0,1,1,3318
2018-08-01,10A,0,0,0,0,0,6002
2018-08-01,11N,0,0,0,0,2,19489
2018-08-01,02D,0,0,0,0,1,3571
2018-08-01,02H,0,0,0,0,1,12609
2018-08-01,01R,0,0,0,0,0,5091
2018-08-01,10Q,0,0,0,0,11,14576
2019-01-01,01C,0,0,0,1,2,5327
2019-01-01,01R,0,0,0,0,0,5791
2019-01-01,02F,0,0,0,0,0,8940
2019-01-01,00C,0,0,0,1,2,3420
2019-01-01,00D,0,0,1,1,3,14797
2019-01-01,00K,0,0,3,4,11,13149
2019-01-01,01G,0,0,0,0,4,10934
2019-01-01,01W,0,0,2,2,5,11087
2019-01-01,14L,0,0,0,2,14,22839
2019-01-01,00R,0,0,0,0,2,7734
2019-01-01,01A,0,0,0,0,1,15499
2019-01-01,02M,0,0,0,0,1,6204
2019-01-01,01X,0,0,0,0,1,9083
2019-01-01,00N,0,0,0,0,4,7584
2019-01-01,99C,0,0,0,0,7,7646
2019-01-01,03D,0,0,1,2,5,4705
2019-01-01,03E,0,0,0,0,4,4214
2019-01-01,03H,0,0,0,0,2,7978
2019-01-01,03M,0,0,0,0,0,5120
2019-01-01,05J,0,0,0,0,0,4998
2019-01-01,06D,0,0,0,1,3,3534
2019-01-01,15E,0,0,0,4,19,43636
2019-01-01,04E,0,0,0,2,6,9362
2019-01-01,04L,0,0,0,0,2,4619
2019-01-01,06V,0,0,0,1,3,6432
2019-01-01,06T,0,0,0,0,2,12512
2019-01-01,99F,0,0,0,0,0,5751
2019-01-01,99G,0,0,0,0,4,5721
2019-01-01,03T,0,0,0,0,2,10289
2019-01-01,03W,0,1,1,1,5,9492
2019-01-01,04C,0,0,0,1,5,12100
2019-01-01,04D,0,0,0,1,2,7824
2019-01-01,99D,0,0,0,0,1,5179
2019-01-01,05Q,0,0,0,0,3,7017
2019-01-01,07L,0,0,0,0,1,6113
2019-01-01,07X,0,0,0,0,2,7952
2019-01-01,08D,0,0,0,0,0,6045
2019-01-01,08F,0,0,0,0,5,7732
2019-01-01,08H,0,0,0,2,12,6157
2019-01-01,08M,0,0,0,1,3,8708
2019-01-01,08W,0,0,0,0,1,6116
2019-01-01,08C,0,0,0,0,3,3950
2019-01-01,08E,0,0,0,1,1,5663
2019-01-01,08Y,0,0,1,5,8,3703
2019-01-01,07V,0,0,0,0,1,9046
2019-01-01,08J,0,0,0,0,4,4062
2019-01-01,08L,0,0,0,0,4,7644
2019-01-01,08P,0,0,0,0,1,3988
2019-01-01,08T,0,0,0,0,1,5122
2019-01-01,11M,0,0,0,0,13,17041
2019-01-01,12D,0,0,0,0,1,6148
2019-01-01,15C,0,1,2,5,12,25586
2019-01-01,09C,0,0,0,1,2,3954
2019-01-01,10A,0,0,0,0,1,6880
2019-01-01,99J,0,0,0,1,8,13062
2019-01-01,09D,0,0,0,2,4,7145
2019-01-01,09L,0,0,0,0,1,3833
2019-01-01,10C,0,0,0,1,1,2239
2019-01-01,10K,0,0,0,0,3,5342
2019-01-01,10L,0,0,0,1,2,5086
2019-01-01,10X,0,0,0,1,5,8798
2017-12-01,02A,0,0,0,0,1,7314
2017-12-01,07H,0,0,0,1,5,8954
2017-12-01,06A,0,0,1,4,10,9432
2017-12-01,05H,0,0,0,1,3,7581
2017-12-01,99G,0,3,3,3,6,6296
2017-12-01,03K,0,0,0,0,1,7035
2017-12-01,06T,0,0,0,0,3,12500
2017-12-01,99A,0,0,0,0,8,25867
2017-12-01,99D,0,1,1,1,4,5484
2017-12-01,03W,0,1,1,1,4,9582
2017-12-01,04V,0,1,1,3,3,12766
2017-12-01,06D,0,0,0,1,3,3570
2017-12-01,03J,0,2,2,2,6,6538
2017-12-01,08Y,0,0,1,2,6,4064
2017-12-01,03F,0,0,0,0,5,15073
2017-12-01,08C,0,0,0,1,5,4007
2017-12-01,11M,0,0,0,0,11,18026
2017-12-01,02T,0,0,0,1,2,7861
2017-12-01,02X,0,0,0,1,7,14823
2017-12-01,00X,0,0,0,1,2,5587
2017-12-01,01Y,0,0,0,0,4,10315
2017-12-01,09H,0,0,0,1,6,3832
2017-12-01,12D,0,0,0,0,0,6024
2017-12-01,09L,0,0,1,1,2,3850
2017-12-01,09Y,0,0,0,0,2,7947
2017-12-01,01G,0,0,0,0,3,11277
2017-12-01,03V,0,0,0,1,1,3455
2017-12-01,02N,0,0,0,3,8,5152
2017-12-01,01K,0,0,0,2,10,12939
2017-12-01,07J,0,0,0,0,2,7713
2017-12-01,09W,0,1,1,1,2,9109
2017-12-01,08L,0,0,0,1,5,7647
2017-12-01,08Q,0,0,0,2,6,5845
2017-12-01,08G,0,0,0,0,1,7181
2017-12-01,06N,0,0,0,2,9,14760
2017-12-01,05F,0,0,0,0,0,5469
2017-12-01,06M,0,0,0,0,7,9628
2017-12-01,09E,0,0,0,0,1,6270
2017-12-01,10D,0,0,0,0,0,4060
2017-12-01,10A,0,0,0,0,0,6868
2017-12-01,15M,0,0,0,1,17,37443
2017-12-01,07T,0,0,0,2,8,5489
2017-12-01,07Q,0,0,0,0,6,7428
2017-12-01,14L,0,0,0,3,15,22777
2017-12-01,00Q,0,0,0,0,2,7198
2017-12-01,11E,0,0,0,1,2,5055
2018-03-01,08T,0,0,0,0,2,4544
2018-03-01,02A,0,0,0,0,0,6640
2018-03-01,00P,0,0,0,2,5,12405
2018-03-01,05W,0,0,0,0,2,13225
2018-03-01,05N,0,0,0,2,14,8941
2018-03-01,01T,0,0,0,3,4,6840
2018-03-01,05G,0,0,0,1,5,8351
2018-03-01,04L,0,0,0,0,0,4416
2018-03-01,04M,0,0,0,0,0,3011
2018-03-01,04N,0,0,0,0,2,3041
2018-03-01,03T,0,0,0,0,5,9728
2018-03-01,04D,0,1,1,1,3,7218
2018-03-01,03W,0,1,1,1,4,8807
2018-03-01,00K,0,0,1,2,10,12133
2018-03-01,09P,0,0,0,0,8,6692
2018-03-01,10J,0,0,0,1,1,5616
2018-03-01,11A,0,0,0,2,6,13679
2018-03-01,99K,0,0,0,0,0,3918
2018-03-01,00J,0,0,0,0,1,9683
2018-03-01,02X,0,0,0,1,7,14031
2018-03-01,00V,0,0,0,0,1,7244
2018-03-01,00X,0,0,0,1,2,5119
2018-03-01,09D,0,0,0,1,2,6956
2018-03-01,07L,0,0,0,0,0,5990
2018-03-01,05T,0,0,0,2,7,7629
2018-03-01,99N,0,0,0,0,5,12084
2018-03-01,09H,0,0,0,0,5,3543
2018-03-01,09X,0,0,0,0,0,4586
2018-03-01,99J,0,1,2,3,9,12337
2018-03-01,08X,0,0,0,1,4,6514
2018-03-01,15C,0,0,1,4,15,23200
2018-03-01,10C,0,0,0,0,0,2028
2018-03-01,99H,0,0,0,0,4,5760
2018-03-01,06L,0,0,0,0,1,11403
2018-03-01,05D,0,0,0,0,0,4576
2018-03-01,03L,0,0,0,2,7,11952
2018-03-01,08M,0,0,0,3,3,8013
2018-03-01,00L,0,0,0,1,3,11173
2018-03-01,03D,0,0,0,1,3,4372
2018-03-01,01E,0,0,0,0,0,6078
2018-03-01,02M,0,0,0,0,3,6050
2018-03-01,06Y,0,0,0,2,2,6701
2018-03-01,15F,0,0,2,2,9,22070
2018-03-01,09W,0,0,0,0,1,8259
2018-03-01,06Q,0,0,0,0,2,11286
2018-03-01,08L,0,0,0,1,4,6991
2018-03-01,08G,0,0,0,0,1,6471
2018-03-01,08F,0,0,0,1,4,7025
2018-03-01,08A,0,0,0,2,7,7462
2018-03-01,10E,0,0,0,0,0,5566
2018-03-01,15M,0,0,0,4,12,34431
2018-03-01,07V,0,0,0,0,0,8311
2018-03-01,02D,0,0,0,0,1,3727
2018-03-01,01C,0,0,0,1,2,4929
2018-03-01,07P,0,0,0,0,4,6835
2017-04-01,02H,0,0,0,1,2,11960
2017-04-01,15D,0,0,0,1,4,9309
2017-04-01,07Q,0,0,0,0,8,6656
2017-04-01,14Y,0,0,0,1,3,12334
2017-04-01,07R,0,0,0,0,4,4114
2017-04-01,07T,0,0,0,1,2,5023
2017-04-01,15M,0,0,0,5,24,32086
2017-04-01,10A,0,0,0,0,1,5574
2017-04-01,10E,0,0,0,0,1,5296
2017-04-01,10D,0,0,0,0,2,3262
2017-04-01,09C,0,0,0,1,2,3081
2017-04-01,08F,0,0,0,0,1,6664
2017-04-01,05L,0,0,0,0,8,17072
2017-04-01,05F,0,0,0,0,1,4483
2017-04-01,06N,0,0,0,2,11,12933
2017-04-01,07Y,0,0,0,0,5,5888
2017-04-01,08K,0,0,1,2,5,5686
2017-04-01,08Q,0,0,0,1,5,5404
2017-04-01,06Q,0,0,0,0,1,10573
2017-04-01,06V,0,0,0,2,4,5610
2017-04-01,06Y,0,0,0,2,2,5988
2017-04-01,07J,0,0,0,0,2,6423
2017-04-01,02M,0,0,0,0,0,5406
2017-04-01,99C,0,0,0,0,6,6839
2017-04-01,03Q,0,0,1,1,11,8486
2017-04-01,03E,0,0,0,0,4,3534
2017-04-01,02N,0,0,0,0,7,4623
2017-04-01,15N,0,1,2,4,17,33041
2017-04-01,08N,0,0,0,0,3,5685
2017-04-01,03N,0,2,2,7,15,18483
2017-04-01,11X,0,0,0,1,7,13362
2017-04-01,05D,0,0,0,0,0,4156
2017-04-01,04Y,0,0,0,1,4,4431
2017-04-01,05V,0,0,0,0,0,4040
2017-04-01,06L,0,0,0,0,3,10230
2017-04-01,09L,0,0,0,0,3,3334
2017-04-01,09N,0,0,0,1,4,3882
2017-04-01,99H,0,0,1,1,1,5358
2017-04-01,12D,0,0,0,0,0,5498
2017-04-01,01Y,0,0,0,0,1,8938
2017-04-01,08V,0,0,1,3,12,5928
2017-04-01,08W,0,0,0,0,0,5687
2017-04-01,02E,0,0,0,0,2,5665
2017-04-01,09H,0,0,0,0,3,3289
2017-04-01,05J,0,0,0,2,4,4448
2017-04-01,05T,0,0,0,4,9,7488
2017-04-01,02W,0,0,0,1,2,4526
2017-04-01,00V,0,0,0,0,0,6510
2017-04-01,00X,0,0,0,0,1,4989
2017-04-01,01A,0,0,0,0,1,14266
2017-04-01,02Y,0,0,0,0,4,10613
2017-04-01,09F,0,0,0,0,3,5240
2017-04-01,99K,0,0,0,0,0,3663
2017-04-01,10V,0,3,3,3,8,5560
2017-04-01,00K,0,0,0,1,9,10993
2017-04-01,03F,0,0,0,0,6,12663
2017-04-01,08H,0,1,2,4,9,5225
2017-04-01,08Y,0,0,1,1,2,3697
2017-04-01,04Q,0,0,0,0,0,3488
2017-04-01,04D,0,0,0,0,2,6632
2017-04-01,99D,0,0,0,0,2,4700
2017-04-01,00M,0,1,3,3,8,11952
2017-04-01,06T,0,0,0,0,3,10665
2017-04-01,03K,0,0,0,0,1,6003
2017-04-01,00Y,0,0,0,0,0,7976
2017-04-01,05N,0,0,0,1,12,8179
2017-04-01,99F,0,0,0,0,1,4752
2017-04-01,99G,0,0,0,0,3,5159
2017-04-01,07G,0,0,0,0,6,5471
2017-04-01,05W,0,0,0,0,4,12306
2017-04-01,08T,0,0,0,0,2,4393
2017-04-01,05H,0,0,0,1,2,6460
2017-04-01,13T,0,0,0,1,6,16747
2018-10-01,99E,0,0,0,0,1,7848
2018-10-01,07G,0,0,0,0,2,5871
2018-10-01,12D,0,0,0,0,0,5748
2018-10-01,08C,0,0,0,1,7,3909
2018-10-01,04V,0,1,1,1,2,12502
2018-10-01,00K,0,0,1,2,6,12465
2018-10-01,00T,0,0,0,0,4,13314
2018-10-01,06H,0,0,0,0,4,26666
2018-10-01,04F,0,0,0,0,3,7023
2018-10-01,02N,0,0,0,1,8,5038
2018-10-01,06Q,0,1,1,1,3,11801
2018-10-01,06F,0,0,1,1,1,13607
2018-10-01,06P,0,0,1,1,3,6458
2018-10-01,03A,0,0,0,1,6,6818
2018-10-01,08J,0,0,1,1,7,3927
2018-10-01,09A,0,0,0,1,4,3149
2018-10-01,10L,0,0,0,3,6,5020
2018-10-01,03F,0,0,0,0,6,14743
2018-10-01,08D,0,0,0,0,0,6051
2018-10-01,10K,0,0,0,0,4,4965
2018-10-01,09F,0,0,0,0,3,5908
2018-10-01,99K,0,0,0,0,1,4020
2018-10-01,02X,0,1,1,3,11,14175
2018-10-01,01A,0,0,0,0,0,15629
2018-10-01,07W,0,0,0,2,10,8632
2018-10-01,00J,0,0,0,0,2,9967
2018-10-01,00X,0,0,0,1,2,5490
2018-10-01,06D,0,0,0,1,6,3308
2018-10-01,05J,0,0,0,2,4,4761
2018-10-01,09H,0,0,0,0,5,3526
2018-10-01,09J,0,0,0,0,2,6641
2018-10-01,05Y,0,0,0,3,5,11888
2018-10-01,08V,0,0,0,1,3,7066
2018-10-01,99M,0,0,0,1,5,5098
2018-10-01,10C,0,0,0,0,0,2056
2018-10-01,06L,0,0,0,0,1,11452
2018-10-01,00L,0,0,0,2,4,11874
2018-10-01,03D,0,0,1,2,2,4252
2018-10-01,03V,0,0,0,0,0,3472
2018-10-01,99C,0,0,0,0,6,7540
2018-10-01,00R,0,0,1,1,5,7703
2018-10-01,07J,0,0,0,0,1,7217
2018-10-01,06Y,0,0,0,2,2,6852
2018-10-01,06V,0,0,0,2,4,6083
2018-10-01,09W,0,0,0,0,0,8507
2018-10-01,08Q,0,0,0,3,8,5670
2018-10-01,01D,0,1,1,1,3,9908
2018-10-01,05F,0,0,0,0,0,5380
2018-10-01,08E,0,0,0,1,1,5310
2018-10-01,01F,0,0,0,0,2,5325
2018-10-01,01X,0,0,0,0,0,8997
2018-10-01,02D,0,0,0,0,0,3984
2018-10-01,01R,0,0,0,0,0,5518
2018-10-01,15A,0,0,0,1,3,12913
2018-10-01,13T,0,0,0,3,12,18946
2018-10-01,05H,0,0,0,2,4,6816
2018-10-01,08T,0,0,0,0,1,4966
2018-10-01,10X,0,0,0,0,3,8436
2018-10-01,01T,0,0,0,2,5,7088
2018-10-01,04L,0,0,0,0,0,4340
2018-10-01,04M,0,0,0,0,0,3073
2018-10-01,10Q,0,0,0,1,8,16023
2018-09-01,14Y,0,0,0,1,2,12204
2018-09-01,02A,0,0,0,0,1,6320
2018-09-01,01W,0,0,1,1,5,9631
2018-09-01,08R,0,0,0,0,2,3714
2018-09-01,99E,0,0,0,0,0,7163
2018-09-01,01T,0,0,0,2,3,6393
2018-09-01,05N,0,0,0,1,12,8268
2018-09-01,04N,0,0,0,0,1,2773
2018-09-01,04H,0,0,0,0,2,3889
2018-09-01,04L,0,0,0,0,0,3877
2018-09-01,05G,0,0,0,1,4,7393
2018-09-01,03K,0,0,0,0,0,6352
2018-09-01,03J,0,1,1,1,6,6317
2018-09-01,04D,0,0,0,1,4,6706
2018-09-01,04C,0,0,0,1,2,10916
2018-09-01,10L,0,0,0,1,3,4516
2018-09-01,03F,0,1,1,1,6,13668
2018-09-01,09P,0,0,0,0,2,6237
2018-09-01,10J,0,0,0,0,1,5298
2018-09-01,07W,0,0,0,1,3,7746
2018-09-01,10K,0,0,0,0,3,4677
2018-09-01,99K,0,0,0,0,0,3677
2018-09-01,09F,0,0,0,0,2,5230
2018-09-01,00J,0,0,0,0,1,9403
2018-09-01,02G,0,0,0,0,1,3294
2018-09-01,05T,0,0,0,1,4,7018
2018-09-01,06D,0,0,0,1,4,3071
2018-09-01,05J,0,0,0,1,3,4260
2018-09-01,12F,0,0,0,0,1,12011
2018-09-01,09J,0,0,0,0,1,6036
2018-09-01,09L,0,0,1,1,3,3253
2018-09-01,15N,0,3,3,7,22,34220
2018-09-01,08V,0,0,1,3,7,6071
2018-09-01,99M,0,0,0,1,3,4352
2018-09-01,12D,0,0,0,0,1,5141
2018-09-01,09N,0,0,0,1,6,3649
2018-09-01,09Y,0,0,0,0,4,6485
2018-09-01,05D,0,0,0,0,0,4334
2018-09-01,10R,0,0,0,0,3,5630
2018-09-01,00L,0,0,0,2,6,10814
2018-09-01,03V,0,0,0,1,1,3234
2018-09-01,02N,0,0,0,0,7,4636
2018-09-01,99C,0,0,0,0,6,6938
2018-09-01,03Q,0,1,1,2,16,8827
2018-09-01,03M,0,0,0,0,0,4644
2018-09-01,06Q,0,0,0,0,2,10437
2018-09-01,08K,0,1,3,3,9,5565
2018-09-01,06K,0,0,2,5,9,15707
2018-09-01,05L,0,1,1,1,3,17096
2018-09-01,01X,0,0,0,0,0,8052
2018-09-01,08E,0,0,0,1,1,4807
2018-09-01,08A,0,1,1,1,6,7132
2018-09-01,05C,0,0,0,0,3,9412
2018-09-01,10A,0,0,0,0,1,5946
2018-09-01,02D,0,0,0,0,0,3473
2018-09-01,11N,0,0,0,1,5,19255
2018-09-01,01C,0,0,0,1,3,4681
2018-09-01,06H,0,0,0,0,2,24324
2018-09-01,01R,0,0,0,0,0,5043
2018-09-01,11J,0,0,0,3,14,21840
2018-09-01,07P,0,1,1,2,4,6378
2018-09-01,02H,0,0,0,0,0,12543
2018-09-01,15E,0,1,1,4,21,39561
2018-09-01,15D,0,0,0,0,3,9291
2018-04-01,10X,0,0,0,0,4,7697
2018-04-01,15C,0,0,1,2,10,22655
2018-04-01,15A,0,0,0,2,2,11806
2018-04-01,14L,0,0,0,5,20,20580
2018-04-01,03R,0,0,1,2,5,14456
2018-04-01,08T,0,0,0,0,2,4400
2018-04-01,08R,0,0,0,0,2,3841
2018-04-01,00P,0,0,0,3,4,11584
2018-04-01,07G,0,0,0,0,3,5435
2018-04-01,01T,0,0,0,3,3,6253
2018-04-01,99F,0,0,0,0,0,5181
2018-04-01,05N,0,0,0,1,9,8313
2018-04-01,03A,0,0,0,1,5,5956
2018-04-01,00Y,0,0,0,0,0,8136
2018-04-01,03K,0,0,0,0,1,6451
2018-04-01,06T,0,0,0,0,3,11129
2018-04-01,00M,0,1,2,2,4,12166
2018-04-01,06P,0,0,0,0,0,5626
2018-04-01,04C,0,0,0,1,6,11061
2018-04-01,03J,0,1,1,1,4,6096
2018-04-01,10K,0,0,0,1,4,4808
2018-04-01,02T,0,0,0,1,2,6649
2018-04-01,02X,0,0,0,1,6,13348
2018-04-01,01A,0,0,0,0,2,13560
2018-04-01,00C,0,0,0,1,3,3115
2018-04-01,00X,0,0,0,1,1,4830
2018-04-01,09D,0,0,0,1,3,6122
2018-04-01,05T,0,0,0,1,7,7264
2018-04-01,07L,0,0,0,1,2,5408
2018-04-01,06D,0,0,0,1,2,3099
2018-04-01,12F,0,0,0,1,3,11935
2018-04-01,09X,0,0,0,0,0,4365
2018-04-01,08W,0,0,0,0,2,5442
2018-04-01,12D,0,0,0,0,1,5257
2018-04-01,09L,0,0,1,1,2,3447
2018-04-01,99M,0,0,0,3,3,4358
2018-04-01,09N,0,0,0,1,5,3912
2018-04-01,05Q,0,0,0,0,1,6187
2018-04-01,01G,0,0,0,0,1,9920
2018-04-01,08N,0,0,0,0,1,5846
2018-04-01,03Q,0,0,0,0,8,9049
2018-04-01,04K,0,0,0,1,7,10907
2018-04-01,03V,0,0,0,0,1,3459
2018-04-01,02M,0,0,0,0,1,5525
2018-04-01,01K,0,0,0,3,7,11148
2018-04-01,06Y,0,0,0,0,1,6483
