,practice,pct,items,rate,monthly_rate,code_x,rural_urban_code,mean_percentile,num_gps_june,num_gps_sept,CL,PH,PHAS,TOTAL,Value_imd,Value_satisfaction,Value_long_term_health,Value_over_65,Value_under_18,code_y,dispensing_patients,total_items
2029,E82104,06K,2910,553.7144216284785,46.142868469039875,E82104,3,0.5181729643154523,2.0,3.0,397.78,97.0,27.0,521.78,13.239764364691,73.854706940041,51.133814661219795,21.6784484321189,20.8954141743701,E82104,0.0,111974
2030,E82105,06N,1669,380.42053678272265,31.70171139856022,E82105,6,0.42046522710277284,2.0,2.0,422.65999999999997,96.84,26.97,546.47,13.6169835457706,70.3434415507601,50.82337249188151,12.954808806489,22.4241019698725,E82105,0.0,50183
2031,E82106,06N,6619,624.5910920986412,52.04925767488677,E82106,6,0.4513898010925126,7.0,9.0,425.51000000000005,97.0,27.0,549.51,4.893075552591459,94.5868579686438,49.6480229878634,19.186434219300804,21.345146232256802,E82106,617.0,167175
2032,E82107,06N,5809,649.6793915896211,54.13994929913509,E82107,4,0.480634361588931,5.0,6.0,390.14,94.06,25.36,509.56,11.116618018018,83.4171940671945,58.9413492103112,14.8198198198198,23.263513513513498,E82107,0.0,133806
2033,E82109,06K,3436,450.23914040490075,37.51992836707506,E82109,3,0.53553829090008,3.0,3.0,410.59999999999997,90.8,26.5,527.9,8.67671478285078,82.1482342867957,52.5730258513011,15.3396436525612,22.3246102449889,E82109,0.0,109310
2034,E82111,06K,2541,584.8101265822785,48.734177215189874,E82111,4,0.4461159327070616,2.0,2.0,398.38999999999993,97.0,27.0,522.3899999999999,17.948261524206604,77.0267306026926,48.7790487670669,13.5047486680565,21.8346073662265,E82111,0.0,79613
2035,E82113,06N,1958,471.7503915190941,39.31253262659117,E82113,4,0.3786720861830763,3.0,3.0,368.27,55.76,25.35,449.38,9.51980948957584,66.4408039795029,53.7242030074988,17.8289000718907,19.9089384136113,E82113,0.0,46016
2036,E82115,06K,7071,577.3973162034895,48.116443016957454,E82115,6,0.5439539378313879,5.0,5.0,394.0,96.1,24.65,514.75,17.2150209386852,18.5704181014292,51.0701005599701,16.949688018324,20.232209146197,E82115,0.0,255736
2037,E82117,06N,7347,576.5405214525337,48.045043454377804,E82117,6,0.5977570485334046,6.0,6.0,431.19000000000005,95.65,26.11,552.95,18.1603530078536,79.4834826712549,48.5432153298798,11.4403692008744,25.3857987207514,E82117,0.0,164618
2038,E82121,06K,3106,622.5384576840206,51.878204807001715,E82121,3,0.612654491881491,2.0,2.0,423.88,87.0,27.0,537.88,8.24882062689586,68.3946187890784,55.7033250369959,17.8361981799798,21.5045500505561,E82121,4618.0,98393
2039,E82123,06K,6133,565.1406017231583,47.095050143596524,E82123,6,0.4716266133015105,6.0,7.0,426.80999999999995,97.0,27.0,550.81,18.4997800715662,78.4399677917006,47.5591661611907,20.6532709422883,19.937608954949997,E82123,0.0,294619
2040,E82124,06N,11301,522.6218186863159,43.55181822385966,E82124,6,0.5393675678573844,,,435.0,97.0,27.0,559.0,12.060693706714801,79.9396072023807,54.5320347341257,17.865960137291502,20.6069729632083,E82124,0.0,316133
2041,E82126,06K,1202,461.31704352832054,38.44308696069338,E82126,3,0.4953090389073092,5.0,2.0,294.77000000000004,71.57,23.66,390.00000000000006,8.73168131021195,83.5389392995775,62.0699490335088,19.569396386005398,20.6535947712418,E82126,0.0,48240
2042,E82129,06N,6540,458.25061310288453,38.187551091907046,E82129,3,0.4149559382750552,,,429.97,97.0,27.0,553.97,7.34888285978779,95.27720734634251,43.34534368920179,17.688528092288,21.098055970946398,E82129,0.0,180279
2043,E82130,06K,3943,607.581283065386,50.63177358878216,E82130,3,0.45090165107222807,7.0,6.0,430.15,97.0,27.0,554.15,8.354196179993531,81.353302690645,49.6780571642474,21.1233408870185,20.7510521204273,E82130,0.0,118092
2044,E82131,06N,652,296.8471373828585,24.73726144857154,E82131,3,0.4132502036115691,2.0,2.0,287.09,72.12,27.0,386.21,6.92195277547639,66.7710347004669,49.954363203502,20.9610604805302,16.7108533554267,E82131,0.0,35148
2045,E82132,06H,3924,617.8797779789788,51.489981498248234,E82132,3,0.38553609360990065,5.0,5.0,396.18000000000006,85.97,26.92,509.0700000000001,10.2642633825944,83.63918997298529,52.54078039294539,17.4926156875615,21.053495241220897,E82132,759.0,123365
2046,E82133,06K,2780,556.111222244449,46.34260185370408,E82133,,0.5398483133968713,3.0,3.0,395.39000000000004,95.22,26.46,517.07,19.788349200079,60.3429311778593,56.80311709052629,20.5760505030578,19.3844939830341,E82133,0.0,106090
2047,E82603,06N,797,333.57748247357955,27.798123539464964,E82603,6,0.3007536680442541,3.0,3.0,376.4699999999999,83.47,27.0,486.93999999999994,17.7405322847682,79.5659440342317,44.5331700240581,12.4120810922631,20.215142738932602,E82603,0.0,36875
2048,E82613,06N,801,358.5095669687815,29.875797247398456,E82613,6,0.41304217829215284,3.0,3.0,388.9,92.79,27.0,508.69,18.637381367000398,81.2629639662027,51.5083171333293,10.5790161079669,28.968219416630397,E82613,0.0,43826
2049,E82626,06K,1433,534.5518977897976,44.54599148248314,E82626,3,0.4910863445326855,4.0,4.0,415.69,96.7,26.82,539.21,11.2977029513223,79.0053643084902,48.6807041096548,18.474511307014197,22.7366807205826,E82626,2386.0,46938
2050,E82627,06K,640,231.04693140794222,19.25391095066185,E82627,3,0.44580552082445574,1.0,1.0,357.80999999999995,75.37,23.490000000000002,456.66999999999996,8.94354967116649,78.0263807811269,53.4846169193534,13.7071651090343,20.5745932848737,E82627,0.0,33340
2051,E82630,06N,1199,509.99574649085497,42.49964554090458,E82630,6,0.34260747076655124,4.0,4.0,423.51,92.47,26.439999999999998,542.4200000000001,18.1635900367497,75.14670819817391,52.809326916642895,8.98325847284606,20.8983258472846,E82630,0.0,28590
2052,E82638,06K,3223,512.6519358986254,42.720994658218785,E82638,6,0.4898092412194858,4.0,4.0,404.01,87.0,25.15,516.16,25.462820906650702,42.085306177930995,48.1207098135001,10.2594691321205,24.8135997614077,E82638,0.0,116887
2053,E82640,06N,3326,632.4997622896263,52.70831352413553,E82640,3,0.4589425844999277,4.0,5.0,409.05999999999995,97.0,27.0,533.06,21.3676676439791,81.15095452489041,52.94362833734961,11.9321750052334,24.274649361524,E82640,0.0,100980
2054,E82641,06K,3748,653.4549892485616,54.45458243738013,E82641,4,0.5564936426654349,6.0,6.0,412.88,97.0,27.0,536.88,11.861510317602699,68.91597866721729,52.4685030544476,8.91799748788803,24.4930916920868,E82641,14.0,92331
2055,E82643,06N,1191,486.95059625212946,40.57921635434412,E82643,3,0.3534513656550614,4.0,4.0,432.0,97.0,24.0,553.0,7.78266053169734,77.7529764119128,54.0155041013179,19.836400817995898,19.198364008179997,E82643,0.0,30479
2056,E82644,06N,1025,464.90531806327243,38.742109838606034,E82644,3,0.4061357843690995,1.0,1.0,338.62999999999994,83.19,22.490000000000002,444.30999999999995,18.2742742555235,80.4179249477843,49.6099378949771,7.36842105263158,25.9138755980861,E82644,0.0,28493
2057,E82652,06N,1253,506.7062074543371,42.22551728786143,E82652,3,0.3274693443434314,2.0,2.0,435.0,97.0,27.0,559.0,7.3590555555555595,76.1114963771523,49.774126042659,19.1718426501035,19.7018633540373,E82652,0.0,33614
2058,E82654,06K,2843,530.7157413313006,44.22631177760838,E82654,3,0.444886461725779,3.0,2.0,435.0,97.0,27.0,559.0,6.715143176279451,87.9471270677444,55.4180093504756,12.144597887896,24.8497156783103,E82654,0.0,89126
2059,E82655,06N,1914,586.2324204293117,48.85270170244264,E82655,6,0.2703278934276238,2.0,2.0,402.7099999999999,96.76,27.0,526.4699999999999,22.355853635798603,88.0227033951231,60.741356190244296,13.660353927351801,24.346476249611896,E82655,0.0,58248
2060,E82656,06N,1020,426.8973214285714,35.574776785714285,E82656,6,0.3399504959905454,2.0,2.0,355.95,75.78999999999999,27.0,458.74,18.531186790071498,76.2935965558365,53.0484587638704,8.540176693310901,20.1514514093395,E82656,0.0,22679
2061,E82657,06N,3964,624.694665510992,52.057888792582666,E82657,6,0.5424984840244762,3.0,3.0,419.28,97.0,26.880000000000003,543.16,8.31159790322581,84.7435580565917,54.241448107785104,21.7061764231576,22.4415416868247,E82657,0.0,100709
2062,E82661,06K,3974,554.0735232606776,46.17279360505646,E82661,3,0.5039137121782765,2.0,2.0,426.16999999999996,88.61,22.86,537.64,18.9404247888937,70.6909101741804,61.5460475081236,14.0812821980538,23.9410417859187,E82661,0.0,138019
2063,E82663,06N,1611,395.3550632487785,32.94625527073154,E82663,3,0.3874234658783318,1.0,,432.1,96.73,27.0,555.83,10.0444275879026,77.9641382183617,43.4715402651555,18.3427587902631,20.6491271207278,E82663,1421.0,70599
2064,E83003,07M,4179,489.30129087023977,40.77510757251998,E83003,6,0.4744900355217763,7.0,7.0,402.14,96.35,27.0,525.49,16.1363297271872,87.61120345641051,51.2597473506501,16.3433274544386,22.146972369194604,E83003,0.0,138886
2065,E83005,07M,2193,357.99697996163735,29.83308166346978,E83005,6,0.4845971996985419,5.0,5.0,435.0,96.42,24.91,556.3299999999999,13.797692005242501,76.1710426693844,52.0244313579644,10.3374836173001,20.412844036697198,E83005,0.0,75854
2066,E83006,07M,2587,381.7933612918301,31.81611344098584,E83006,6,0.43619464957046017,4.0,4.0,430.14,97.0,27.0,554.14,25.759423176884304,80.05676086620609,47.161155824613,11.1892387649037,22.711708957505397,E83006,0.0,74960
2067,E83007,07M,1691,295.1563636363636,24.596363636363634,E83007,6,0.47057608249581184,4.0,4.0,432.0,97.0,26.33,555.33,20.5230796414411,58.202912001170596,47.0599645496057,13.242638195281598,21.009126915791303,E83007,0.0,66944
2068,E83008,07M,2836,371.597348852953,30.966445737746085,E83008,6,0.5833700356555207,6.0,6.0,433.02000000000004,96.95,27.0,556.97,9.417246293575529,77.38767390480791,54.172017222708504,17.4052322477309,24.458088627869703,E83008,0.0,109876
2069,E83009,07M,3939,365.69854704689993,30.474878920574994,E83009,6,0.5426933227801738,9.0,9.0,411.36,97.0,27.0,535.36,11.6330202638119,84.7143325430199,46.1591249218361,16.3975155279503,23.810797897754398,E83009,0.0,122849
2070,E83010,07M,3715,327.45221900662546,27.287684917218787,E83010,6,0.4834534028094928,7.0,7.0,411.45,85.87,23.68,521.0,15.590609012163698,73.0336851587535,52.614141668134,15.1570994195153,19.8433612825947,E83010,0.0,132028
2071,E83011,07M,3356,426.76839930058816,35.56403327504901,E83011,6,0.408456626049779,7.0,7.0,430.44,97.0,27.0,554.44,34.5735307306779,58.231029434784496,49.6015055829703,8.252043237542841,29.082520432375397,E83011,0.0,129001
2072,E83012,07M,3562,449.5677233429395,37.46397694524496,E83012,6,0.5509097420461792,4.0,4.0,435.0,95.12,27.0,557.12,17.0329686173633,85.16440998066741,62.3889488271864,18.5299408892316,19.5194037522488,E83012,0.0,93319
2073,E83013,07M,1582,245.8207621686716,20.485063514055966,E83013,6,0.5544769021922658,4.0,4.0,435.0,94.7,26.66,556.36,12.913264965343402,71.39145116696541,40.622496986606,15.133858267716501,18.8346456692913,E83013,0.0,61169
2074,E83016,07M,8464,465.1017959684583,38.75848299737152,E83016,6,0.44928183636089936,14.0,14.0,424.3,97.0,26.990000000000002,548.29,15.0782849414882,85.4450330522594,54.5003103874004,14.645990839357701,23.940179901771398,E83016,0.0,194730
2075,E83017,07M,5843,516.4322015172719,43.03601679310599,E83017,6,0.4931684168382753,7.0,7.0,419.9,97.0,27.0,543.9,15.2499247711411,70.76609101585301,51.682884453750404,17.5079293158133,20.2954236520163,E83017,0.0,157316
2076,E83018,07M,6475,422.392798121249,35.19939984343741,E83018,6,0.5219492090389444,11.0,11.0,411.11000000000007,96.83,23.33,531.2700000000001,22.1639981506849,87.0494296824577,56.5496142102209,13.248564397046799,21.6092425485371,E83018,0.0,235580
2077,E83020,07M,4421,433.48095370385494,36.12341280865458,E83020,6,0.54544536973023,6.0,6.0,427.29,84.61999999999999,25.18,537.09,17.0650381827463,79.29164459648291,49.707562255237505,13.1952240024492,21.614450454127997,E83020,0.0,133901
2078,E83021,07M,5383,433.2103815974784,36.1008651331232,E83021,6,0.6426604903566857,8.0,8.0,420.83,97.0,27.0,544.8299999999999,15.837293965168099,71.48927672800829,48.024194002818206,17.145865392403,19.6063821171135,E83021,0.0,159373
2079,E83024,07M,4239,408.28316879364314,34.02359739947026,E83024,6,0.5481461834824297,9.0,9.0,424.05,97.0,26.53,547.5799999999999,11.699935325820698,83.990672654523,51.3162888106252,18.265556099951,21.7011268985791,E83024,0.0,145313
2080,E83025,07M,4287,480.7580883314954,40.06317402762462,E83025,6,0.5081112545653538,6.0,6.0,435.0,97.0,27.0,559.0,25.005909388399896,85.5493910788612,46.908023284501,12.9978562563466,24.616946857723104,E83025,0.0,141890
2081,E83026,07M,1466,352.4179654633599,29.368163788613327,E83026,6,0.5643989355774706,3.0,3.0,406.67,86.42,21.55,514.64,13.0959089285714,71.09419971679651,51.76127306481521,19.5668789808917,17.5745222929936,E83026,0.0,61901
2082,E83027,07M,3017,404.58629475660456,33.71552456305038,E83027,6,0.5755350564304348,6.0,5.0,425.86,97.0,27.0,549.86,15.524529114597199,65.4506040447622,51.67636792152351,15.1660026560425,18.685258964143397,E83027,0.0,151890
2083,E83028,07M,2595,408.27564505978603,34.022970421648836,E83028,6,0.4137013235911727,4.0,5.0,428.30999999999995,97.0,27.0,552.31,29.3274264435146,71.0467236108614,50.342591223453596,8.66800535475234,28.534136546184698,E83028,0.0,85700
2084,E83030,07M,3220,509.31906255766745,42.443255213138954,E83030,6,0.5530382497846483,4.0,4.0,402.71000000000004,97.0,25.97,525.6800000000001,14.0112525896414,57.7966529661862,49.6271769306153,19.5537848605578,22.2310756972112,E83030,0.0,103910
2085,E83031,07M,2092,424.3407707910751,35.36173089925626,E83031,6,0.5149713971498302,3.0,3.0,378.52,90.03999999999999,25.64,494.19999999999993,16.2174445145019,91.7598010582455,47.85167704604999,17.3492963663096,20.4074774207099,E83031,0.0,59390
2086,E83032,07M,7537,405.6221297359357,33.80184414466131,E83032,6,0.5199117102925098,10.0,11.0,434.08000000000004,97.0,27.0,558.08,24.121248593073602,66.0621148084943,48.3293815375029,8.23548509279801,26.233428927006102,E83032,0.0,235027
2087,E83034,07M,2177,392.6944757609921,32.72453964674934,E83034,6,0.5235575681452223,2.0,2.0,377.92,72.21000000000001,24.85,474.98,21.348556281148,62.7523569391295,48.210899408772896,13.0561759147913,21.3571551279849,E83034,0.0,98700
2088,E83035,07M,3616,377.7224533853306,31.476871115444215,E83035,6,0.5781673175556827,5.0,4.0,426.74999999999994,97.0,25.16,548.91,14.1626651785714,73.6399296069703,44.3097466856422,13.1272450201372,24.1471644715359,E83035,0.0,119856
2089,E83036,07M,2007,419.4941824008919,34.957848533407656,E83036,6,0.5614353896966884,2.0,2.0,422.31000000000006,86.62,26.490000000000002,535.4200000000001,21.353817919769398,79.0394052989074,48.318802971854,11.698294499159301,28.1671871246697,E83036,0.0,55635
2090,E83037,07M,2761,515.2721617418351,42.9393468118196,E83037,6,0.5180292495875292,5.0,5.0,433.28000000000003,94.91,27.0,555.19,13.6798886726353,83.3730582939597,44.7251707402875,16.7120622568093,20.8988326848249,E83037,0.0,83975
2091,E83038,07M,3993,477.53161718539775,39.79430143211648,E83038,6,0.49604542901080156,6.0,6.0,401.27000000000004,97.0,24.55,522.82,23.103241482367,51.2553450798802,53.14078770072761,16.0530719579249,19.115467367917798,E83038,0.0,153969
2092,E83039,07M,2212,303.5751046455774,25.297925387131453,E83039,6,0.5909235578832525,5.0,5.0,433.31,86.72,24.77,544.8,16.689056971085,85.33669597797409,41.763616741377604,8.056668574699481,13.6204922724671,E83039,0.0,63238
2093,E83041,07M,1509,336.2112181808055,28.017601515067124,E83041,6,0.47922778946236033,3.0,3.0,421.65999999999997,85.39,22.17,529.2199999999999,21.0158558182661,65.7228539780082,48.026147038590004,9.50173812282735,19.059096176129803,E83041,0.0,53232
2094,E83042,07M,346,181.22773936727424,15.10231161393952,E83042,6,0.36296671434423605,1.0,1.0,377.26,84.6,25.4,487.26,,,,,,E83042,0.0,34247
2095,E83044,07M,4625,541.5215291397126,45.12679409497605,E83044,6,0.504468238598107,4.0,4.0,431.37000000000006,97.0,26.4,554.7700000000001,16.1771313569535,76.46623284938941,49.7312048616444,15.979814970563499,21.2855941367295,E83044,0.0,96648
2096,E83045,07M,2866,388.1146107230316,32.3428842269193,E83045,6,0.519907212035572,5.0,6.0,426.26,95.63,26.05,547.9399999999999,19.9474576467187,80.0246033883174,54.090754697200005,12.7456647398844,22.4248554913295,E83045,0.0,86635
2097,E83046,07M,3394,476.84166159321876,39.73680513276823,E83046,6,0.5432483289062999,5.0,5.0,390.46999999999997,97.0,24.23,511.7,22.0110565430585,72.3711824420532,43.615380884008,12.880992495022198,22.726298054832302,E83046,0.0,102381
2098,E83049,07M,2541,355.34734118798724,29.61227843233227,E83049,6,0.48615226087580715,5.0,5.0,407.35,83.11,24.78,515.24,17.9137742874655,69.38009632834441,49.6029424620256,11.576693684049499,24.129071723505103,E83049,0.0,76970
2099,E83050,07M,2662,403.20605869359423,33.60050489113285,E83050,6,0.5730462927202297,3.0,3.0,341.95,87.09,24.95,453.98999999999995,12.093618159008901,58.3001209831894,45.6129054538166,13.005327483547498,18.8154183641492,E83050,0.0,69847
2100,E83053,07M,5087,396.22237367344957,33.01853113945413,E83053,6,0.5950145294373486,13.0,11.0,424.44,96.77,27.0,548.21,15.2179269205729,74.8711946849968,47.239401606981204,16.2679036458333,23.2568359375,E83053,0.0,185146
2101,E83600,07M,3360,651.8892176359315,54.32410146966095,E83600,6,0.42250293628780894,4.0,4.0,429.69999999999993,87.0,19.34,536.04,13.535286485364301,97.18345051324009,27.598658274363604,9.77178423236515,40.6846473029046,E83600,0.0,80168
2102,E83613,07M,1335,463.4880222196505,38.62400185163754,E83613,6,0.48336960836324594,,,431.36,96.6,27.0,554.96,16.2498621562952,88.08756457852009,44.7813953547929,17.4746743849493,21.548480463097,E83613,0.0,40462
2103,E83621,07M,2498,302.55866767600304,25.213222306333588,E83621,6,0.43728981942752276,5.0,5.0,428.69,93.18,26.95,548.82,15.1030492760677,68.4837682044361,52.2781819299968,18.081225680933898,20.0389105058366,E83621,0.0,109955
2104,E83622,07M,3139,452.2023073506285,37.68352561255237,E83622,6,0.5731332527806048,5.0,6.0,430.92,82.32,26.16,539.4,12.4678897591252,87.4549223535878,44.7916704535834,15.775480059084199,24.1211225997046,E83622,0.0,81004
2105,E83624,07M,1068,552.3185657645233,46.02654714704361,E83624,6,0.39420927981220827,1.0,1.0,425.40000000000003,96.56,26.689999999999998,548.6500000000001,16.2357899204244,93.7919977625125,48.39741949317221,20.5726405090138,17.1792152704136,E83624,0.0,27167
2106,E83629,07M,1496,422.2013170272813,35.183443085606775,E83629,6,0.4027370081510132,,,431.73,97.0,27.0,555.73,15.748942949093001,77.9319049542238,47.3111210429181,15.944997074312502,24.511410181392602,E83629,0.0,40894
2107,E83631,07M,898,274.4009574495175,22.866746454126456,E83631,6,0.5069431027931948,3.0,3.0,,,,,12.3528788723668,90.40555464777609,48.517348240434195,11.613502632393901,20.4831217095076,E83631,0.0,25750
2108,E83632,07M,1327,313.82905342819413,26.15242111901618,E83632,6,0.3751004239821206,,,430.2699999999999,95.9,27.0,553.17,16.291826754386,80.0719979400686,49.2011300777839,16.447368421052598,20.238791423001896,E83632,0.0,47283
2109,E83633,07M,555,265.00079579818555,22.083399649848797,E83633,6,0.5716611053616915,2.0,2.0,347.70000000000005,84.78999999999999,26.67,459.16,21.2864237447208,62.4392413716115,41.76704659965571,11.0642287857478,17.5714955461791,E83633,0.0,27073
