month,pct,pt_0_4
2016-05-01,05W,18433
2016-05-01,05X,11094
2016-05-01,05Y,18627
2016-05-01,06A,17481
2016-05-01,06D,5895
2016-05-01,06F,28960
2016-05-01,06H,55204
2016-05-01,06K,35419
2016-05-01,06L,21364
2016-05-01,06M,12108
2016-05-01,06N,40199
2016-05-01,06P,17589
2016-05-01,06Q,21190
2016-05-01,06T,18776
2016-05-01,06V,7224
2016-05-01,06W,11804
2016-05-01,06Y,12829
2016-05-01,07G,12378
2016-05-01,07H,18991
2016-05-01,07J,8667
2016-05-01,07K,12754
2016-05-01,07L,18927
2016-05-01,07M,26897
2016-05-01,07N,15274
2016-05-01,07P,23265
2016-05-01,07Q,21031
2016-05-01,07R,12362
2016-05-01,07T,21004
2016-05-01,07V,27224
2016-05-01,07W,27523
2016-05-01,07X,23303
2016-05-01,07Y,21093
2016-05-01,08A,21874
2016-05-01,08C,11273
2016-05-01,08D,18987
2016-05-01,08E,16674
2016-05-01,08F,17018
2016-05-01,08G,20591
2016-05-01,08H,12889
2016-05-01,08J,12671
2016-05-01,08K,21532
2016-05-01,08L,22365
2016-05-01,08M,28782
2016-05-01,08N,22807
2016-05-01,08P,13745
2016-05-01,08Q,19936
2016-05-01,08R,14673
2016-05-01,08T,12710
2016-05-01,08V,20533
2016-05-01,08W,21959
2016-05-01,08X,24375
2016-05-01,08Y,12319
2016-05-01,09A,9215
2016-05-01,09C,7738
2016-05-01,09D,14769
2016-05-01,09E,9861
2016-05-01,09F,9691
2016-05-01,09G,25151
2016-05-01,09H,8719
2016-05-01,09J,17197
2016-05-01,09L,11362
2016-05-01,09N,11555
2016-05-01,09P,9250
2016-05-01,09W,19104
2016-05-01,09X,12944
2016-05-01,09Y,23035
2016-05-01,10A,10800
2016-05-01,10C,5430
2016-05-01,10D,7175
2016-05-01,10E,8256
2016-05-01,10G,8144
2016-05-01,10H,19774
2016-05-01,10J,13362
2016-05-01,10K,11075
2016-05-01,10L,6639
2016-05-01,10M,6814
2016-05-01,10N,6871
2016-05-01,10Q,39193
2016-05-01,10R,13442
2016-05-01,10T,12433
2016-05-01,10V,11208
2016-05-01,10W,9150
2016-05-01,10X,16671
2016-05-01,10Y,12663
2016-05-01,112,10
2016-05-01,114,0
2016-05-01,11A,28566
2016-05-01,11C,8737
2016-05-01,11D,9615
2016-05-01,11E,9813
2016-05-01,11H,31198
2016-05-01,11J,38080
2016-05-01,11M,34146
2016-05-01,11N,28591
2016-05-01,11T,11658
2016-05-01,11X,28838
2016-05-01,12A,15913
2016-05-01,12D,15570
2016-05-01,12F,18528
2016-05-01,13P,47872
2016-05-01,13T,27569
2016-05-01,99A,29010
2016-05-01,99C,11805
2016-05-01,99D,8523
2016-05-01,99E,17002
2016-05-01,99F,8876
2016-05-01,99G,10933
2016-05-01,99H,16738
2016-05-01,99J,28484
2016-05-01,99K,8076
2016-05-01,99M,13626
2016-05-01,99N,25784
2016-05-01,99P,46698
2016-05-01,99Q,13976
2016-05-01,Q59,0
2016-05-01,RY6,18
2016-06-01,00C,6048
2016-06-01,00D,15308
2016-06-01,00J,12799
2016-06-01,00K,17271
2016-06-01,00L,15484
2016-06-01,00M,17686
2016-06-01,00N,8187
2016-06-01,00P,14725
2016-06-01,00Q,11733
2016-06-01,00R,9184
2016-06-01,00T,19666
2016-06-01,00V,12467
2016-06-01,00W,14839
2016-06-01,00X,10316
2016-06-01,00Y,17146
2016-06-01,01A,22980
2016-06-01,01C,10589
2016-06-01,01D,14897
2016-06-01,01E,12340
2016-06-01,01F,7776
2016-06-01,01G,17525
2016-06-01,01H,25024
2016-06-01,01J,9737
2016-06-01,01K,8072
2016-06-01,01M,15227
2016-06-01,01N,10800
2016-06-01,01R,9636
2016-06-01,01T,8488
2016-06-01,01V,5514
2016-06-01,01W,18204
2016-06-01,01X,10687
2016-06-01,01Y,14981
2016-06-01,02A,14431
2016-06-01,02D,5851
2016-06-01,02E,12276
2016-06-01,02F,13324
2016-06-01,02G,5522
2016-06-01,02H,18253
2016-06-01,02M,6868
2016-06-01,02N,8649
2016-06-01,02P,15109
2016-06-01,02Q,6133
2016-06-01,02R,23436
2016-06-01,02T,13021
2016-06-01,02V,13203
2016-06-01,02W,10609
2016-06-01,02X,18577
2016-06-01,02Y,14241
2016-06-01,03A,14098
2016-06-01,03C,19804
2016-06-01,03D,6767
2016-06-01,03E,7630
2016-06-01,03F,18957
2016-06-01,03G,18873
2016-06-01,03H,9889
2016-06-01,03J,12405
2016-06-01,03K,9303
2016-06-01,03L,15051
2016-06-01,03M,5710
2016-06-01,03N,33351
2016-06-01,03Q,16742
2016-06-01,03R,21162
2016-06-01,03T,11906
2016-06-01,03V,5082
2016-06-01,03W,16863
2016-06-01,03X,5415
2016-06-01,03Y,5417
2016-06-01,04C,26135
2016-06-01,04D,13182
2016-06-01,04E,11478
2016-06-01,04F,19847
2016-06-01,04G,40052
2016-06-01,04H,7000
2016-06-01,04J,14038
2016-06-01,04K,21825
2016-06-01,04L,8596
2016-06-01,04M,5282
2016-06-01,04N,6615
2016-06-01,04Q,6711
2016-06-01,04R,31820
2016-06-01,04V,20351
2016-06-01,04X,21921
2016-06-01,04Y,7269
2016-06-01,05A,30565
2016-06-01,05C,18235
2016-06-01,05D,7975
2016-06-01,05F,9088
2016-06-01,05G,10424
2016-06-01,05H,10529
2016-06-01,05J,9943
2016-06-01,05L,39458
2016-06-01,05N,14300
2016-06-01,05P,14249
2016-06-01,05Q,11424
2016-06-01,05R,13875
2016-06-01,05T,15391
2016-06-01,05V,7163
2016-06-01,05W,18433
2016-06-01,05X,11094
2016-06-01,05Y,18627
2016-06-01,06A,17481
2016-06-01,06D,5895
2016-06-01,06F,28960
2016-06-01,06H,55204
2016-06-01,06K,35419
2016-06-01,06L,21364
2016-06-01,06M,12108
2016-06-01,06N,40199
2016-06-01,06P,17589
2016-06-01,06Q,21190
2016-06-01,06T,18776
2016-06-01,06V,7224
2016-06-01,06W,11804
2016-06-01,06Y,12829
2016-06-01,07G,12378
2016-06-01,07H,18991
2016-06-01,07J,8667
2016-06-01,07K,12754
2016-06-01,07L,18927
2016-06-01,07M,26897
2016-06-01,07N,15274
2016-06-01,07P,23265
2016-06-01,07Q,21031
2016-06-01,07R,12362
2016-06-01,07T,21004
2016-06-01,07V,27224
2016-06-01,07W,27523
2016-06-01,07X,23303
2016-06-01,07Y,21093
2016-06-01,08A,21874
2016-06-01,08C,11273
2016-06-01,08D,18987
2016-06-01,08E,16674
2016-06-01,08F,17018
2016-06-01,08G,20591
2016-06-01,08H,12889
2016-06-01,08J,12671
2016-06-01,08K,21532
2016-06-01,08L,22365
2016-06-01,08M,28782
2016-06-01,08N,22807
2016-06-01,08P,13745
2016-06-01,08Q,19936
2016-06-01,08R,14673
2016-06-01,08T,12710
2016-06-01,08V,20533
2016-06-01,08W,21959
2016-06-01,08X,24375
2016-06-01,08Y,12319
2016-06-01,09A,9215
2016-06-01,09C,7738
2016-06-01,09D,14769
2016-06-01,09E,9861
2016-06-01,09F,9691
2016-06-01,09G,25151
2016-06-01,09H,8719
2016-06-01,09J,17197
2016-06-01,09L,11362
2016-06-01,09N,11555
2016-06-01,09P,9250
2016-06-01,09W,19104
2016-06-01,09X,12944
2016-06-01,09Y,23035
2016-06-01,10A,10800
2016-06-01,10C,5430
2016-06-01,10D,7175
2016-06-01,10E,8256
2016-06-01,10G,8144
2016-06-01,10H,19774
2016-06-01,10J,13362
2016-06-01,10K,11075
2016-06-01,10L,6639
2016-06-01,10M,6814
2016-06-01,10N,6871
2016-06-01,10Q,39193
2016-06-01,10R,13442
2016-06-01,10T,12433
2016-06-01,10V,11208
2016-06-01,10W,9150
2016-06-01,10X,16671
2016-06-01,10Y,12663
2016-06-01,112,10
2016-06-01,114,0
2016-06-01,11A,28566
2016-06-01,11C,8737
2016-06-01,11D,9615
2016-06-01,11E,9813
2016-06-01,11H,31198
2016-06-01,11J,38080
2016-06-01,11M,34146
2016-06-01,11N,28591
2016-06-01,11T,11658
2016-06-01,11X,28838
2016-06-01,12A,15913
2016-06-01,12D,15570
2016-06-01,12F,18528
2016-06-01,13P,47872
2016-06-01,13T,27569
2016-06-01,99A,29010
2016-06-01,99C,11805
2016-06-01,99D,8523
2016-06-01,99E,17002
2016-06-01,99F,8876
2016-06-01,99G,10933
2016-06-01,99H,16738
2016-06-01,99J,28484
2016-06-01,99K,8076
2016-06-01,99M,13626
2016-06-01,99N,25784
2016-06-01,99P,46698
2016-06-01,99Q,13976
2016-06-01,Q59,0
2016-06-01,RY6,18
2016-07-01,00C,6052
2016-07-01,00D,15279
2016-07-01,00J,12759
2016-07-01,00K,17197
2016-07-01,00L,15421
2016-07-01,00M,17577
2016-07-01,00N,8251
2016-07-01,00P,14654
2016-07-01,00Q,11738
2016-07-01,00R,9212
2016-07-01,00T,19714
2016-07-01,00V,12518
2016-07-01,00W,14890
2016-07-01,00X,10352
2016-07-01,00Y,17226
2016-07-01,01A,23030
2016-07-01,01C,10562
2016-07-01,01D,15260
2016-07-01,01E,12345
2016-07-01,01F,7743
2016-07-01,01G,17625
2016-07-01,01H,25017
2016-07-01,01J,9773
2016-07-01,01K,8126
2016-07-01,01M,15348
2016-07-01,01N,10838
2016-07-01,01R,9654
2016-07-01,01T,8493
2016-07-01,01V,5478
2016-07-01,01W,18211
2016-07-01,01X,10700
2016-07-01,01Y,14969
2016-07-01,02A,14364
2016-07-01,02D,5844
2016-07-01,02E,12267
2016-07-01,02F,13372
2016-07-01,02G,5491
2016-07-01,02H,18248
2016-07-01,02M,6838
2016-07-01,02N,8587
2016-07-01,02P,15056
2016-07-01,02Q,6131
2016-07-01,02R,23229
2016-07-01,02T,13034
2016-07-01,02V,13184
2016-07-01,02W,10795
2016-07-01,02X,18556
2016-07-01,02Y,14225
2016-07-01,03A,14016
2016-07-01,03C,19779
2016-07-01,03D,6769
2016-07-01,03E,7627
2016-07-01,03F,18847
2016-07-01,03G,18856
2016-07-01,03H,9862
2016-07-01,03J,12369
2016-07-01,03K,9339
2016-07-01,03L,15102
2016-07-01,03M,5704
2016-07-01,03N,33326
2016-07-01,03Q,16733
2016-07-01,03R,21176
2016-07-01,03T,11794
2016-07-01,03V,5126
2016-07-01,03W,16913
2016-07-01,03X,5387
2016-07-01,03Y,5367
2016-07-01,04C,26216
2016-07-01,04D,13113
2016-07-01,04E,11434
2016-07-01,04F,19905
2016-07-01,04G,40159
2016-07-01,04H,6989
2016-07-01,04J,13903
2016-07-01,04K,21812
2016-07-01,04L,8566
2016-07-01,04M,5226
2016-07-01,04N,6559
2016-07-01,04Q,6675
2016-07-01,04R,31650
2016-07-01,04V,20374
2016-07-01,04X,22008
2016-07-01,04Y,7263
2016-07-01,05A,30668
2016-07-01,05C,18306
2016-07-01,05D,7919
2016-07-01,05F,9102
2016-07-01,05G,10353
2016-07-01,05H,10580
2016-07-01,05J,10029
2016-07-01,05L,39592
2016-07-01,05N,14376
2016-07-01,05P,14398
2016-07-01,05Q,11425
2016-07-01,05R,13927
2016-07-01,05T,15375
2016-07-01,05V,7277
2016-07-01,05W,18409
2016-07-01,05X,11099
2016-07-01,05Y,18657
2016-07-01,06A,17603
2016-07-01,06D,5928
2016-07-01,06F,29005
2016-07-01,06H,55323
2016-07-01,06K,35425
2016-07-01,06L,21312
2016-07-01,06M,11988
2016-07-01,06N,40103
2016-07-01,06P,17559
2016-07-01,06Q,21184
2016-07-01,06T,18777
2016-07-01,06V,7267
2016-07-01,06W,11802
2016-07-01,06Y,12862
2016-07-01,07G,12406
2016-07-01,07H,19008
2016-07-01,07J,8695
2016-07-01,07K,12721
2016-07-01,07L,19046
2016-07-01,07M,26995
2016-07-01,07N,15253
2016-07-01,07P,23256
2016-07-01,07Q,21072
2016-07-01,07R,12413
2016-07-01,07T,21083
2016-07-01,07V,27126
2016-07-01,07W,27349
2016-07-01,07X,23126
2016-07-01,07Y,20975
2016-07-01,08A,21942
2016-07-01,08C,11214
2016-07-01,08D,19014
2016-07-01,08E,16714
2016-07-01,08F,17104
2016-07-01,08G,20734
2016-07-01,08H,12940
2016-07-01,08J,12653
2016-07-01,08K,21507
2016-07-01,08L,22320
2016-07-01,08M,28834
2016-07-01,08N,22859
2016-07-01,08P,13686
2016-07-01,08Q,19850
2016-07-01,08R,14611
2016-07-01,08T,12735
2016-07-01,08V,20572
2016-07-01,08W,21988
2016-07-01,08X,24368
2016-07-01,08Y,12111
2016-07-01,09A,9057
2016-07-01,09C,7791
2016-07-01,09D,14731
2016-07-01,09E,9852
2016-07-01,09F,9695
2016-07-01,09G,25084
2016-07-01,09H,8766
2016-07-01,09J,17271
2016-07-01,09L,11310
2016-07-01,09N,11475
2016-07-01,09P,9208
2016-07-01,09W,19024
2016-07-01,09X,12990
2016-07-01,09Y,23046
2016-07-01,10A,10802
2016-07-01,10C,5440
2016-07-01,10D,7176
2016-07-01,10E,8279
2016-07-01,10G,8074
2016-07-01,10H,19829
2016-07-01,10J,13414
2016-07-01,10K,11113
2016-07-01,10L,6613
2016-07-01,10M,6831
2016-07-01,10N,6838
2016-07-01,10Q,39039
2016-07-01,10R,13637
2016-07-01,10T,11994
2016-07-01,10V,11047
2016-07-01,10W,9115
2016-07-01,10X,16610
2016-07-01,10Y,12771
2016-07-01,112,7
2016-07-01,11A,28766
2016-07-01,11C,8867
2016-07-01,11D,9679
2016-07-01,11E,9841
2016-07-01,11H,31144
2016-07-01,11J,38246
2016-07-01,11M,34503
2016-07-01,11N,28708
2016-07-01,11T,11647
2016-07-01,11X,28775
2016-07-01,12A,15824
2016-07-01,12D,15678
2016-07-01,12F,18529
2016-07-01,13P,48187
2016-07-01,13T,27581
2016-07-01,99A,29233
2016-07-01,99C,11856
2016-07-01,99D,8535
2016-07-01,99E,17123
2016-07-01,99F,8898
2016-07-01,99G,10915
2016-07-01,99H,16722
2016-07-01,99J,28282
2016-07-01,99K,8009
2016-07-01,99M,13788
2016-07-01,99N,25837
2016-07-01,99P,46784
2016-07-01,99Q,13896
2016-07-01,Q59,0
2016-07-01,RY6,15
2016-08-01,00C,6052
2016-08-01,00D,15279
2016-08-01,00J,12759
2016-08-01,00K,17197
2016-08-01,00L,15421
2016-08-01,00M,17577
2016-08-01,00N,8251
2016-08-01,00P,14654
2016-08-01,00Q,11738
2016-08-01,00R,9212
2016-08-01,00T,19714
2016-08-01,00V,12518
2016-08-01,00W,14890
2016-08-01,00X,10352
2016-08-01,00Y,17226
2016-08-01,01A,23030
2016-08-01,01C,10562
2016-08-01,01D,15260
2016-08-01,01E,12345
2016-08-01,01F,7743
2016-08-01,01G,17625
2016-08-01,01H,25017
2016-08-01,01J,9773
2016-08-01,01K,8126
2016-08-01,01M,15348
2016-08-01,01N,10838
2016-08-01,01R,9654
2016-08-01,01T,8493
2016-08-01,01V,5478
2016-08-01,01W,18211
2016-08-01,01X,10700
2016-08-01,01Y,14969
2016-08-01,02A,14364
2016-08-01,02D,5844
2016-08-01,02E,12267
2016-08-01,02F,13372
2016-08-01,02G,5491
2016-08-01,02H,18248
2016-08-01,02M,6838
2016-08-01,02N,8587
2016-08-01,02P,15056
2016-08-01,02Q,6131
2016-08-01,02R,23229
2016-08-01,02T,13034
2016-08-01,02V,13184
2016-08-01,02W,10795
2016-08-01,02X,18556
2016-08-01,02Y,14225
2016-08-01,03A,14016
2016-08-01,03C,19779
2016-08-01,03D,6769
2016-08-01,03E,7627
2016-08-01,03F,18847
2016-08-01,03G,18856
2016-08-01,03H,9862
2016-08-01,03J,12369
2016-08-01,03K,9339
2016-08-01,03L,15102
2016-08-01,03M,5704
2016-08-01,03N,33326
2016-08-01,03Q,16733
2016-08-01,03R,21176
2016-08-01,03T,11794
2016-08-01,03V,5126
2016-08-01,03W,16913
2016-08-01,03X,5387
2016-08-01,03Y,5367
2016-08-01,04C,26216
2016-08-01,04D,13113
2016-08-01,04E,11434
2016-08-01,04F,19905
2016-08-01,04G,40159
2016-08-01,04H,6989
2016-08-01,04J,13903
2016-08-01,04K,21812
2016-08-01,04L,8566
2016-08-01,04M,5226
2016-08-01,04N,6559
2016-08-01,04Q,6675
2016-08-01,04R,31650
2016-08-01,04V,20374
2016-08-01,04X,22008
2016-08-01,04Y,7263
2016-08-01,05A,30668
2016-08-01,05C,18306
2016-08-01,05D,7919
2016-08-01,05F,9102
2016-08-01,05G,10353
2016-08-01,05H,10580
2016-08-01,05J,10029
2016-08-01,05L,39592
2016-08-01,05N,14376
2016-08-01,05P,14398
2016-08-01,05Q,11425
2016-08-01,05R,13927
2016-08-01,05T,15375
2016-08-01,05V,7277
2016-08-01,05W,18409
2016-08-01,05X,11099
2016-08-01,05Y,18657
2016-08-01,06A,17603
2016-08-01,06D,5928
2016-08-01,06F,29005
2016-08-01,06H,55323
2016-08-01,06K,35425
2016-08-01,06L,21312
2016-08-01,06M,11988
2016-08-01,06N,40103
2016-08-01,06P,17559
2016-08-01,06Q,21184
2016-08-01,06T,18777
2016-08-01,06V,7267
2016-08-01,06W,11802
2016-08-01,06Y,12862
2016-08-01,07G,12406
2016-08-01,07H,19008
2016-08-01,07J,8695
2016-08-01,07K,12721
2016-08-01,07L,19046
2016-08-01,07M,26995
2016-08-01,07N,15253
2016-08-01,07P,23256
2016-08-01,07Q,21072
2016-08-01,07R,12413
2016-08-01,07T,21083
2016-08-01,07V,27126
2016-08-01,07W,27349
2016-08-01,07X,23126
2016-08-01,07Y,20975
2016-08-01,08A,21942
2016-08-01,08C,11214
2016-08-01,08D,19014
2016-08-01,08E,16714
2016-08-01,08F,17104
2016-08-01,08G,20734
2016-08-01,08H,12940
2016-08-01,08J,12653
2016-08-01,08K,21507
2016-08-01,08L,22320
2016-08-01,08M,28834
2016-08-01,08N,22859
2016-08-01,08P,13686
2016-08-01,08Q,19850
2016-08-01,08R,14611
2016-08-01,08T,12735
2016-08-01,08V,20572
2016-08-01,08W,21988
2016-08-01,08X,24368
2016-08-01,08Y,12111
2016-08-01,09A,9057
2016-08-01,09C,7791
2016-08-01,09D,14731
2016-08-01,09E,9852
2016-08-01,09F,9695
2016-08-01,09G,25084
2016-08-01,09H,8766
2016-08-01,09J,17271
2016-08-01,09L,11310
2016-08-01,09N,11475
2016-08-01,09P,9208
2016-08-01,09W,19024
2016-08-01,09X,12990
2016-08-01,09Y,23046
2016-08-01,10A,10802
2016-08-01,10C,5440
2016-08-01,10D,7176
2016-08-01,10E,8279
2016-08-01,10G,8074
2016-08-01,10H,19829
2016-08-01,10J,13414
2016-08-01,10K,11113
2016-08-01,10L,6613
2016-08-01,10M,6831
2016-08-01,10N,6838
2016-08-01,10Q,39039
2016-08-01,10R,13637
2016-08-01,10T,11994
2016-08-01,10V,11047
2016-08-01,10W,9115
2016-08-01,10X,16610
2016-08-01,10Y,12771
2016-08-01,112,7
2016-08-01,11A,28766
2016-08-01,11C,8867
2016-08-01,11D,9679
2016-08-01,11E,9841
2016-08-01,11H,31144
2016-08-01,11J,38246
2016-08-01,11M,34503
2016-08-01,11N,28708
2016-08-01,11T,11647
2016-08-01,11X,28775
2016-08-01,12A,15824
2016-08-01,12D,15678
2016-08-01,12F,18529
2016-08-01,13P,48187
2016-08-01,13T,27581
2016-08-01,99A,29233
2016-08-01,99C,11856
2016-08-01,99D,8535
2016-08-01,99E,17123
2016-08-01,99F,8898
2016-08-01,99G,10915
2016-08-01,99H,16722
2016-08-01,99J,28282
2016-08-01,99K,8009
2016-08-01,99M,13788
2016-08-01,99N,25837
2016-08-01,99P,46784
2016-08-01,99Q,13896
2016-08-01,Q59,0
2016-08-01,RY6,15
2016-09-01,00C,6052
2016-09-01,00D,15279
2016-09-01,00J,12759
2016-09-01,00K,17197
2016-09-01,00L,15421
2016-09-01,00M,17577
2016-09-01,00N,8251
2016-09-01,00P,14654
2016-09-01,00Q,11738
2016-09-01,00R,9212
2016-09-01,00T,19714
2016-09-01,00V,12518
2016-09-01,00W,14890
2016-09-01,00X,10352
2016-09-01,00Y,17226
2016-09-01,01A,23030
2016-09-01,01C,10562
2016-09-01,01D,15260
2016-09-01,01E,12345
2016-09-01,01F,7743
2016-09-01,01G,17625
2016-09-01,01H,25017
2016-09-01,01J,9773
2016-09-01,01K,8126
2016-09-01,01M,15348
2016-09-01,01N,10838
2016-09-01,01R,9654
2016-09-01,01T,8493
2016-09-01,01V,5478
2016-09-01,01W,18211
2016-09-01,01X,10700
2016-09-01,01Y,14969
2016-09-01,02A,14364
2016-09-01,02D,5844
2016-09-01,02E,12267
2016-09-01,02F,13372
2016-09-01,02G,5491
2016-09-01,02H,18248
2016-09-01,02M,6838
2016-09-01,02N,8587
2016-09-01,02P,15056
2016-09-01,02Q,6131
2016-09-01,02R,23229
2016-09-01,02T,13034
2016-09-01,02V,13184
2016-09-01,02W,10795
2016-09-01,02X,18556
2016-09-01,02Y,14225
2016-09-01,03A,14016
2016-09-01,03C,19779
2016-09-01,03D,6769
2016-09-01,03E,7627
2016-09-01,03F,18847
2016-09-01,03G,18856
2016-09-01,03H,9862
2016-09-01,03J,12369
2016-09-01,03K,9339
2016-09-01,03L,15102
2016-09-01,03M,5704
2016-09-01,03N,33326
2016-09-01,03Q,16733
2016-09-01,03R,21176
2016-09-01,03T,11794
2016-09-01,03V,5126
2016-09-01,03W,16913
2016-09-01,03X,5387
2016-09-01,03Y,5367
2016-09-01,04C,26216
2016-09-01,04D,13113
2016-09-01,04E,11434
2016-09-01,04F,19905
2016-09-01,04G,40159
2016-09-01,04H,6989
2016-09-01,04J,13903
2016-09-01,04K,21812
2016-09-01,04L,8566
2016-09-01,04M,5226
2016-09-01,04N,6559
2016-09-01,04Q,6675
2016-09-01,04R,31650
2016-09-01,04V,20374
2016-09-01,04X,22008
2016-09-01,04Y,7263
2016-09-01,05A,30668
2016-09-01,05C,18306
2016-09-01,05D,7919
2016-09-01,05F,9102
2016-09-01,05G,10353
2016-09-01,05H,10580
2016-09-01,05J,10029
2016-09-01,05L,39592
2016-09-01,05N,14376
2016-09-01,05P,14398
2016-09-01,05Q,11425
2016-09-01,05R,13927
2016-09-01,05T,15375
2016-09-01,05V,7277
2016-09-01,05W,18409
2016-09-01,05X,11099
2016-09-01,05Y,18657
2016-09-01,06A,17603
2016-09-01,06D,5928
2016-09-01,06F,29005
2016-09-01,06H,55323
2016-09-01,06K,35425
2016-09-01,06L,21312
2016-09-01,06M,11988
2016-09-01,06N,40103
2016-09-01,06P,17559
2016-09-01,06Q,21184
2016-09-01,06T,18777
2016-09-01,06V,7267
2016-09-01,06W,11802
2016-09-01,06Y,12862
2016-09-01,07G,12406
2016-09-01,07H,19008
2016-09-01,07J,8695
2016-09-01,07K,12721
2016-09-01,07L,19046
2016-09-01,07M,26995
2016-09-01,07N,15253
2016-09-01,07P,23256
2016-09-01,07Q,21072
2016-09-01,07R,12413
2016-09-01,07T,21083
2016-09-01,07V,27126
2016-09-01,07W,27349
2016-09-01,07X,23126
2016-09-01,07Y,20975
2016-09-01,08A,21942
2016-09-01,08C,11214
2016-09-01,08D,19014
2016-09-01,08E,16714
2016-09-01,08F,17104
2016-09-01,08G,20734
2016-09-01,08H,12940
2016-09-01,08J,12653
2016-09-01,08K,21507
2016-09-01,08L,22320
2016-09-01,08M,28834
2016-09-01,08N,22859
2016-09-01,08P,13686
2016-09-01,08Q,19850
2016-09-01,08R,14611
2016-09-01,08T,12735
2016-09-01,08V,20572
2016-09-01,08W,21988
2016-09-01,08X,24368
2016-09-01,08Y,12111
2016-09-01,09A,9057
2016-09-01,09C,7791
2016-09-01,09D,14731
2016-09-01,09E,9852
2016-09-01,09F,9695
2016-09-01,09G,25084
2016-09-01,09H,8766
2016-09-01,09J,17271
2016-09-01,09L,11310
2016-09-01,09N,11475
2016-09-01,09P,9208
2016-09-01,09W,19024
2016-09-01,09X,12990
2016-09-01,09Y,23046
2016-09-01,10A,10802
2016-09-01,10C,5440
2016-09-01,10D,7176
2016-09-01,10E,8279
2016-09-01,10G,8074
2016-09-01,10H,19829
2016-09-01,10J,13414
2016-09-01,10K,11113
2016-09-01,10L,6613
2016-09-01,10M,6831
2016-09-01,10N,6838
2016-09-01,10Q,39039
2016-09-01,10R,13637
2016-09-01,10T,11994
2016-09-01,10V,11047
2016-09-01,10W,9115
2016-09-01,10X,16610
2016-09-01,10Y,12771
2016-09-01,112,7
2016-09-01,11A,28766
2016-09-01,11C,8867
2016-09-01,11D,9679
2016-09-01,11E,9841
2016-09-01,11H,31144
2016-09-01,11J,38246
2016-09-01,11M,34503
2016-09-01,11N,28708
2016-09-01,11T,11647
2016-09-01,11X,28775
2016-09-01,12A,15824
2016-09-01,12D,15678
2016-09-01,12F,18529
2016-09-01,13P,48187
2016-09-01,13T,27581
2016-09-01,99A,29233
2016-09-01,99C,11856
2016-09-01,99D,8535
2016-09-01,99E,17123
2016-09-01,99F,8898
2016-09-01,99G,10915
2016-09-01,99H,16722
2016-09-01,99J,28282
2016-09-01,99K,8009
2016-09-01,99M,13788
2016-09-01,99N,25837
2016-09-01,99P,46784
2016-09-01,99Q,13896
2016-09-01,Q59,0
2016-09-01,RY6,15
2016-10-01,00C,6041
2016-10-01,00D,15251
2016-10-01,00J,12735
2016-10-01,00K,17168
2016-10-01,00L,15385
2016-10-01,00M,17551
2016-10-01,00N,8237
2016-10-01,00P,14635
2016-10-01,00Q,11700
2016-10-01,00R,9179
2016-10-01,00T,19657
2016-10-01,00V,12495
2016-10-01,00W,14839
2016-10-01,00X,10310
2016-10-01,00Y,17184
2016-10-01,01A,22959
2016-10-01,01C,10538
2016-10-01,01D,14922
2016-10-01,01E,12285
2016-10-01,01F,7714
2016-10-01,01G,17551
2016-10-01,01H,24904
2016-10-01,01J,9669
2016-10-01,01K,8076
2016-10-01,01M,15299
2016-10-01,01N,10812
2016-10-01,01R,9605
2016-10-01,01T,8427
2016-10-01,01V,5437
2016-10-01,01W,18123
2016-10-01,01X,10615
2016-10-01,01Y,14922
2016-10-01,02A,14325
2016-10-01,02D,5821
2016-10-01,02E,12221
2016-10-01,02F,13316
2016-10-01,02G,5479
2016-10-01,02H,18200
2016-10-01,02M,6819
2016-10-01,02N,8570
2016-10-01,02P,15029
2016-10-01,02Q,6122
2016-10-01,02R,23198
2016-10-01,02T,13012
2016-10-01,02V,13170
2016-10-01,02W,10774
2016-10-01,02X,18544
2016-10-01,02Y,14192
2016-10-01,03A,13990
2016-10-01,03C,19765
2016-10-01,03D,6739
2016-10-01,03E,7601
2016-10-01,03F,18799
2016-10-01,03G,18843
2016-10-01,03H,9834
2016-10-01,03J,12343
2016-10-01,03K,9310
2016-10-01,03L,15090
2016-10-01,03M,5677
2016-10-01,03N,33291
2016-10-01,03Q,16667
2016-10-01,03R,21144
2016-10-01,03T,11771
2016-10-01,03V,5115
2016-10-01,03W,16878
2016-10-01,03X,5385
2016-10-01,03Y,5359
2016-10-01,04C,26133
2016-10-01,04D,13090
2016-10-01,04E,11419
2016-10-01,04F,19764
2016-10-01,04G,40066
2016-10-01,04H,6970
2016-10-01,04J,13887
2016-10-01,04K,21756
2016-10-01,04L,8549
2016-10-01,04M,5222
2016-10-01,04N,6543
2016-10-01,04Q,6662
2016-10-01,04R,31628
2016-10-01,04V,20305
2016-10-01,04X,21899
2016-10-01,04Y,7239
2016-10-01,05A,30543
2016-10-01,05C,18190
2016-10-01,05D,7880
2016-10-01,05F,9070
2016-10-01,05G,10308
2016-10-01,05H,10539
2016-10-01,05J,10004
2016-10-01,05L,39365
2016-10-01,05N,14278
2016-10-01,05P,14322
2016-10-01,05Q,11372
2016-10-01,05R,13862
2016-10-01,05T,15305
2016-10-01,05V,7215
2016-10-01,05W,18341
2016-10-01,05X,11024
2016-10-01,05Y,18527
2016-10-01,06A,17503
2016-10-01,06D,5909
2016-10-01,06F,28971
