month,pct,glarg_items,glar_percent_items
2018-07-01,09X,480,0.9917355371900827
2018-07-01,NTP,5,1.0
2018-07-01,09J,365,0.9707446808510638
2018-07-01,RJC,3,1.0
2018-07-01,12F,733,0.9986376021798365
2018-07-01,RBZ,1,1.0
2018-07-01,RH5,0,0.0
2018-07-01,04D,442,0.8532818532818532
2018-07-01,NDL,2,1.0
2018-07-01,06H,1586,0.9838709677419355
2018-07-01,02G,232,0.9789029535864979
2018-07-01,06Q,1079,0.9423580786026201
2018-07-01,07L,414,0.9904306220095693
2018-07-01,02A,431,0.9493392070484582
2018-07-01,00R,417,0.9065217391304348
2018-07-01,01A,773,0.9426829268292682
2018-07-01,01K,764,0.926060606060606
2018-07-01,07P,487,0.7767145135566188
2018-07-01,RL4,2,1.0
2018-07-01,99E,643,0.9359534206695779
2018-07-01,00M,732,0.9986357435197817
2018-07-01,06Y,445,0.8180147058823529
2018-07-01,NLX,0,0.0
2018-07-01,R1K,1,0.2
2018-07-01,03J,296,0.9899665551839465
2018-07-01,RXC,1,1.0
2018-07-01,04N,135,0.8132530120481928
2018-07-01,08R,303,0.9774193548387097
2018-07-01,05L,1953,0.9625431246919665
2018-07-01,15E,3200,0.910643141718839
2018-07-01,RYF,3,1.0
2018-07-01,03W,541,0.9200680272108843
2018-07-01,10A,412,0.8062622309197651
2018-07-01,05X,497,0.9959919839679359
2018-07-01,04K,573,0.9761499148211243
2018-07-01,99D,437,0.9142259414225942
2018-07-01,01T,308,0.9967637540453075
2018-07-01,01H,1016,0.9603024574669187
2018-07-01,03N,166,0.9940119760479041
2018-07-01,06M,482,0.8992537313432836
2018-07-01,05N,874,0.9909297052154195
2018-07-01,06N,560,0.9790209790209791
2018-07-01,06D,213,0.8765432098765432
2018-07-01,04G,891,0.9529411764705882
2018-07-01,00Q,379,0.974293059125964
2018-07-01,08X,373,0.979002624671916
2018-07-01,00P,400,0.9900990099009901
2018-07-01,06L,463,0.7467741935483871
2018-07-01,06P,277,0.9892857142857143
2018-07-01,02Y,503,0.9901574803149606
2018-07-01,14K,0,0.0
2018-07-01,01W,363,0.8212669683257918
2018-07-01,03H,339,1.0
2018-07-01,NVE,3,1.0
2018-07-01,RTD,5,0.8333333333333334
2018-07-01,04Y,481,0.993801652892562
2018-07-01,00J,432,0.9018789144050104
2018-07-01,04F,413,0.9856801909307876
2018-07-01,02T,434,0.9954128440366973
2018-07-01,03F,310,1.0
2018-07-01,04E,371,0.8568129330254042
2018-07-01,05F,442,0.8983739837398373
2018-07-01,08E,514,0.9178571428571428
2018-07-01,RY4,5,1.0
2018-07-01,99A,1470,0.9728656518861681
2018-07-01,08F,478,0.9937629937629938
2018-07-01,99M,439,0.9481641468682506
2018-07-01,01F,306,1.0
2018-07-01,09F,446,0.9977628635346756
2018-07-01,10C,208,0.896551724137931
2018-07-01,99J,728,0.9667994687915007
2018-07-01,05Q,713,0.9807427785419532
2018-07-01,02W,132,0.9777777777777777
2018-07-01,09Y,752,0.8633754305396096
2018-07-01,03D,288,0.9442622950819672
2018-07-01,09H,414,0.9282511210762332
2018-07-01,09D,611,0.9201807228915663
2018-07-01,99P,1403,0.953125
2018-07-01,10X,365,0.8075221238938053
2018-07-01,14L,1311,0.8936605316973415
2018-07-01,04Q,280,0.8860759493670886
2018-07-01,03Q,507,0.8941798941798942
2018-07-01,08D,486,0.9898167006109979
2018-07-01,05W,699,0.9420485175202157
2018-07-01,07X,519,0.9885714285714285
2018-07-01,RNN,1,0.5
2018-07-01,11J,2321,0.938915857605178
2018-07-01,99Q,264,0.967032967032967
2018-07-01,11A,792,0.908256880733945
2018-07-01,99N,1057,0.8628571428571429
2018-07-01,15A,671,0.7230603448275862
2018-07-01,06F,608,0.990228013029316
2018-07-01,10J,369,0.9787798408488063
2018-07-01,07R,379,0.9002375296912114
2018-07-01,04R,838,0.9665513264129181
2018-07-01,15D,866,0.9654403567447045
2018-07-01,06V,384,0.8888888888888888
2018-07-01,00Y,683,0.997080291970803
2018-07-01,01R,334,0.7822014051522248
2018-07-01,01J,449,0.9824945295404814
2018-07-01,11E,365,0.9102244389027432
2018-07-01,00X,378,0.8076923076923077
2018-07-01,08V,440,1.0
2018-07-01,06A,279,0.9117647058823529
2018-07-01,02X,716,0.9916897506925207
2018-08-01,07L,411,0.9856115107913669
2018-08-01,NDL,1,1.0
2018-08-01,RTR,4,1.0
2018-08-01,01C,466,0.8597785977859779
2018-08-01,04K,496,0.9483747609942639
2018-08-01,NVE,3,0.75
2018-08-01,04D,440,0.873015873015873
2018-08-01,02T,422,0.985981308411215
2018-08-01,08Q,394,0.862144420131291
2018-08-01,06Y,480,0.8191126279863481
2018-08-01,03K,407,0.9926829268292683
2018-08-01,02Q,172,0.8958333333333334
2018-08-01,01J,438,0.9887133182844243
2018-08-01,RL4,1,0.3333333333333333
2018-08-01,00C,182,0.8348623853211009
2018-08-01,00P,439,0.9954648526077098
2018-08-01,03H,347,0.9971264367816092
2018-08-01,11X,736,0.8288288288288288
2018-08-01,10X,380,0.7645875251509054
2018-08-01,08F,465,0.9935897435897436
2018-08-01,08W,520,0.966542750929368
2018-08-01,10R,206,0.8306451612903226
2018-08-01,07J,273,0.8323170731707317
2018-08-01,07K,446,0.9330543933054394
2018-08-01,09C,200,0.8097165991902834
2018-08-01,09W,440,0.9302325581395349
2018-08-01,02G,212,0.9769585253456221
2018-08-01,12F,731,0.9986338797814208
2018-08-01,01A,835,0.9467120181405896
2018-08-01,00L,322,0.9969040247678018
2018-08-01,00M,731,0.9972714870395635
2018-08-01,15A,712,0.714859437751004
2018-08-01,09D,582,0.9009287925696594
2018-08-01,13T,938,0.9832285115303984
2018-08-01,08G,648,0.9037656903765691
2018-08-01,04Y,512,0.9961089494163424
2018-08-01,08L,288,0.972972972972973
2018-08-01,01E,309,0.8328840970350404
2018-08-01,99F,335,0.9463276836158192
2018-08-01,12D,413,0.612759643916914
2018-08-01,09G,662,0.8921832884097035
2018-08-01,RY4,2,0.6666666666666666
2018-08-01,10A,376,0.7720739219712526
2018-08-01,01W,388,0.825531914893617
2018-08-01,10C,213,0.9342105263157895
2018-08-01,01V,338,1.0
2018-08-01,08P,223,0.9369747899159664
2018-08-01,02N,291,1.0
2018-08-01,02R,429,0.9816933638443935
2018-08-01,06W,340,0.7024793388429752
2018-08-01,99N,1105,0.8639562157935887
2018-08-01,06A,330,0.9192200557103064
2018-08-01,07H,436,0.919831223628692
2018-08-01,10L,684,0.9553072625698324
2018-08-01,06T,620,0.9872611464968153
2018-08-01,00N,399,0.9900744416873449
2018-08-01,09X,431,0.9908045977011494
2018-08-01,RJ1,1,1.0
2018-08-01,09L,334,0.9910979228486647
2018-08-01,R1F,1,1.0
2018-08-01,00V,296,0.9736842105263158
2018-08-01,08X,378,0.9792746113989638
2018-08-01,04J,358,0.9347258485639687
2018-08-01,07T,354,0.9194805194805195
2018-08-01,AXG,1,0.2
2018-08-01,02M,412,0.8784648187633263
2018-08-01,07X,502,0.9881889763779528
2018-08-01,02A,443,0.940552016985138
2018-08-01,07M,732,0.8735083532219571
2018-08-01,RY6,1,1.0
2018-08-01,09P,452,0.9934065934065934
2018-08-01,02X,685,0.9884559884559885
2018-08-01,03T,699,0.803448275862069
2018-08-01,08J,211,1.0
2018-08-01,112,3,1.0
2018-08-01,05L,1965,0.9665518937530743
2018-08-01,RH5,0,0.0
2018-08-01,RVW,1,0.3333333333333333
2018-08-01,11A,814,0.893523600439078
2018-08-01,01D,324,0.9969230769230769
2018-08-01,05D,493,0.9801192842942346
2018-08-01,03W,513,0.882960413080895
2018-08-01,05V,429,0.9816933638443935
2018-08-01,08D,458,0.9807280513918629
2018-08-01,04N,128,0.7619047619047619
2018-08-01,RCD,1,1.0
2018-08-01,RY2,1,1.0
2018-08-01,03R,686,0.978601997146933
2018-08-01,99K,335,0.8933333333333333
2018-08-01,09E,318,0.8132992327365729
2018-08-01,05F,450,0.8910891089108911
2018-08-01,04M,81,0.9878048780487805
2018-08-01,01Y,782,0.9787234042553191
2018-08-01,08C,354,0.7955056179775281
2018-08-01,01T,300,0.9966777408637874
2018-08-01,07V,954,0.9675456389452333
2018-08-01,NLO,3,1.0
2018-08-01,07G,421,0.9053763440860215
2018-08-01,10E,269,0.9057239057239057
2018-08-01,08R,299,0.9966666666666667
2018-08-01,RY5,1,0.3333333333333333
2018-08-01,RN3,0,0.0
2018-08-01,15D,920,0.9829059829059829
2018-08-01,11J,2419,0.942345149980522
2018-08-01,00Y,685,0.9985422740524781
2018-08-01,01G,225,0.9533898305084746
2018-08-01,08T,451,0.986870897155361
2018-08-01,05N,885,0.9888268156424581
2018-08-01,09J,392,0.9702970297029703
2018-08-01,08M,1177,0.837126600284495
2018-08-01,06N,538,0.9889705882352942
2018-08-01,09Y,752,0.8545454545454545
2018-08-01,10J,390,0.9701492537313433
2018-08-01,99G,266,0.9925373134328358
2018-08-01,08N,506,0.9941060903732809
2018-08-01,RWX,1,0.2
2018-08-01,05A,984,0.935361216730038
2018-08-01,00Q,405,0.9782608695652174
2018-08-01,09H,421,0.9314159292035398
2018-08-01,NQV,1,1.0
2018-08-01,04L,287,0.8885448916408669
2018-08-01,08A,356,0.9888888888888889
2018-08-01,06F,621,0.9857142857142858
2018-08-01,RX6,1,1.0
2018-08-01,01R,360,0.8256880733944955
2018-08-01,05T,510,0.8374384236453202
2018-08-01,NW0,1,0.5
2018-08-01,03A,435,0.9954233409610984
2018-08-01,NLX,0,0.0
2018-08-01,03E,207,0.9039301310043668
2018-08-01,04V,757,0.9131483715319663
2018-08-01,01F,304,1.0
2018-08-01,06M,498,0.89568345323741
2018-08-01,06Q,1003,0.9400187441424555
2018-08-01,06P,258,1.0
2018-08-01,05X,492,0.9959514170040485
2018-08-01,RGQ,0,0.0
2018-08-01,09F,472,0.9978858350951374
2018-08-01,08K,547,0.887987012987013
2018-08-01,05G,609,0.9545454545454546
2018-08-01,01X,646,0.9938461538461538
2018-08-01,05Q,761,0.9819354838709677
2018-08-01,R1K,0,0.0
2018-08-01,11M,1373,0.7283819628647215
2018-08-01,RRF,1,1.0
2018-08-01,R1D,3,1.0
2018-08-01,02F,241,0.9198473282442748
2018-08-01,07Q,371,0.9946380697050938
2018-08-01,14Y,1143,0.9982532751091703
2018-08-01,04E,379,0.8692660550458715
2018-08-01,04C,978,0.8964252978918423
2018-08-01,03D,313,0.9484848484848485
2018-08-01,NKB,1,1.0
2018-08-01,14L,1247,0.8900785153461813
2018-08-01,99J,742,0.9712041884816754
2018-08-01,08Y,348,0.9206349206349206
2018-08-01,RYF,3,1.0
2018-08-01,RY7,2,1.0
2018-08-01,NTP,2,1.0
2018-08-01,RRE,7,0.5833333333333334
2018-08-01,RYW,2,0.4
2018-08-01,05H,839,0.9384787472035794
2018-08-01,RJC,1,1.0
2018-08-01,07P,521,0.7684365781710915
2018-08-01,04G,845,0.9462486002239642
2018-08-01,08V,440,0.9887640449438202
2018-08-01,04Q,291,0.8953846153846153
2018-08-01,10V,279,0.8303571428571429
2018-08-01,07W,781,0.8388829215896885
2018-08-01,05C,709,0.9620081411126187
2018-08-01,00D,572,0.7158948685857321
2018-08-01,05R,477,0.8817005545286506
2018-08-01,99Q,289,0.9475409836065574
2018-08-01,99E,613,0.9344512195121951
2018-08-01,03M,274,0.9785714285714285
2018-08-01,10D,134,0.9370629370629371
2018-08-01,00K,681,0.998533724340176
2018-08-01,08H,411,0.9903614457831326
2018-08-01,06H,1668,0.9846517119244392
2018-08-01,00J,437,0.9028925619834711
2018-08-01,02Y,544,0.9872958257713249
2018-08-01,09A,263,0.8651315789473685
2018-08-01,10Q,1254,0.9240972733971997
2018-08-01,05Y,523,0.7376586741889986
2018-08-01,00X,419,0.7905660377358491
2018-08-01,RNU,2,0.6666666666666666
2018-08-01,03V,90,0.8256880733944955
2018-08-01,11E,340,0.9042553191489362
2018-08-01,03J,326,0.9939024390243902
2018-08-01,02H,840,0.9051724137931034
2018-08-01,08E,502,0.9061371841155235
2018-08-01,RXQ,1,1.0
2018-08-01,02W,154,0.9808917197452229
2018-08-01,15C,1067,0.903471634208298
2018-08-01,02D,225,0.6484149855907781
2018-08-01,06V,401,0.8891352549889135
2018-08-01,99M,416,0.9497716894977168
2018-08-01,07Y,521,0.7127222982216143
2018-08-01,99D,442,0.8947368421052632
2018-08-01,02P,628,0.9736434108527132
2018-08-01,07R,341,0.8589420654911839
2018-08-01,04F,436,0.990909090909091
2018-08-01,03L,231,0.9871794871794872
2018-08-01,RFR,2,1.0
2018-08-01,99A,1469,0.9799866577718479
2018-08-01,09N,297,0.8813056379821959
2018-08-01,99H,452,0.9186991869918699
2018-08-01,10K,198,0.7644787644787645
2018-08-01,04H,296,0.9278996865203761
2018-08-01,03X,128,0.9411764705882353
2018-08-01,06D,225,0.8687258687258688
2018-08-01,00R,419,0.8784067085953878
2018-08-01,01H,995,0.9567307692307693
2018-08-01,03F,328,1.0
2018-08-01,02E,463,0.9978448275862069
2018-08-01,04R,824,0.9682726204465335
2018-08-01,06L,497,0.7507552870090635
2018-08-01,RTD,5,0.8333333333333334
2018-08-01,NL8,1,1.0
2018-08-01,06K,806,0.9572446555819477
2018-08-01,03Q,499,0.8515358361774744
2018-08-01,03N,174,0.9942857142857143
2018-08-01,00T,601,0.8255494505494505
2018-08-01,01K,801,0.9324796274738067
2018-08-01,99C,188,0.9894736842105263
2018-08-01,99P,1425,0.9557344064386318
2018-08-01,15F,1347,0.8684719535783365
2018-08-01,11N,801,0.534712950600801
2018-08-01,07N,373,0.9815789473684211
2018-08-01,03Y,133,0.8525641025641025
2018-08-01,15E,3313,0.9094153170463903
2018-08-01,AD9,1,1.0
2018-08-01,05J,318,0.954954954954955
2018-08-01,05W,723,0.94140625
2018-09-01,10C,191,0.9095238095238095
2018-09-01,10R,210,0.860655737704918
2018-09-01,09X,437,0.9954441913439636
2018-09-01,09N,299,0.8820058997050148
2018-09-01,06Q,950,0.9424603174603174
2018-09-01,04E,336,0.8682170542635659
2018-09-01,R1D,6,1.0
2018-09-01,02Q,188,0.8468468468468469
2018-09-01,99N,1058,0.8650858544562551
2018-09-01,05A,885,0.9365079365079365
2018-09-01,03R,636,0.9769585253456221
2018-09-01,04V,712,0.9081632653061225
2018-09-01,03V,79,0.9186046511627907
2018-09-01,08P,201,0.9617224880382775
2018-09-01,08Q,367,0.8758949880668258
2018-09-01,02M,376,0.8952380952380953
2018-09-01,15E,3139,0.9074877132119109
2018-09-01,07J,267,0.834375
2018-09-01,07T,320,0.9116809116809117
2018-09-01,02X,622,0.9873015873015873
2018-09-01,05N,784,0.9836888331242158
2018-09-01,09W,400,0.9389671361502347
2018-09-01,AXG,1,0.2
2018-09-01,00V,243,0.9838056680161943
2018-09-01,08W,459,0.9582463465553236
2018-09-01,02W,130,0.9923664122137404
2018-09-01,08A,332,0.9793510324483776
2018-09-01,08M,1131,0.8201595358955766
2018-09-01,07N,312,0.9512195121951219
2018-09-01,08F,460,0.9850107066381156
2018-09-01,10L,657,0.946685878962536
2018-09-01,12F,647,0.9984567901234568
2018-09-01,01A,775,0.9474327628361858
2018-09-01,13T,805,0.9722222222222222
2018-09-01,07X,448,0.9739130434782609
2018-09-01,07W,728,0.835820895522388
2018-09-01,05Y,477,0.7349768875192604
2018-09-01,NLX,0,0.0
2018-09-01,03F,294,1.0
2018-09-01,04Y,486,0.9878048780487805
2018-09-01,00K,597,1.0
2018-09-01,09L,315,0.9905660377358491
2018-09-01,04Q,282,0.8952380952380953
2018-09-01,RXC,1,1.0
2018-09-01,99F,303,0.9680511182108626
2018-09-01,08K,504,0.865979381443299
2018-09-01,99D,378,0.8915094339622641
2018-09-01,15A,651,0.6955128205128205
2018-09-01,09J,358,0.9572192513368984
2018-09-01,00J,416,0.8721174004192872
2018-09-01,09P,433,0.9954022988505747
2018-09-01,03N,177,1.0
2018-09-01,99G,247,0.9801587301587301
2018-09-01,02T,389,0.9873096446700508
2018-09-01,03K,369,0.9892761394101877
2018-09-01,08J,218,1.0
2018-09-01,09G,583,0.8714499252615845
2018-09-01,NW0,2,1.0
2018-09-01,RY2,2,1.0
2018-09-01,08C,324,0.782608695652174
2018-09-01,01R,301,0.7581863979848866
2018-09-01,02N,259,1.0
2018-09-01,03W,527,0.9165217391304348
2018-09-01,RTR,6,1.0
2018-09-01,09A,259,0.8381877022653722
2018-09-01,02P,585,0.9798994974874372
2018-09-01,03Q,477,0.8784530386740331
2018-09-01,02D,192,0.6597938144329897
2018-09-01,09E,292,0.8111111111111111
2018-09-01,00N,419,0.9858823529411764
2018-09-01,08R,278,0.9788732394366197
2018-09-01,11A,728,0.8954489544895449
2018-09-01,00T,569,0.8151862464183381
2018-09-01,06A,282,0.9306930693069307
2018-09-01,15C,990,0.8991825613079019
2018-09-01,10D,158,0.8977272727272727
2018-09-01,07K,398,0.9299065420560748
2018-09-01,99E,571,0.9224555735056543
2018-09-01,09C,210,0.8502024291497976
2018-09-01,07L,391,0.9898734177215189
2018-09-01,03J,288,1.0
2018-09-01,01C,456,0.8702290076335878
2018-09-01,04L,274,0.8925081433224755
2018-09-01,08X,339,0.9797687861271677
2018-09-01,RWX,4,1.0
2018-09-01,03L,201,0.995049504950495
2018-09-01,RTX,1,1.0
2018-09-01,15F,1157,0.8640776699029126
2018-09-01,05G,545,0.9511343804537522
2018-09-01,04R,819,0.9692307692307692
2018-09-01,01V,314,1.0
2018-09-01,RY7,1,1.0
2018-09-01,08E,479,0.8986866791744841
2018-09-01,RYF,2,1.0
2018-09-01,01K,725,0.9271099744245525
2018-09-01,06H,1549,0.9847425301970757
2018-09-01,11J,2242,0.9412258606213266
2018-09-01,01E,278,0.7875354107648725
2018-09-01,R1K,1,0.16666666666666666
2018-09-01,06F,579,0.9931389365351629
2018-09-01,08H,403,0.9950617283950617
2018-09-01,RYW,0,0.0
2018-09-01,NDL,0,0.0
2018-09-01,06T,560,0.9790209790209791
2018-09-01,NKB,1,1.0
2018-09-01,04C,916,0.8773946360153256
2018-09-01,13V,1,1.0
2018-09-01,RNU,5,1.0
2018-09-01,04M,82,0.9879518072289156
2018-09-01,RRE,11,0.6470588235294118
2018-09-01,05F,439,0.8868686868686869
2018-09-01,03E,190,0.8796296296296297
2018-09-01,10K,209,0.7769516728624535
2018-09-01,08Y,305,0.8789625360230547
2018-09-01,01F,286,0.9965156794425087
2018-09-01,09Y,729,0.8596698113207547
2018-09-01,00Y,642,1.0
2018-09-01,01J,409,0.9927184466019418
2018-09-01,RBZ,2,1.0
2018-09-01,99Q,257,0.9413919413919414
2018-09-01,00P,378,0.9947368421052631
2018-09-01,01Y,741,0.9762845849802372
2018-09-01,02H,745,0.9186189889025894
2018-09-01,99K,291,0.8953846153846153
2018-09-01,00R,394,0.8794642857142857
2018-09-01,05W,662,0.9376770538243626
2018-09-01,05T,465,0.8363309352517986
2018-09-01,05H,717,0.9311688311688312
2018-09-01,00M,693,0.9985590778097982
2018-09-01,04H,282,0.9215686274509803
2018-09-01,06K,668,0.9355742296918768
2018-09-01,02A,388,0.9486552567237164
2018-09-01,07M,678,0.8968253968253969
2018-09-01,11X,707,0.8307873090481787
2018-09-01,00D,499,0.6816939890710383
2018-09-01,05J,308,0.9447852760736196
2018-09-01,NLO,1,1.0
2018-09-01,07V,831,0.9573732718894009
2018-09-01,99H,414,0.9118942731277533
2018-09-01,04G,795,0.9341950646298472
2018-09-01,03M,254,0.9731800766283525
2018-09-01,06N,500,0.9746588693957114
2018-09-01,11E,306,0.9244712990936556
2018-09-01,02R,424,0.9792147806004619
2018-09-01,01G,191,0.9695431472081218
2018-09-01,06L,459,0.7463414634146341
2018-09-01,08D,425,0.9883720930232558
2018-09-01,14L,1208,0.8836869056327725
2018-09-01,00Q,336,0.9739130434782609
2018-09-01,04F,370,0.9736842105263158
2018-09-01,NQ7,3,1.0
2018-09-01,00C,167,0.835
2018-09-01,01H,939,0.9581632653061225
2018-09-01,05D,486,0.9838056680161943
2018-09-01,08V,430,0.9930715935334873
2018-09-01,11M,1259,0.7319767441860465
2018-09-01,05V,423,0.976905311778291
2018-09-01,02F,222,0.921161825726141
2018-09-01,03D,292,0.948051948051948
2018-09-01,RL4,1,0.5
2018-09-01,15D,819,0.9715302491103203
2018-09-01,RXQ,4,1.0
2018-09-01,99C,177,0.9943820224719101
2018-09-01,08L,320,0.9785932721712538
2018-09-01,R1F,3,1.0
2018-09-01,99J,700,0.970873786407767
2018-09-01,NQV,1,1.0
2018-09-01,04K,504,0.9692307692307692
2018-09-01,01D,306,0.9745222929936306
2018-09-01,12D,398,0.6482084690553745
2018-09-01,06Y,427,0.8071833648393195
2018-09-01,00X,363,0.7925764192139738
2018-09-01,04N,122,0.7530864197530864
2018-09-01,08N,514,0.9903660886319846
2018-09-01,NTP,4,0.8
2018-09-01,06M,446,0.901010101010101
2018-09-01,RH5,0,0.0
2018-09-01,09D,517,0.9086115992970123
2018-09-01,06D,170,0.9042553191489362
2018-09-01,99P,1356,0.9489153254023793
2018-09-01,07H,438,0.9163179916317992
2018-09-01,07Q,378,0.9895287958115183
2018-09-01,03X,101,0.9099099099099099
2018-09-01,07G,376,0.8995215311004785
2018-09-01,01X,585,0.9982935153583617
2018-09-01,RCB,1,1.0
2018-09-01,09H,375,0.9259259259259259
2018-09-01,10V,231,0.7993079584775087
2018-09-01,05C,658,0.9633967789165446
2018-09-01,99A,1328,0.9728937728937729
2018-09-01,02E,389,1.0
2018-09-01,02Y,478,0.9937629937629938
2018-09-01,07P,474,0.797979797979798
2018-09-01,RTD,2,1.0
2018-09-01,06W,296,0.7030878859857482
2018-09-01,07Y,576,0.7300380228136882
2018-09-01,06V,350,0.8495145631067961
2018-09-01,05L,1875,0.9615384615384616
2018-09-01,00L,279,0.9964285714285714
2018-09-01,01T,276,1.0
2018-09-01,RCD,2,1.0
2018-09-01,10E,258,0.9181494661921709
2018-09-01,05X,466,0.9914893617021276
2018-09-01,01W,337,0.8179611650485437
2018-09-01,10A,384,0.8152866242038217
2018-09-01,06P,263,0.9887218045112782
2018-09-01,10J,374,0.9765013054830287
2018-09-01,NVE,3,1.0
2018-09-01,04D,401,0.8813186813186813
2018-09-01,05R,453,0.8762088974854932
2018-09-01,05Q,692,0.969187675070028
2018-09-01,RJ1,1,0.5
2018-09-01,10X,383,0.7768762677484787
2018-09-01,08G,644,0.9032258064516129
2018-09-01,07R,315,0.8774373259052924
2018-09-01,RY4,4,1.0
2018-09-01,RX6,2,1.0
2018-09-01,03T,684,0.8181818181818182
2018-09-01,10Q,1222,0.9112602535421327
2018-09-01,RVW,1,0.5
2018-09-01,09F,411,1.0
2018-09-01,03A,403,0.9975247524752475
2018-09-01,03Y,116,0.8345323741007195
2018-09-01,14Y,1003,0.9980099502487563
2018-09-01,112,3,1.0
2018-09-01,04J,353,0.9338624338624338
2018-09-01,02G,208,0.985781990521327
2018-09-01,11N,743,0.533381191672649
2018-09-01,99M,424,0.9571106094808126
2018-09-01,03H,325,0.9969325153374233
2018-09-01,08T,436,0.9977116704805492
2018-10-01,07L,404,0.9877750611246944
2018-10-01,00K,653,0.9954268292682927
2018-10-01,05L,1984,0.9635745507527926
2018-10-01,08V,477,0.9896265560165975
2018-10-01,08E,539,0.8923841059602649
2018-10-01,05Q,696,0.9789029535864979
2018-10-01,NLO,0,0.0
2018-10-01,10A,360,0.7843137254901961
2018-10-01,RJ1,1,0.2
2018-10-01,04G,878,0.9310710498409331
2018-10-01,08P,192,0.9230769230769231
2018-10-01,07K,438,0.9106029106029107
2018-10-01,04N,124,0.7005649717514124
2018-10-01,06L,448,0.7214170692431562
2018-10-01,RTR,7,1.0
2018-10-01,03X,131,0.9357142857142857
2018-10-01,08Y,328,0.9035812672176309
2018-10-01,01H,959,0.9667338709677419
2018-10-01,15C,1071,0.8865894039735099
2018-10-01,99J,721,0.9743243243243244
2018-10-01,05D,498,0.9783889980353635
2018-10-01,09E,331,0.801452784503632
2018-10-01,03W,508,0.8743545611015491
2018-10-01,09D,549,0.9014778325123153
2018-10-01,04D,445,0.8607350096711799
2018-10-01,06A,314,0.9127906976744186
2018-10-01,02Y,481,0.9917525773195877
2018-10-01,RV9,2,1.0
2018-10-01,00Q,396,0.9777777777777777
2018-10-01,02A,418,0.9247787610619469
2018-10-01,05T,495,0.8263772954924875
2018-10-01,03V,92,0.8141592920353983
